comparison	chromosome	start	end	fst	zfst	dxy	top1_dxy	bottom1_dxy	top1_fst	bottom1_fst	profile
HCU-HEL	chr5	48250001	48300000	0.8676259317822453	2.4445854703090455	0.007506791427709	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	62000001	62050000	0.8446621502505857	2.273125758598683	0.0031173894586321	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	62050001	62100000	0.8867297500367042	2.587224659153477	0.0031429836210712	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	62150001	62200000	0.8796240727408735	2.5341699225470387	0.0040551697701505	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	62200001	62250000	0.8642391769075983	2.4192981711052948	0.0034740849115391	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	62300001	62350000	0.8887359201128603	2.6022037836685508	0.0022017351965117	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr5	62450001	62500000	0.8632651473905265	2.4120255527012104	0.0028612194329352	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63200001	63250000	0.8962356796937582	2.65820094658638	0.003740697218958	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63250001	63300000	0.8697562942165709	2.460491880510886	0.0060863411181882	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63300001	63350000	0.929852073539158	2.909198683589223	0.0046815951266286	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63350001	63400000	0.8646059534561946	2.422036718377996	0.0056909484419935	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63400001	63450000	0.8852096379808124	2.5758747003276055	0.0059572029640793	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63450001	63500000	0.8905669745887711	2.6158754026975335	0.004758945990005	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63550001	63600000	0.8617013199275899	2.4003491915761845	0.0034911505654191	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63600001	63650000	0.8732226668133071	2.4863736476448266	0.0042796599318839	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63750001	63800000	0.8419988561728416	2.2532401995003113	0.0048027471149021	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63850001	63900000	0.8801631015632821	2.538194596199605	0.0055797577131944	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	63900001	63950000	0.8802696149552941	2.5389898813952287	0.0033915215768709	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	64050001	64100000	0.8618849021855688	2.4017199135970677	0.0043240204346019	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	64100001	64150000	0.8499377954111687	2.3125165095110543	0.0038054156102165	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	64150001	64200000	0.8644961545077032	2.4212169014837936	0.0039845133173797	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	64350001	64400000	0.8914173069960173	2.622224433200345	0.0040048652455028	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	64500001	64550000	0.8896456495214196	2.608996303529052	0.0034207474801534	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	64650001	64700000	0.8886784569639179	2.6017747334732224	0.0026177031299017	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	64700001	64750000	0.899788291578182	2.6847266217537	0.0030686028445081	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	64750001	64800000	0.8803826982391548	2.5398342208705578	0.0019910514541387	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr5	64850001	64900000	0.8826720161197115	2.5569274763203387	0.0034635320819531	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	64950001	65000000	0.8659538688890639	2.432100966342169	0.0032181330675778	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	65050001	65100000	0.8529911076752145	2.335314150214666	0.0026562628000327	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	65700001	65750000	0.8659282792429064	2.431909900539401	0.001809501074242	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr5	65900001	65950000	0.8594217347956132	2.3833286059636154	0.0030514887316992	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	65950001	66000000	0.8802003050898897	2.538472377362866	0.0026824445011482	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	66050001	66100000	0.8541829622449981	2.3442131654162366	0.0023265264655084	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	66150001	66200000	0.8875947869569861	2.593683481310702	0.0021465088591638	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr5	66550001	66600000	0.8695899153013884	2.45924960772613	0.0025438723479547	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	66700001	66750000	0.8745495594143575	2.4962809280521525	0.0037508446600866	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	66750001	66800000	0.8495285818629937	2.3094611052040017	0.0034956350220988	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	66850001	66900000	0.8638698553768768	2.416540621652969	0.0039678087848049	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	67100001	67150000	0.8569463290118896	2.36484592002366	0.003517877739331	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	67200001	67250000	0.858895595709421	2.3794001738840076	0.0031650793650793	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	67250001	67300000	0.8470774530262342	2.2911596837618786	0.0027135368485969	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	67350001	67400000	0.8961170857928358	2.6573154619359216	0.0032247817920671	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	67550001	67600000	0.8815016387919795	2.5481888215422224	0.0025367132239416	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	67700001	67750000	0.8964521472667307	2.659817207723743	0.0019466932190426	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr5	69000001	69050000	0.8627820601970098	2.4084185687723156	0.0036520333961755	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	69300001	69350000	0.8644984454536632	2.421234006895343	0.0033363300369593	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	69450001	69500000	0.8513873682257654	2.3233397851353796	0.0033381747760832	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	69500001	69550000	0.8556002982226679	2.3547957438035527	0.0041720163515886	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	69600001	69650000	0.9205061636564528	2.8394171882396697	0.0041496689627499	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	69950001	70000000	0.8560486688680926	2.358143515663249	0.0025840879277627	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	70050001	70100000	0.8421764097314095	2.2545659080698353	0.0026364459877708	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	70450001	70500000	0.8721015479357366	2.4780027824510316	0.0045825752126264	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	70500001	70550000	0.8721258405306758	2.478184163784904	0.0047328821132868	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	71000001	71050000	0.8582021369178173	2.3742224445833062	0.0024359024851325	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	71050001	71100000	0.9176458190631752	2.818060346001839	0.0020779067013971	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr5	71100001	71150000	0.9079120165892678	2.7453826398618104	0.0022452076197343	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr5	71150001	71200000	0.9142211929201192	2.7924902799221467	0.002526463817532	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	71400001	71450000	0.8802353572977231	2.5387340956448328	0.0026196658012116	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	71600001	71650000	0.8828248229974448	2.5580684131110587	0.0036640736972243	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	71650001	71700000	0.9267082668673212	2.885725363879963	0.0021234955120359	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr5	71700001	71750000	0.9272873267638704	2.890048930657868	0.0028536094334196	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	72050001	72100000	0.8780931893763821	2.522739539446764	0.0033707787542143	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	72200001	72250000	0.8888700126698091	2.6032049894640883	0.0033744552372364	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	72300001	72350000	0.877810498209003	2.5206288180050422	0.0032701406283253	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	72400001	72450000	0.8460111072745532	2.2831977836316795	0.0035318009784916	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	72600001	72650000	0.9277097200389476	2.893202741761378	0.0040468665035345	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	72700001	72750000	0.8696306952620718	2.4595540924336117	0.004915943570819	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	72800001	72850000	0.849984409465187	2.312864554638231	0.0026771454505762	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	72850001	72900000	0.9117950345046404	2.774375300823075	0.0024411241551049	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	72950001	73000000	0.9262035066329998	2.8819565575907946	0.0037965945697192	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	89150001	89200000	0.8428185523952482	2.259360484079318	0.0079152971604073	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	92300001	92350000	0.8522030494104923	2.3294300913241934	0.0082005141388174	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	98200001	98250000	0.8451016392123645	2.276407215121102	0.0068303046740801	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr5	106950001	107000000	0.847146320797959	2.2916738868895212	0.0086884633847138	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	47400001	47450000	0.8981138991946196	2.6722247245822857	0.0199862834893033	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Barrier
HCU-HEL	chr6	86700001	86750000	0.8428505477569262	2.259599378334684	0.0065985230408707	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	89450001	89500000	0.857516313058752	2.3691017217181582	0.0065979082694486	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	91150001	91200000	0.92428433557	2.867627013620384	0.0043153754392752	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	91200001	91250000	0.8552815626353496	2.352415895700657	0.0052461451975586	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	91650001	91700000	0.8479212987610077	2.2974602813447644	0.0046372235698792	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	91800001	91850000	0.8676862363764665	2.445035736234355	0.0032802325753867	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	91850001	91900000	0.8482230087460146	2.2997130073157943	0.004389637995723	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	91950001	92000000	0.9204855665406644	2.839263399303371	0.0044033766826374	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	92100001	92150000	0.8516503417569677	2.3253032842997157	0.0027766465765325	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	92250001	92300000	0.8740756261292055	2.492742292033948	0.0029779987112215	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	92450001	92500000	0.9485512856791958	3.048816869658513	0.0030039170358954	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	92500001	92550000	0.9383152210140506	2.972389008937284	0.0034632582468573	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	92550001	92600000	0.9576043798682278	3.1164120485099644	0.003456262248352	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	92750001	92800000	0.9306336703799916	2.915034498079023	0.0031692612627493	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	92850001	92900000	0.8568461341199037	2.3640978120837257	0.0039330451519262	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	92900001	92950000	0.9338039874695184	2.9387057585572363	0.0030014823470856	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	92950001	93000000	0.8849701019634942	2.574086198010729	0.0026258919469928	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	93950001	94000000	0.9550610647800484	3.097422315864814	0.0032162737956154	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	94300001	94350000	0.9303892215568862	2.9132093141614783	0.003597745028409	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	94350001	94400000	0.9484314052342055	3.04792177899109	0.0031312344323641	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	94400001	94450000	0.8561115700686338	2.3586131692216648	0.0037637702804477	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	94500001	94550000	0.9113845788591184	2.7713106223617308	0.0059628604311176	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	94550001	94600000	0.842301249963692	2.255498031126637	0.004978551998326	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr6	94600001	94650000	0.864526314104324	2.421442088948444	0.0065891472868217	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr7	8250001	8300000	0.8458207379805673	2.2817763860182105	0.0039251122135601	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr7	42050001	42100000	0.8992912136432688	2.681015175566133	0.0034599737532808	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr7	42100001	42150000	0.8827711818015251	2.557667899633977	0.0031369832339687	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr7	42150001	42200000	0.8981832928518118	2.6727428542483556	0.0030005447126897	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr7	42250001	42300000	0.8550659758592328	2.3508062110574466	0.0029907485113695	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr8	27600001	27650000	0.8688545332493917	2.4537588572389555	0.0031280193236714	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr9	50001	100000	0.9208333032471424	2.841859785066824	0.0049045550289626	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr9	100001	150000	0.8975964093781374	2.6683608725148575	0.0033916612659321	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr9	300001	350000	0.902161364249898	2.7024452346746255	0.0042167727737168	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr9	350001	400000	0.8577780853677527	2.37105625192361	0.0030363530488312	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr9	29050001	29100000	0.8594553536692083	2.383579622215738	0.0039752991123118	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr9	29300001	29350000	0.8790479482691463	2.5298682731999818	0.003886815920398	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr9	29400001	29450000	0.8942881350383732	2.6436595504014795	0.0025871954649703	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr9	29500001	29550000	0.8706947335349331	2.4674987637092056	0.0022427249252908	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr10	200001	250000	0.8621826892658484	2.403943349091149	0.0030418665503706	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr10	250001	300000	0.8579490069781708	2.372332442868335	0.0032040311846358	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr10	24650001	24700000	0.8751161802694568	2.500511618382073	0.004603122481268	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr10	24750001	24800000	0.8417802801857042	2.2516081958301086	0.003322550208923	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr11	850001	900000	0.8548350535716984	2.3490820233929037	0.0018568082970893	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr11	950001	1000000	0.8487296857768369	2.303496125419199	0.0034338506498862	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr11	1000001	1050000	0.9044419613704634	2.71947337632806	0.0047731031631176	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr11	27800001	27850000	0.8752108310849721	2.5012183313212737	0.0036440344510995	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr11	27850001	27900000	0.944397858479004	3.0178051902723007	0.0039034553969834	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr11	28000001	28050000	0.8578416909545031	2.371531164801193	0.0025973742986326	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr11	28050001	28100000	0.860580228241441	2.391978529407893	0.0030700665922157	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr11	28100001	28150000	0.8828119588143049	2.5579723623308537	0.0035345115038346	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr11	28200001	28250000	0.8453521971862121	2.278278013182102	0.0052340647098711	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr11	28250001	28300000	0.8650626811041636	2.425446888028973	0.0019945733748989	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr11	28300001	28350000	0.8722075912687798	2.4787945579383277	0.0018514372426831	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Recurrent
HCU-HEL	chr12	150001	200000	0.8683690093615075	2.4501336796639843	0.0033747196510662	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr12	200001	250000	0.8545548990849849	2.346990242147727	0.0039981564696393	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr12	400001	450000	0.860851343320927	2.3940028176682966	0.0053770759597059	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr12	7100001	7150000	0.1966144708976511	-2.5655402129980724	0.0173746556473829	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr13	250001	300000	0.8641719592600626	2.418796288675677	0.0030198548442562	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr13	300001	350000	0.9170281165484514	2.813448253043574	0.0028338813214341	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr13	350001	400000	0.8962505455234361	2.6583119427159763	0.0037667021402388	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr13	450001	500000	0.8603990543855574	2.390625789788052	0.0037326388888888	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr13	550001	600000	0.8528073491229672	2.333942111887738	0.0051011848589703	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr13	600001	650000	0.8819727606836744	2.5517064662132043	0.0034545161687653	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr13	650001	700000	0.8454591719896172	2.279076743518689	0.0038389848405549	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr13	19150001	19200000	0.8619527970612836	2.4022268525696675	0.0024683210137275	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr13	19200001	19250000	0.8822706220664406	2.553930456488862	0.003346941225911	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr13	19250001	19300000	0.8448825024243098	2.2747710242152976	0.0025824794171651	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr13	19300001	19350000	0.868324381582253	2.4498004651124217	0.0024182849409229	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HEL	chr15	1150001	1200000	0.2630590725939834	-2.0694297515805435	0.0144536809908845	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr15	3050001	3100000	0.266383917813272	-2.0446047025356013	0.0103764815245177	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr15	3600001	3650000	0.2471553044267363	-2.188175677694898	0.0122235194914704	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr15	5550001	5600000	0.2390693141479678	-2.2485499483775815	0.0114737950221821	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr15	6100001	6150000	0.1943988946844945	-2.582082874242974	0.0142997211753531	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr15	6150001	6200000	0.2248268417688393	-2.3548917634136393	0.0113932699424927	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr15	7650001	7700000	0.1620434563895978	-2.8236656516551775	0.0171743098334474	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr15	8100001	8150000	0.2648689155086343	-2.055916509262014	0.0134530185809693	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr15	8550001	8600000	0.2243444977144428	-2.3584931986736817	0.0143819357901608	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr15	8600001	8650000	0.1963345178366014	-2.567630490292944	0.0100171167950426	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Balancing
HCU-HEL	chr15	15650001	15700000	0.8624078128310415	2.4056242404345016	0.0049596711648828	0.009950664969784069	0.0022910497016703	0.841703796742164	0.2685990890107925	Allopatric
HCU-HMA	chr1	1000001	1050000	0.3024791082741617	-2.390380278751982	0.0110395161462674	0.009636561750913226	0.002532243237839155	0.8651363798437005	0.3432868343970467	Balancing
HCU-HMA	chr1	1200001	1250000	0.308791453627303	-2.3390576254217623	0.0128150226422524	0.009636561750913226	0.002532243237839155	0.8651363798437005	0.3432868343970467	Balancing
HCU-HMA	chr1	1400001	1450000	0.3351570539599792	-2.124691571282522	0.0107860082304526	0.009636561750913226	0.002532243237839155	0.8651363798437005	0.3432868343970467	Balancing
HCU-HMA	chr1	1900001	1950000	0.30702391833148	-2.3534286073882837	0.0104046121593291	0.009636561750913226	0.002532243237839155	0.8651363798437005	0.3432868343970467	Balancing
HCU-HMA	chr1	46650001	46700000	0.8696292264390126	2.2208453865678948	0.0103077571669477	0.009636561750913226	0.002532243237839155	0.8651363798437005	0.3432868343970467	Barrier
HCU-HMA	chr1	115700001	115750000	0.8757690785662722	2.2707655801880584	0.0073946599916562	0.009636561750913226	0.002532243237839155	0.8651363798437005	0.3432868343970467	Allopatric
