pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
HCU	chr1	122850001	122900000	0.0020522673470393	35061	4749	2314026	0
HCU	chr1	122900001	122950000	0.0017441613136512	29918	3444	1974588	0
HCU	chr1	122950001	123000000	0.001852693419744	23005	2813	1518330	0
HCU	chr1	123000001	123050000	0.0031002299220991	29338	6003	1936308	0
HCU	chr1	123050001	123100000	0.0020550018628912	23424	3177	1545984	0
HCU	chr1	123100001	123150000	0.0020974031565609	27097	3751	1788402	0
HCU	chr1	123150001	123200000	0.0023585893489141	23152	3604	1528032	0
HCU	chr1	123200001	123250000	0.0026725544782566	23675	4176	1562550	0
HCU	chr1	123250001	123300000	0.0027771881412297	28266	5181	1865556	0
HCU	chr1	123300001	123350000	0.0018479757123192	30533	3724	2015178	0
HCU	chr1	123350001	123400000	0.0029367412987072	29279	5675	1932414	0
HCU	chr1	123400001	123450000	0.0052374084144129	25779	8911	1701414	0
HCU	chr1	123450001	123500000	0.0060829287348624	24978	10028	1648548	0
HCU	chr1	123500001	123550000	0.0021860089283794	29589	4269	1952874	0
HCU	chr1	123550001	123600000	0.0030881164551116	33074	6741	2182884	0
HCU	chr1	123600001	123650000	0.0029402274191157	24323	4720	1605318	0
HCU	chr1	123650001	123700000	0.0028753773998931	28655	5438	1891230	0
HCU	chr1	123700001	123750000	0.0015258243799856	30664	3088	2023824	0
HCU	chr1	123750001	123800000	0.0021951867803989	32378	4691	2136948	0
HCU	chr1	123800001	123850000	0.0018079472436649	31385	3745	2071410	0
HCU	chr1	123850001	123900000	0.0027226852706897	30518	5484	2014188	0
HCU	chr1	123900001	123950000	0.0026673676071553	33548	5906	2214168	0
HCU	chr1	123950001	124000000	0.0021951102401938	33449	4846	2207634	0
HCU	chr1	124000001	124050000	0.0028252684502684	31968	5961	2109888	0
HCU	chr1	124050001	124100000	0.0018886504035018	35451	4419	2339766	0
HCU	chr1	124100001	124150000	0.0020202312037513	34612	4615	2284392	0
HCU	chr1	124150001	124200000	0.0024495813494572	26597	4300	1755402	0
HCU	chr1	124200001	124250000	0.0044396325576018	20446	5991	1349436	0
HCU	chr1	124250001	124300000	0.0020417667136842	33772	4551	2228952	0
HCU	chr1	124300001	124350000	0.0021369499475405	29460	4155	1944360	0
HCU	chr1	124350001	124400000	0.0021956064748714	31454	4558	2075964	0
HCU	chr1	124400001	124450000	0.0016296713047615	34902	3754	2303532	0
HCU	chr1	124450001	124500000	0.0022851722502479	30924	4664	2040984	0
HCU	chr1	124500001	124550000	0.0029668540624554	30805	6032	2033130	0
HCU	chr1	124550001	124600000	0.0028627327636299	34106	6444	2250996	0
HCU	chr1	124600001	124650000	0.0038157492706486	25687	6469	1695342	0
HCU	chr1	124650001	124700000	0.0020017183701076	34811	4599	2297526	0
HCU	chr1	124700001	124750000	0.0024454575090261	29653	4786	1957098	0
HCU	chr1	124750001	124800000	0.0012719998149818	28826	2420	1902516	0
HCU	chr1	124800001	124850000	0.0012795958974645	32515	2746	2145990	0
HCU	chr1	124850001	124900000	0.0011556631650488	32816	2503	2165856	0
HCU	chr1	124900001	124950000	0.0015768685866842	29239	3043	1929774	0
HCU	chr1	124950001	125000000	0.0021354832223876	29239	4121	1929774	0
HCU	chr1	125000001	125050000	0.0013247278704352	31636	2766	2087976	0
HCU	chr1	125050001	125100000	0.0014134915329768	19584	1827	1292544	0
HCU	chr1	125100001	125150000	0.0014613328490599	16019	1545	1057254	0
HCU	chr1	125150001	125200000	0.0017954739596025	33949	4023	2240634	0
HCU	chr1	125200001	125250000	0.0014555958845652	32310	3104	2132460	0
HCU	chr1	125250001	125300000	0.0010767628389828	28396	2018	1874136	0
HCU	chr1	125300001	125350000	0.0013540428371811	29060	2597	1917960	0
HCU	chr1	125350001	125400000	0.0015638031693077	24416	2520	1611456	0
HCU	chr1	125400001	125450000	0.0012814332400916	29607	2504	1954062	0
HCU	chr1	125450001	125500000	0.0028610238401526	32437	6125	2140842	0
HCU	chr1	125500001	125550000	0.0020107244194413	36343	4823	2398638	0
HCU	chr1	125550001	125600000	0.0020804784441148	32175	4418	2123550	0
HCU	chr1	125600001	125650000	0.0008079798556668	28016	1494	1849056	0
HCU	chr1	125650001	125700000	0.0013475395059799	33754	3002	2227764	0
HCU	chr1	125700001	125750000	0.0018494415520847	32688	3990	2157408	0
HCU	chr1	125750001	125800000	0.0026241408616597	34372	5953	2268552	0
HCU	chr1	125800001	125850000	0.0022773464880765	30997	4659	2045802	0
HCU	chr1	125850001	125900000	0.0019924938740431	27961	3677	1845426	0
HCU	chr1	125900001	125950000	0.0028731742404335	34251	6495	2260566	0
HCU	chr1	125950001	126000000	0.0011473155068696	30955	2344	2043030	0
HCU	chr1	126000001	126050000	0.0013393101186246	29934	2646	1975644	0
HCU	chr1	126050001	126100000	0.0024822576574168	32656	5350	2155296	0
HCU	chr1	126100001	126150000	0.0019266199926304	25905	3294	1709730	0
HCU	chr1	126150001	126200000	0.0022476602940513	20823	3089	1374318	0
HCU	chr1	126200001	126250000	0.0024882216066765	23663	3886	1561758	0
HCU	chr1	126250001	126300000	0.0016198158381386	33281	3558	2196546	0
HCU	chr1	126300001	126350000	0.0014613774333164	28937	2791	1909842	0
HCU	chr1	126350001	126400000	0.0017424267582006	30113	3463	1987458	0
HCU	chr1	126400001	126450000	0.0021001392949532	29695	4116	1959870	0
HCU	chr1	126450001	126500000	0.0014432558284475	34035	3242	2246310	0
HCU	chr1	126500001	126550000	0.0026740411672168	32824	5793	2166384	0
HCU	chr1	126550001	126600000	0.0024789384606673	28898	4728	1907268	0
HCU	chr1	126600001	126650000	0.0019178513802169	30969	3920	2043954	0
HCU	chr1	126650001	126700000	0.002648206289797	27131	4742	1790646	0
HCU	chr1	126700001	126750000	0.002601439518609	32814	5634	2165724	0
HCU	chr1	126750001	126800000	0.0034621880476802	28564	6527	1885224	0
HCU	chr1	126800001	126850000	0.0013746475712221	32405	2940	2138730	0
HCU	chr1	126850001	126900000	0.0023481445699101	34063	5279	2248158	0
HCU	chr1	126900001	126950000	0.0023036911227946	31366	4769	2070156	0
HCU	chr1	126950001	127000000	0.002532744878935	30671	5127	2024286	0
HCU	chr1	127000001	127050000	0.0027137673293428	32243	5775	2128038	0
HCU	chr1	127050001	127100000	0.0015625959744223	28614	2951	1888524	0
HCU	chr1	127100001	127150000	0.0018250688705234	26400	3180	1742400	0
HCU	chr1	127150001	127200000	0.0029692340272545	30765	6029	2030490	0
HCU	chr1	127200001	127250000	0.0024059548812024	31815	5052	2099790	0
HCU	chr1	127250001	127300000	0.0022213867598072	29984	4396	1978944	0
HCU	chr1	127300001	127350000	0.0022330038679448	17126	2524	1130316	0
HCU	chr1	127350001	127400000	0.0019402779865825	23583	3020	1556478	0
HCU	chr1	127400001	127450000	0.0011896730682174	30859	2423	2036694	0
HCU	chr1	127450001	127500000	0.0017020842888447	32705	3674	2158530	0
HCU	chr1	127500001	127550000	0.0017329755056094	37499	4289	2474934	0
HCU	chr1	127550001	127600000	0.0015696594069919	28881	2992	1906146	0
HCU	chr1	127600001	127650000	0.0027006432539116	33763	6018	2228358	0
HCU	chr1	127650001	127700000	0.0024284253578732	31296	5016	2065536	0
HCU	chr1	127700001	127750000	0.0021518202762282	28503	4048	1881198	0
HCU	chr1	127750001	127800000	0.0018263427408144	33790	4073	2230140	0
HCU	chr1	127800001	127850000	0.0020301610674861	32659	4376	2155494	0
HCU	chr1	127850001	127900000	0.0025909509930814	19526	3339	1288716	0
HCU	chr1	127900001	127950000	0.0022081493208899	30548	4452	2016168	0
HCU	chr1	127950001	128000000	0.0031203138917389	32252	6642	2128632	0
HCU	chr1	128000001	128050000	0.002338441774807	33213	5126	2192058	0
HCU	chr1	128050001	128100000	0.0017496449647845	34717	4009	2291322	0
HCU	chr1	128100001	128150000	0.0021670698842591	25289	3617	1669074	0
HCU	chr1	128150001	128200000	0.0024908138605144	20238	3327	1335708	0
HCU	chr1	128200001	128250000	0.0021438210186442	28991	4102	1913406	0
HCU	chr1	128250001	128300000	0.0024873183384375	26894	4415	1775004	0
HCU	chr1	128300001	128350000	0.0027136003357605	28303	5069	1867998	0
HCU	chr1	128350001	128400000	0.0019931059628602	33327	4384	2199582	0
HCU	chr1	128400001	128450000	0.0024508262366294	36135	5845	2384910	0
HCU	chr1	128450001	128500000	0.0015122086713731	29347	2929	1936902	0
HCU	chr1	128500001	128550000	0.0022816893843058	25951	3908	1712766	0
HCU	chr1	128550001	128600000	0.0024673456514715	23636	3849	1559976	0
HCU	chr1	128600001	128650000	0.0020163112780912	34529	4595	2278914	0
HCU	chr1	128650001	128700000	0.001555709453695	33211	3410	2191926	0
HCU	chr1	128700001	128750000	0.0014526336982793	32209	3088	2125794	0
HCU	chr1	128750001	128800000	0.0020292854071131	35585	4766	2348610	0
HCU	chr1	128800001	128850000	0.0016132902630364	24625	2622	1625250	0
HCU	chr1	128850001	128900000	0.0023952444276053	24474	3869	1615284	0
HCU	chr1	128900001	128950000	0.0016952007917956	27341	3059	1804506	0
HCU	chr1	128950001	129000000	0.0027595323864334	19003	3461	1254198	0
HCU	chr1	129000001	129050000	0.0016092638620041	23811	2529	1571526	0
HCU	chr1	129050001	129100000	0.002879656116813	19894	3781	1313004	0
HCU	chr1	129100001	129150000	0.001727660675029	35150	4008	2319900	0
HCU	chr1	129150001	129200000	0.0009876044304058	22046	1437	1455036	0
HCU	chr1	129200001	129250000	0.00119953295751	33220	2630	2192520	0
HCU	chr1	129250001	129300000	0.0023131409545663	18858	2879	1244628	0
HCU	chr1	129300001	129350000	0.0022604283972291	25994	3878	1715604	0
HCU	chr1	129350001	129400000	0.0019332483213779	33293	4248	2197338	0
HCU	chr1	129400001	129450000	0.0016990284545758	32853	3684	2168298	0
HCU	chr1	129450001	129500000	0.0016073341329897	24556	2605	1620696	0
HCU	chr1	129500001	129550000	0.0033332024912335	23160	5095	1528560	0
HCU	chr1	129550001	129600000	0.0019362958660083	30674	3920	2024484	0
HCU	chr1	129600001	129650000	0.0016644491202013	23504	2582	1551264	0
HCU	chr1	129650001	129700000	0.0018477330338587	29061	3544	1918026	0
HCU	chr1	129700001	129750000	0.0022129468345	30427	4444	2008182	0
HCU	chr1	129750001	129800000	0.0032811731443676	22733	4923	1500378	0
HCU	chr1	129800001	129850000	0.001923001777934	31020	3937	2047320	0
HCU	chr1	129850001	129900000	0.0029845752634868	37044	7297	2444904	0
HCU	chr1	129900001	129950000	0.0019976998482051	31961	4214	2109426	0
HCU	chr1	129950001	130000000	0.0031039152905377	29557	6055	1950762	0
HCU	chr1	130000001	130050000	0.0017423431025715	28010	3221	1848660	0
HCU	chr1	130050001	130100000	0.0017516950301539	29279	3385	1932414	0
HCU	chr1	130100001	130150000	0.003290730505987	28473	6184	1879218	0
HCU	chr1	130150001	130200000	0.0034712943869396	18031	4131	1190046	0
HCU	chr1	130200001	130250000	0.0034474095862294	29794	6779	1966404	0
HCU	chr1	130250001	130300000	0.0016446303191687	28541	3098	1883706	0
HCU	chr1	130300001	130350000	0.0023093156216702	29236	4456	1929576	0
HCU	chr1	130350001	130400000	0.003207112804636	20995	4444	1385670	0
HCU	chr1	130400001	130450000	0.0029791325602843	34762	6835	2294292	0
HCU	chr1	130450001	130500000	0.0026947506171882	28158	5008	1858428	0
HCU	chr1	130500001	130550000	0.0039112384432529	38014	9813	2508924	0
HCU	chr1	130550001	130600000	0.0036871455352269	31925	7769	2107050	0
HCU	chr1	130600001	130650000	0.0018926195755464	17220	2151	1136520	0
HCU	chr1	130650001	130700000	0.0021485554759214	29047	4119	1917102	0
HCU	chr1	130700001	130750000	0.001630697530506	31340	3373	2068440	0
HCU	chr1	130750001	130800000	0.0020744000804441	33752	4621	2227632	0
HCU	chr1	130800001	130850000	0.0015996926399592	35414	3739	2337324	0
HCU	chr1	130850001	130900000	0.0034750450321202	34218	7848	2258388	0
HCU	chr1	130900001	130950000	0.0029620748811701	29269	5722	1931754	0
HCU	chr1	130950001	131000000	0.004098327200893	29698	8033	1960068	0
HCU	chr1	131000001	131050000	0.0026524118349819	34217	5990	2258322	0
HCU	chr1	131050001	131100000	0.0031554644375476	32104	6686	2118864	0
HCU	chr1	131100001	131150000	0.0021021284507548	29011	4025	1914726	0
HCU	chr1	131150001	131200000	0.0026967968917355	38053	6773	2511498	0
HCU	chr1	131200001	131250000	0.0016812106250977	31597	3506	2085402	0
HCU	chr1	131250001	131300000	0.0023611805770569	22902	3569	1511532	0
HCU	chr1	131300001	131350000	0.0024415277432197	32152	5181	2122032	0
HCU	chr1	131350001	131400000	0.0026949796987677	29831	5306	1968846	0
HCU	chr1	131400001	131450000	0.0019288150872357	35027	4459	2311782	0
HCU	chr1	131450001	131500000	0.0020989947157715	36908	5113	2435928	0
HCU	chr1	131500001	131550000	0.0014969928699324	31123	3075	2054118	0
HCU	chr1	131550001	131600000	0.0021983738939071	32910	4775	2172060	0
HCU	chr1	131600001	131650000	0.0025089575697982	32544	5389	2147904	0
HCU	chr1	131650001	131700000	0.0060754439565924	22465	9008	1482690	0
HCU	chr1	131700001	131750000	0.0038472420099629	23992	6092	1583472	0
HCU	chr1	131750001	131800000	0.0014201828960865	27888	2614	1840608	0
HCU	chr1	131800001	131850000	0.0025519335209729	35303	5946	2329998	0
HCU	chr1	131850001	131900000	0.0023924355279054	35041	5533	2312706	0
HCU	chr1	131900001	131950000	0.0021195269938235	30031	4201	1982046	0
HCU	chr1	131950001	132000000	0.0019072621812347	29711	3740	1960926	0
HCU	chr1	132000001	132050000	0.0009822799969649	29554	1916	1950564	0
HCU	chr1	132050001	132100000	0.002075719562154	34278	4696	2262348	0
HCU	chr1	132100001	132150000	0.0033008545765235	33747	7352	2227302	0
HCU	chr1	132150001	132200000	0.0021432696600858	24976	3533	1648416	0
HCU	chr1	132200001	132250000	0.0022386631949305	25976	3838	1714416	0
HCU	chr1	132250001	132300000	0.0015169044864378	25930	2596	1711380	0
HCU	chr1	132300001	132350000	0.0023961435740356	28967	4581	1911822	0
HCU	chr1	132350001	132400000	0.0022331620803053	32187	4744	2124342	0
HCU	chr1	132400001	132450000	0.0030230537812433	25917	5171	1710522	0
HCU	chr1	132450001	132500000	0.0012479459963583	30705	2529	2026530	0
HCU	chr1	132500001	132550000	0.00255961966729	22411	3786	1479126	0
HCU	chr1	132550001	132600000	0.0035400167877084	2491	582	164406	0
HCU	chr1	132600001	132650000	0.0024265775282097	32962	5279	2175492	0
HCU	chr1	132650001	132700000	0.0022696457294904	29747	4456	1963302	0
HCU	chr1	132700001	132750000	0.0011553647221399	30700	2341	2026200	0
HCU	chr1	132750001	132800000	0.0018077909960345	25722	3069	1697652	0
HCU	chr1	132800001	132850000	0.0014904470686783	27783	2733	1833678	0
HCU	chr1	132850001	132900000	0.0025057780706735	25934	4289	1711644	0
HCU	chr1	132900001	132950000	0.0019798669423565	25193	3292	1662738	0
HCU	chr1	132950001	133000000	0.0011971217533387	23516	1858	1552056	0
HCU	chr1	133000001	133050000	0.0010519775396508	28921	2008	1908786	0
HCU	chr1	133050001	133100000	0.0005639580566858	31971	1190	2110086	0
HCU	chr1	133100001	133150000	0.0013743799574827	31816	2886	2099856	0
HCU	chr1	133150001	133200000	0.0022024758866864	27531	4002	1817046	0
HCU	chr1	133200001	133250000	0.0015627945844861	29735	3067	1962510	0
HCU	chr1	133250001	133300000	0.0009449750801362	28011	1747	1848726	0
HCU	chr1	133300001	133350000	0.0020429932220398	23977	3233	1582482	0
HCU	chr1	133350001	133400000	0.0023561255988622	27742	4314	1830972	0
HCU	chr1	133400001	133450000	0.0022435710882747	28114	4163	1855524	0
HCU	chr1	133450001	133500000	0.0015160746264928	27903	2792	1841598	0
HCU	chr1	133500001	133550000	0.0024473388660531	26739	4319	1764774	0
HCU	chr1	133550001	133600000	0.0019588442150583	27196	3516	1794936	0
HCU	chr1	133600001	133650000	0.0014237803770097	23348	2194	1540968	0
HCU	chr1	133650001	133700000	0.0022904258210135	35014	5293	2310924	0
HCU	chr1	133700001	133750000	0.0017941686109178	35536	4208	2345376	0
HCU	chr1	133750001	133800000	0.0020096361100545	19120	2536	1261920	0
HCU	chr1	133800001	133850000	0.002559856100869	31234	5277	2061444	0
HCU	chr1	133850001	133900000	0.0036354964537232	36342	8720	2398572	0
HCU	chr1	133900001	133950000	0.0018404091311535	29366	3567	1938156	0
HCU	chr1	133950001	134000000	0.0017407834593532	31212	3586	2059992	0
HCU	chr1	134000001	134050000	0.0016253241383399	28619	3070	1888854	0
HCU	chr1	134050001	134100000	0.001176210601917	27425	2129	1810050	0
HCU	chr1	134100001	134150000	0.0012134922157035	39343	3151	2596638	0
HCU	chr1	134150001	134200000	0.0022290780262064	32178	4734	2123748	0
HCU	chr1	134200001	134250000	0.0033607076103433	20590	4567	1358940	0
HCU	chr1	134250001	134300000	0.003133974680936	23530	4867	1552980	0
HCU	chr1	134300001	134350000	0.0017697836529779	36077	4214	2381082	0
HCU	chr1	134350001	134400000	0.001794376928178	33632	3983	2219712	0
HCU	chr1	134400001	134450000	0.0019860914662894	28280	3707	1866480	0
HCU	chr1	134450001	134500000	0.0029915578296457	31128	6146	2054448	0
HCU	chr1	134500001	134550000	0.0022879693395041	31959	4826	2109294	0
HCU	chr1	134550001	134600000	0.0022216464502521	13333	1955	879978	0
HCU	chr1	134600001	134650000	0.003150762281197	28175	5859	1859550	0
HCU	chr1	134650001	134700000	0.0037140126505356	32563	7982	2149158	0
HCU	chr1	134700001	134750000	0.0183630846829806	24608	29824	1624128	0
HCU	chr1	134750001	134800000	0.0043988269794721	93	27	6138	0
HCU	chr1	134800001	134850000	0.0215294630079024	1461	2076	96426	0
HCU	chr1	134850001	134900000	0.010581634015872	17244	12043	1138104	0
HCU	chr1	134900001	134950000	0.0101651262490423	9295	6236	613470	0
HCU	chr1	134950001	135000000	0.022788367546432	18600	27975	1227600	0
HCU	chr1	135000001	135050000	0.0138655721557275	45162	41329	2980692	0
HCU	chr1	135050001	135100000	0.0046191896413763	13747	4191	907302	0
HCU	chr1	135100001	135150000	0.0074281225749058	32020	15698	2113320	0
HCU	chr1	135150001	135200000	0.0022413098796418	34916	5165	2304456	0
HCU	chr1	135200001	135250000	0.003016585244973	34240	6817	2259840	0
HCU	chr1	135250001	135300000	0.0024823239854555	30177	4944	1991682	0
HCU	chr1	135300001	135350000	0.0016570407937108	34865	3813	2301090	0
HCU	chr1	135350001	135400000	0.0011970917175444	28187	2227	1860342	0
HCU	chr1	135400001	135450000	0.0020534723434871	31757	4304	2095962	0
HCU	chr1	135450001	135500000	0.0021128115599232	32285	4502	2130810	0
HCU	chr1	135500001	135550000	0.0037741270740457	36910	9194	2436060	0
HCU	chr1	135550001	135600000	0.0022828378190348	23303	3511	1537998	0
HCU	chr1	135600001	135650000	0.0023026043330611	25610	3892	1690260	0
HCU	chr1	135650001	135700000	0.0028697048679672	26473	5014	1747218	0
HCU	chr1	135700001	135750000	0.0031421001310983	24178	5014	1595748	0
HCU	chr1	135750001	135800000	0.0023487740886778	42169	6537	2783154	0
HCU	chr1	135800001	135850000	0.0025201266395296	41875	6965	2763750	0
HCU	chr1	135850001	135900000	0.0023718140720669	39153	6129	2584098	0
HCU	chr1	135900001	135950000	0.0017682389065025	24258	2831	1601028	0
HCU	chr1	135950001	136000000	0.0016634960819332	24993	2744	1649538	0
HCU	chr1	136000001	136050000	0.0018544638421687	34160	4181	2254560	0
HCU	chr1	136050001	136100000	0.000832351909994	34659	1904	2287494	0
HCU	chr1	136100001	136150000	0.0010555834019178	29382	2047	1939212	0
HCU	chr1	136150001	136200000	0.001950506758199	28392	3655	1873872	0
HCU	chr1	136200001	136250000	0.0024286863436668	21548	3454	1422168	0
HCU	chr1	136250001	136300000	0.0017697523686982	27131	3169	1790646	0
HCU	chr1	136300001	136350000	0.0016045176549036	31993	3388	2111538	0
HCU	chr1	136350001	136400000	0.0033087617332062	31189	6811	2058474	0
HCU	chr1	136400001	136450000	0.003172037530519	37458	7842	2472228	0
HCU	chr1	136450001	136500000	0.0012918644834156	30963	2640	2043558	0
HCU	chr1	136500001	136550000	0.0013501040807509	33948	3025	2240568	0
HCU	chr1	136550001	136600000	0.0041176829468605	32285	8774	2130810	0
HCU	chr1	136600001	136650000	0.0016502896750342	32492	3539	2144472	0
HCU	chr1	136650001	136700000	0.0015166290334075	34866	3490	2301156	0
HCU	chr1	136700001	136750000	0.0009341483702285	35083	2163	2315478	0
HCU	chr1	136750001	136800000	0.0012213279766703	27516	2218	1816056	0
HCU	chr1	136800001	136850000	0.0015419209765499	35375	3600	2334750	0
HCU	chr1	136850001	136900000	0.0012008740019565	36211	2870	2389926	0
HCU	chr1	136900001	136950000	0.001709841260512	30935	3491	2041710	0
HCU	chr1	136950001	137000000	0.0018296116895402	32769	3957	2162754	0
HCU	chr1	137000001	137050000	0.0024176723492052	36806	5873	2429196	0
HCU	chr1	137050001	137100000	0.0016393836084596	29039	3142	1916574	0
HCU	chr1	137100001	137150000	0.0011584542439656	31259	2390	2063094	0
HCU	chr1	137150001	137200000	0.0019915365849455	36929	4854	2437314	0
HCU	chr1	137200001	137250000	0.0005727695951222	31003	1172	2046198	0
HCU	chr1	137250001	137300000	0.0014204545454545	28288	2652	1867008	0
HCU	chr1	137300001	137350000	0.0012458043622827	38505	3166	2541330	0
HCU	chr1	137350001	137400000	0.0004869974775391	24423	785	1611918	0
HCU	chr1	137400001	137450000	0.0035831594934855	26496	6266	1748736	0
HCU	chr1	137450001	137500000	0.001304953293449	32336	2785	2134176	0
HCU	chr1	137500001	137550000	0.0009300078107417	22890	1405	1510740	0
HCU	chr1	137550001	137600000	NA	0	NA	NA	NA
HCU	chr1	137600001	137650000	NA	0	NA	NA	NA
HCU	chr1	137650001	137700000	NA	0	NA	NA	NA
HCU	chr1	137700001	137750000	0.0012626262626262	132	11	8712	0
HCU	chr1	137750001	137800000	0.0027368803718418	11670	2108	770220	0
HCU	chr1	137800001	137850000	0.0010214238932801	38449	2592	2537634	0
HCU	chr1	137850001	137900000	0.0019043519503864	38015	4778	2508990	0
HCU	chr1	137900001	137950000	0.0020433001963344	17055	2300	1125630	0
HCU	chr1	137950001	138000000	0.0010437356521897	26638	1835	1758108	0
HCU	chr1	138000001	138050000	0.0009851606490261	30821	2004	2034186	0
HCU	chr1	138050001	138100000	0.0010765698780058	29527	2098	1948782	0
HCU	chr1	138100001	138150000	0.0017597359941632	23342	2711	1540572	0
HCU	chr1	138150001	138200000	0.0009701123855058	31221	1999	2060586	0
HCU	chr1	138200001	138250000	0.0009319730263343	36498	2245	2408868	0
HCU	chr1	138250001	138300000	0.0015391302579536	35764	3633	2360424	0
HCU	chr1	138300001	138350000	0.0011813830057053	34051	2655	2247366	0
HCU	chr1	138350001	138400000	0.0012526186568458	36336	3004	2398176	0
HCU	chr1	138400001	138450000	0.0021434910030629	30699	4343	2026134	0
HCU	chr1	138450001	138500000	0.0021626586283404	34049	4860	2247234	0
HCU	chr1	138500001	138550000	0.0021276840294171	34274	4813	2262084	0
HCU	chr1	138550001	138600000	0.0015532567128371	35468	3636	2340888	0
HCU	chr1	138600001	138650000	0.0014455702753663	35951	3430	2372766	0
HCU	chr1	138650001	138700000	0.0026301193394285	35567	6174	2347422	0
HCU	chr1	138700001	138750000	0.0026209723071349	29442	5093	1943172	0
HCU	chr1	138750001	138800000	0.0026333693000359	34965	6077	2307690	0
HCU	chr1	138800001	138850000	0.00184970726372	25434	3105	1678644	0
HCU	chr1	138850001	138900000	0.003601505224079	32356	7691	2135496	0
HCU	chr1	138900001	138950000	0.0017847094977709	31505	3711	2079330	0
HCU	chr1	138950001	139000000	0.0013834679213981	35473	3239	2341218	0
HCU	chr1	139000001	139050000	0.002174545929856	30602	4392	2019732	0
HCU	chr1	139050001	139100000	0.0015090381410194	32963	3283	2175558	0
HCU	chr1	139100001	139150000	0.0039364615048578	25111	6524	1657326	0
HCU	chr1	139150001	139200000	0.0013548918549077	31379	2806	2071014	0
HCU	chr1	139200001	139250000	0.0030703135862795	32037	6492	2114442	0
HCU	chr1	139250001	139300000	0.003244468031451	24153	5172	1594098	0
HCU	chr1	139300001	139350000	0.002145890440307	26167	3706	1727022	0
HCU	chr1	139350001	139400000	0.0020482214656971	32445	4386	2141370	0
HCU	chr1	139400001	139450000	0.0021373151807934	31050	4380	2049300	0
HCU	chr1	139450001	139500000	0.0018908256423669	38928	4858	2569248	0
HCU	chr1	139500001	139550000	0.0023317158899059	35934	5530	2371644	0
HCU	chr1	139550001	139600000	0.0019251874885677	29820	3789	1968120	0
HCU	chr1	139600001	139650000	0.0018707914483104	31173	3849	2057418	0
HCU	chr1	139650001	139700000	0.0018032461393937	30677	3651	2024682	0
HCU	chr1	139700001	139750000	0.0027638707124813	23896	4359	1577136	0
HCU	chr1	139750001	139800000	0.0022612034829066	33396	4984	2204136	0
HCU	chr1	139800001	139850000	0.0018745611557764	35087	4341	2315742	0
HCU	chr1	139850001	139900000	0.0018918596206885	30962	3866	2043492	0
HCU	chr1	139900001	139950000	0.0043417236365652	36077	10338	2381082	0
HCU	chr1	139950001	140000000	0.0016818433191307	38576	4282	2546016	0
HCU	chr1	140000001	140050000	0.0013187687334679	35961	3130	2373426	0
HCU	chr1	140050001	140100000	0.0015336736841403	31821	3221	2100186	0
HCU	chr1	140100001	140150000	0.0019775647002247	27789	3627	1834074	0
HCU	chr1	140150001	140200000	0.0017324091534231	35386	4046	2335476	0
HCU	chr1	140200001	140250000	0.0014562182770865	32317	3106	2132922	0
HCU	chr1	140250001	140300000	0.0019353319499021	28826	3682	1902516	0
HCU	chr1	140300001	140350000	0.0026859007251996	23563	4177	1555158	0
HCU	chr1	140350001	140400000	0.0029465716977078	27505	5349	1815330	0
HCU	chr1	140400001	140450000	0.0043619667903693	21998	6333	1451868	0
HCU	chr1	140450001	140500000	0.0051043565895051	23634	7962	1559844	0
HCU	chr1	140500001	140550000	0.0042036196648421	24099	6686	1590534	0
HCU	chr1	140550001	140600000	0.0021919081283812	22825	3302	1506450	0
HCU	chr1	140600001	140650000	0.0037224724724724	26640	6545	1758240	0
HCU	chr1	140650001	140700000	0.0023892270585302	21999	3469	1451934	0
HCU	chr1	140700001	140750000	0.0034018529241459	28888	6486	1906608	0
HCU	chr1	140750001	140800000	0.0038853147226151	24997	6410	1649802	0
HCU	chr1	140800001	140850000	0.0019870396835427	28053	3679	1851498	0
HCU	chr1	140850001	140900000	0.0013704176028825	29940	2708	1976040	0
HCU	chr1	140900001	140950000	0.0008563338583219	31689	1791	2091474	0
HCU	chr1	140950001	141000000	0.0010332812392494	36996	2523	2441736	0
HCU	chr1	141000001	141050000	0.0014077847271476	31018	2882	2047188	0
HCU	chr1	141050001	141100000	0.0030037700581349	30608	6068	2020128	0
HCU	chr1	141100001	141150000	0.0039631141038745	23302	6095	1537932	0
HCU	chr1	141150001	141200000	0.0029292299834452	33699	6515	2224134	0
HCU	chr1	141200001	141250000	0.0024229243934138	36326	5809	2397516	0
HCU	chr1	141250001	141300000	0.0017258938657654	29427	3352	1942182	0
HCU	chr1	141300001	141350000	0.0026792567747964	29056	5138	1917696	0
HCU	chr1	141350001	141400000	0.0026690791035487	28338	4992	1870308	0
HCU	chr1	141400001	141450000	0.0018503522311092	35587	4346	2348742	0
HCU	chr1	141450001	141500000	0.0017621366980132	30722	3573	2027652	0
HCU	chr1	141500001	141550000	0.0032834774480018	31120	6744	2053920	0
HCU	chr1	141550001	141600000	0.0019464960194649	36865	4736	2433090	0
HCU	chr1	141600001	141650000	0.0028730472257137	33414	6336	2205324	0
HCU	chr1	141650001	141700000	0.0033982465411738	36641	8218	2418306	0
HCU	chr1	141700001	141750000	0.0023319586676754	25593	3939	1689138	0
