CHROM	BIN_START	N_SNPS	TajimaD
chr1	305000000	225	-0.0502852
chr1	305050000	325	0.00897151
chr1	305100000	134	-0.073524
chr1	305150000	56	0.281815
chr1	305200000	82	-0.0922607
chr1	305250000	206	-0.302778
chr1	305300000	165	-0.638973
chr1	305350000	168	-0.453736
chr1	305400000	129	-0.622447
chr1	305450000	127	-0.310361
chr1	305500000	116	-0.449807
chr1	305550000	113	0.0180142
chr1	305600000	80	-0.487135
chr1	305650000	160	-0.583357
chr1	305700000	155	-0.384841
chr1	305750000	129	-0.77504
chr1	305800000	126	-0.553505
chr1	305850000	103	0.147009
chr1	305900000	62	-0.130646
chr1	305950000	79	-1.1928
chr1	306000000	61	-0.350857
chr1	306050000	64	0.390987
chr1	306100000	92	-0.762307
chr1	306150000	107	-0.294377
chr1	306200000	89	-0.456672
chr1	306250000	84	-0.647856
chr1	306300000	128	-0.271123
chr1	306350000	132	0.405565
chr1	306400000	86	-0.155352
chr1	306450000	97	-0.731708
chr1	306500000	70	-0.661222
chr1	306550000	144	-0.0403774
chr1	306600000	186	-1.16747
chr1	306650000	161	-0.777962
chr1	306700000	100	-0.78083
chr1	306750000	56	-0.367479
chr1	306800000	98	-0.80031
chr1	306850000	157	-1.17521
chr1	306900000	102	-0.774323
chr1	306950000	122	-0.183355
chr1	307000000	87	-0.0889514
chr1	307050000	73	-0.162166
chr1	307100000	118	0.0132013
chr1	307150000	100	0.371637
chr1	307200000	140	0.478101
chr1	307250000	127	0.343956
chr1	307300000	73	-0.612147
chr1	307350000	82	-0.486109
chr1	307400000	113	-0.412678
chr1	307450000	157	-0.686685
chr1	307500000	175	-0.635105
chr1	307550000	119	-0.1598
chr1	307600000	130	-0.127135
chr1	307650000	124	-0.849931
chr1	307700000	91	-0.55895
chr1	307750000	121	-0.437973
chr1	307800000	119	-0.290963
chr1	307850000	74	-0.582694
chr1	307900000	68	-0.289743
chr1	307950000	100	-0.628206
chr1	308000000	36	-1.55117
chr1	308050000	49	-1.21225
chr1	308100000	101	0.0999555
chr1	308150000	183	-0.4761
chr1	308200000	53	-0.180355
chr1	308250000	77	-0.34576
chr1	308300000	102	-0.453597
chr1	308350000	101	-0.624869
chr1	308400000	113	-0.639067
chr1	308450000	142	-0.528115
chr1	308500000	226	-0.6097
chr1	308550000	159	1.18504
chr1	308600000	50	-0.893126
chr1	308650000	126	-0.846044
chr1	308700000	131	-1.28771
chr1	308750000	76	-1.22793
chr1	308800000	168	-0.304574
chr1	308850000	117	-0.496443
chr1	308900000	103	-0.624437
chr1	308950000	52	-1.55059
chr1	309000000	94	0.0654029
chr1	309050000	68	-0.27154
chr1	309100000	80	-0.983781
chr1	309150000	103	-0.560906
chr1	309200000	141	0.135594
chr1	309250000	122	-0.0246655
chr1	309300000	86	-1.31535
chr1	309350000	87	-1.1072
chr1	309400000	73	-0.285274
chr1	309450000	83	0.0738348
chr1	309500000	108	-0.256774
chr1	309550000	159	0.37376
chr1	309600000	196	-0.101996
chr1	309650000	116	1.19935
chr1	309700000	80	-0.0991303
chr1	309750000	195	-0.0624593
chr1	309800000	133	-0.986103
chr1	309850000	102	0.34669
chr1	309900000	149	-0.248062
chr1	309950000	159	-0.71714
chr1	310000000	63	-0.476367
chr1	310050000	53	-0.714507
chr1	310100000	66	-0.819362
chr1	310150000	93	0.0825127
chr1	310200000	129	-0.842859
chr1	310250000	78	-0.384791
chr1	310300000	84	0.0511248
chr1	310350000	76	-1.17896
chr1	310400000	72	-0.435862
chr1	310450000	103	0.283146
chr1	310500000	99	-0.41455
chr1	310550000	71	-0.690944
chr1	310600000	82	-0.766347
chr1	310650000	66	-0.158634
chr1	310700000	87	-0.199708
chr1	310750000	50	-1.04675
chr1	310800000	154	0.0677705
chr1	310850000	162	-0.220188
chr1	310900000	69	-0.940212
chr1	310950000	51	-0.333027
chr1	311000000	210	0.266788
chr1	311050000	183	-0.580585
chr1	311100000	164	-0.494064
chr1	311150000	102	-0.129817
chr1	311200000	71	0.155357
chr1	311250000	93	-1.27585
chr1	311300000	81	-1.51193
chr1	311350000	85	-0.523042
chr1	311400000	152	0.169161
chr1	311450000	129	-0.905834
chr1	311500000	59	-0.776553
chr1	311550000	88	-1.09802
chr1	311600000	112	-1.16579
chr1	311650000	90	-0.924763
chr1	311700000	122	-0.134724
chr1	311750000	110	0.528041
chr1	311800000	108	-0.484848
chr1	311850000	170	-1.64958
chr1	311900000	125	-1.45517
chr1	311950000	114	-1.21624
chr1	312000000	118	-1.27239
chr1	312050000	97	-1.49883
chr1	312100000	116	-1.28918
chr1	312150000	97	-1.06873
chr1	312200000	93	-0.523065
chr1	312250000	91	0.777546
chr1	312300000	157	0.796846
chr1	312350000	89	-0.708223
chr1	312400000	83	-0.685818
chr1	312450000	129	-0.411723
chr1	312500000	115	-1.12414
chr1	312550000	81	-1.72658
chr1	312600000	130	-0.824203
chr1	312650000	169	-0.350808
chr1	312700000	130	-0.949194
chr1	312750000	99	-1.00596
chr1	312800000	91	-0.671749
chr1	312850000	131	-0.595902
chr1	312900000	91	-0.258153
chr1	312950000	144	-0.227192
chr1	313000000	114	0.0947469
chr1	313050000	53	-0.981582
chr1	313100000	76	-0.738261
chr1	313150000	67	-0.239
chr1	313200000	85	-0.11728
chr1	313250000	187	-0.463692
chr1	313300000	149	-0.237562
chr1	313350000	109	-0.0138685
chr1	313400000	98	0.171988
chr1	313450000	149	0.29165
chr1	313500000	145	0.156425
chr1	313550000	99	-1.07202
chr1	313600000	116	-0.0731645
chr1	313650000	113	0.451467
chr1	313700000	66	-1.08178
chr1	313750000	111	-0.384014
chr1	313800000	68	-0.740289
chr1	313850000	111	-1.46866
chr1	313900000	87	-0.285456
chr1	313950000	59	-0.18043
chr1	314000000	88	-0.218343
chr1	314050000	80	-1.01094
chr1	314100000	53	-0.668059
chr1	314150000	82	0.971887
chr1	314200000	111	1.0294
chr1	314250000	134	0.292706
chr1	314300000	124	-1.35367
chr1	314350000	91	-0.55895
chr1	314400000	98	-0.809842
chr1	314450000	45	-0.475212
chr1	314500000	41	-1.03688
chr1	314550000	79	-0.674262
chr1	314600000	76	-0.774986
chr1	314650000	71	-0.433564
chr1	314700000	194	-0.250437
chr1	314750000	53	0.591843
chr1	314800000	83	-0.12824
chr1	314850000	46	0.488344
chr1	314900000	101	0.0105091
chr1	314950000	107	-0.28855
chr1	315000000	96	-0.0455873
chr1	315050000	76	-0.481186
chr1	315100000	67	0.11193
chr1	315150000	49	-0.347413
chr1	315200000	90	-0.136899
chr1	315250000	95	-0.298642
chr1	315300000	104	-0.666179
chr1	315350000	131	-0.52195
chr1	315400000	233	-1.04338
chr1	315450000	143	-1.30075
chr1	315500000	127	-0.959758
chr1	315550000	67	-0.876215
chr1	315600000	71	-0.804366
chr1	315650000	128	-0.961878
chr1	315700000	42	0.283205
chr1	315750000	53	-0.360341
chr1	315800000	45	-0.611359
chr1	315850000	62	-0.79321
chr1	315900000	103	-0.330985
chr1	315950000	123	-0.123249
chr1	316000000	110	-0.827179
chr1	316050000	120	-1.37322
chr1	316100000	103	-1.3263
chr1	316150000	69	-1.13312
chr1	316200000	98	-0.803487
chr1	316250000	84	0.169471
chr1	316300000	137	0.0542238
chr1	316350000	155	0.796561
chr1	316400000	108	-0.253887
chr1	316450000	97	-0.420364
chr1	316500000	102	0.163419
chr1	316550000	76	-1.07287
chr1	316600000	87	-0.614154
chr1	316650000	80	-0.262092
chr1	316700000	57	-1.01508
chr1	316750000	78	-1.22808
chr1	316800000	112	-0.00436785
chr1	316850000	145	-1.40123
chr1	316900000	98	-0.666857
chr1	316950000	123	0.521639
chr1	317000000	72	-0.965124
chr1	317050000	58	-0.221184
chr1	317100000	138	0.477741
chr1	317150000	95	-0.13155
chr1	317200000	62	-1.122
chr1	317250000	110	-0.810168
chr1	317300000	62	-0.628815
chr1	317350000	139	0.143855
chr1	317400000	82	-0.516405
chr1	317450000	119	-0.917925
chr1	317500000	93	-0.392581
chr1	317550000	93	-0.245369
chr1	317600000	121	1.15414
chr1	317650000	73	-0.556961
chr1	317700000	74	-0.817267
chr1	317750000	72	-0.0528998
chr1	317800000	151	0.19702
chr1	317850000	97	0.0546767
chr1	317900000	104	-0.216692
chr1	317950000	64	-0.164385
chr1	318000000	132	-0.321303
chr1	318050000	112	-1.02375
chr1	318100000	86	-1.05877
chr1	318150000	172	-0.918007
chr1	318200000	150	-0.160696
chr1	318250000	167	-0.304682
chr1	318300000	273	-0.314909
chr1	318350000	87	0.518426
chr1	318400000	127	-0.0619169
chr1	318450000	211	-0.482331
chr1	318500000	76	-0.105774
chr1	318550000	105	-0.787283
chr1	318600000	305	0.794204
chr1	318650000	148	-0.311228
chr1	318700000	116	-0.159254
chr1	318750000	102	-0.313088
chr1	318800000	123	0.648585
chr1	318850000	109	-0.669007
chr1	318900000	144	-0.920142
chr1	318950000	87	-0.796367
chr1	319000000	83	-1.53154
chr1	319050000	124	-0.96579
chr1	319100000	171	-0.284106
chr1	319150000	81	-0.549859
chr1	319200000	80	-0.859619
chr1	319250000	45	-1.68011
chr1	319300000	27	-1.55201
chr1	319350000	68	-1.67779
chr1	319400000	109	-0.554573
chr1	319450000	186	0.401683
chr1	319500000	160	0.318789
chr1	319550000	60	-0.156436
chr1	319600000	118	0.140173
chr1	319650000	105	-0.187664
chr1	319700000	80	-0.576376
chr1	319750000	98	-0.269677
chr1	319800000	161	0.215874
chr1	319850000	106	-0.659107
chr1	319900000	92	-0.992252
chr1	319950000	69	-0.796649
chr1	320000000	42	-0.968631
chr1	320050000	139	-0.420798
chr1	320100000	102	-0.416942
chr1	320150000	117	-0.592476
chr1	320200000	84	-0.337198
chr1	320250000	96	0.0614213
chr1	320300000	144	0.222466
chr1	320350000	128	-0.500561
chr1	320400000	174	0.610825
chr1	320450000	113	-0.680479
chr1	320500000	145	-0.74322
chr1	320550000	124	-0.253003
chr1	320600000	94	0.10182
chr1	320650000	138	-1.35072
chr1	320700000	151	-0.124216
chr1	320750000	138	-0.177061
chr1	320800000	123	0.181422
chr1	320850000	128	0.70521
chr1	320900000	87	-0.389067
chr1	320950000	103	-0.506451
chr1	321000000	84	-0.514717
chr1	321050000	83	-0.0234606
chr1	321100000	117	-0.309713
chr1	321150000	152	0.702437
chr1	321200000	132	-0.460994
chr1	321250000	145	0.255666
chr1	321300000	58	-0.348796
chr1	321350000	96	-0.408768
chr1	321400000	133	0.0737622
chr1	321450000	114	-0.08589
chr1	321500000	180	-0.487942
chr1	321550000	148	-0.233006
chr1	321600000	52	-0.793503
chr1	321650000	113	-0.766066
chr1	321700000	75	-0.591218
chr1	321750000	92	-0.829938
chr1	321800000	136	-0.308794
chr1	321850000	127	-0.839226
chr1	321900000	92	-0.190825
chr1	321950000	77	-1.29649
chr1	322000000	117	-0.595144
chr1	322050000	114	-0.340424
chr1	322100000	96	-1.1935
chr1	322150000	108	-0.990076
chr1	322200000	90	-0.20601
chr1	322250000	123	0.841543
chr1	322300000	100	-0.575255
chr1	322350000	296	-1.2038
chr1	322400000	71	-1.23624
chr1	322450000	105	-0.404358
chr1	322500000	82	-0.493683
chr1	322550000	153	0.13348
chr1	322600000	159	-0.289838
chr1	322650000	99	0.246067
chr1	322700000	82	0.0743674
chr1	322750000	128	-0.412691
chr1	322800000	124	0.175173
chr1	322850000	72	-0.0184763
chr1	322900000	90	0.27431
chr1	322950000	79	0.209607
chr1	323000000	129	-0.00965176
chr1	323050000	127	0.543203
chr1	323100000	135	-0.11445
chr1	323150000	182	-0.447857
chr1	323200000	103	0.431385
chr1	323250000	140	-0.229983
chr1	323300000	240	-0.457493
chr1	323350000	97	-0.362589
chr1	323400000	145	0.134851
chr1	323450000	164	0.0329887
chr1	323500000	168	-0.518995
chr1	323550000	83	-0.240504
chr1	323600000	137	-0.75821
chr1	323650000	62	-0.250207
chr1	323700000	177	-1.02601
chr1	323750000	97	-0.452461
chr1	323800000	87	-1.03932
chr1	323850000	94	-0.927796
chr1	323900000	114	-0.909704
chr1	323950000	72	-0.547738
chr1	324000000	121	-1.33854
chr1	324050000	103	-0.527628
chr1	324100000	106	-0.626759
chr1	324150000	145	-0.887768
chr1	324200000	95	-0.0791285
chr1	324250000	107	-0.877107
chr1	324300000	156	-0.0390698
chr1	324350000	88	0.0254237
chr1	324400000	153	-0.19587
chr1	324450000	109	-0.783442
chr1	324500000	85	-1.21759
chr1	324550000	214	-1.27144
chr1	324600000	79	-1.51099
chr1	324650000	90	-1.30487
chr1	324700000	94	-1.15954
chr1	324750000	127	0.147169
chr1	324800000	119	-0.28834
chr1	324850000	111	-0.451453
chr1	324900000	117	0.661286
chr1	324950000	95	-0.737669
chr1	325000000	98	-0.0949173
chr1	325050000	135	-0.406213
chr1	325100000	73	-0.0857542
chr1	325150000	103	-0.0556848
chr1	325200000	79	-0.391424
chr1	325250000	176	-0.243222
chr1	325300000	79	-0.414994
chr1	325350000	82	-1.15641
chr1	325400000	70	-0.298497
chr1	325450000	53	-0.975776
chr1	325500000	67	-0.733072
chr1	325550000	97	-0.535914
chr1	325600000	104	-0.519346
chr1	325650000	91	-0.227389
chr1	325700000	94	-1.4575
chr1	325750000	114	-0.0612577
chr1	325800000	190	0.0787104
chr1	325850000	155	-0.58477
chr1	325900000	111	-0.510462
chr1	325950000	119	0.26517
chr1	326000000	136	0.162444
chr1	326050000	69	-0.514012
chr1	326100000	121	-0.352819
chr1	326150000	115	-0.955904
chr1	326200000	74	-0.658093
chr1	326250000	144	-0.453107
chr1	326300000	102	-0.768214
chr1	326350000	94	-0.884757
chr1	326400000	89	-1.42095
chr1	326450000	99	-1.22617
chr1	326500000	138	0.325936
chr1	326550000	90	-0.727797
chr1	326600000	112	0.132106
chr1	326650000	79	0.260675
chr1	326700000	56	-0.224414
chr1	326750000	77	-0.676099
chr1	326800000	109	-1.04664
chr1	326850000	93	-0.867675
chr1	326900000	89	-0.254033
chr1	326950000	81	-1.32795
chr1	327000000	88	-0.96024
chr1	327050000	73	0.262344
chr1	327100000	123	-0.882388
chr1	327150000	137	-1.66878
chr1	327200000	125	-0.695548
chr1	327250000	316	-0.948955
chr1	327300000	93	-1.22232
chr1	327350000	112	-0.901199
chr1	327400000	86	-1.00457
chr1	327450000	119	-0.199149
chr1	327500000	75	-0.814453
chr1	327550000	125	-0.608091
chr1	327600000	176	-1.07113
chr1	327650000	158	-0.751545
chr1	327700000	112	-0.260605
chr1	327750000	141	-0.951235
chr1	327800000	86	-0.719087
chr1	327850000	135	-0.751234
chr1	327900000	109	-0.872129
chr1	327950000	111	-0.7465
chr1	328000000	215	0.135779
chr1	328050000	99	-1.21044
chr1	328100000	187	-0.820787
chr1	328150000	185	-0.668932
chr1	328200000	82	0.0743674
chr1	328250000	148	-0.605089
chr1	328300000	120	-0.311739
chr1	328350000	80	-0.498775
chr1	328400000	107	-0.448801
chr1	328450000	73	0.0246185
chr1	328500000	136	-0.844398
chr1	328550000	111	-0.209796
chr1	328600000	55	-0.811323
chr1	328650000	91	-1.43058
chr1	328700000	102	-1.19279
chr1	328750000	69	-0.40634
chr1	328800000	59	0.154235
chr1	328850000	133	-0.168291
chr1	328900000	225	-0.626474
chr1	328950000	83	-0.0983033
chr1	329000000	152	-0.187043
chr1	329050000	114	-0.627801
chr1	329100000	136	-0.272015
chr1	329150000	96	-0.340672
chr1	329200000	77	-0.885581
chr1	329250000	79	-0.697832
chr1	329300000	142	-0.827662
chr1	329350000	116	-0.0274294
chr1	329400000	153	-0.373841
chr1	329450000	136	0.0245208
chr1	329500000	165	0.108893
chr1	329550000	121	-0.437973
chr1	329600000	131	-0.984743
chr1	329650000	117	-0.30171
chr1	329700000	99	0.491439
chr1	329750000	113	-0.211136
chr1	329800000	110	-0.342362
chr1	329850000	142	-0.598597
chr1	329900000	121	-1.01857
chr1	329950000	123	-0.00645826
chr1	330000000	82	-0.30812
chr1	330050000	114	0.0865361
chr1	330100000	172	0.0656114
chr1	330150000	103	-0.633512
chr1	330200000	202	-0.414906
chr1	330250000	249	-0.33025
chr1	330300000	105	-0.410295
chr1	330350000	84	-0.581287
chr1	330400000	199	-0.442047
chr1	330450000	119	-0.624119
chr1	330500000	177	-1.25794
chr1	330550000	86	-0.625131
chr1	330600000	112	-0.809287
chr1	330650000	98	-0.847971
chr1	330700000	73	-0.370176
chr1	330750000	138	-0.0161924
chr1	330800000	94	-0.202761
chr1	330850000	101	-0.0573468
chr1	330900000	115	-0.638435
chr1	330950000	157	-0.463358
chr1	331000000	193	-0.547584
chr1	331050000	209	-0.934557
chr1	331100000	74	0.401675
chr1	331150000	149	0.640259
chr1	331200000	126	-0.293194
chr1	331250000	77	-0.764726
chr1	331300000	89	-0.383303
chr1	331350000	104	-0.777052
chr1	331400000	123	-0.859538
chr1	331450000	113	-0.859934
chr1	331500000	180	-0.517542
chr1	331550000	104	-0.660185
chr1	331600000	204	-0.702754
chr1	331650000	154	-0.533845
chr1	331700000	129	-0.578849
chr1	331750000	181	-0.708488
chr1	331800000	143	-0.360207
chr1	331850000	126	-0.71217
chr1	331900000	95	-0.544366
chr1	331950000	150	-0.329677
chr1	332000000	163	-0.430005
chr1	332050000	126	-1.43856
chr1	332100000	225	-0.168871
chr1	332150000	57	-0.652728
chr1	332200000	148	0.0164579
chr1	332250000	225	-0.037729
chr1	332300000	189	-0.325801
chr1	332350000	119	-0.31195
chr1	332400000	97	0.112452
chr1	332450000	171	-0.676172
chr1	332500000	92	-0.410625
chr1	332550000	110	-0.716607
chr1	332600000	168	0.116808
chr1	332650000	104	-0.0548774
chr1	332700000	91	-0.599968
chr1	332750000	100	-0.808863
chr1	332800000	96	-0.840045
chr1	332850000	134	-0.787324
chr1	332900000	210	-0.366716
chr1	332950000	126	-0.898106
chr1	333000000	147	-0.737065
chr1	333050000	142	-1.32544
chr1	333100000	182	-0.954185
chr1	333150000	66	0.0147482
chr1	333200000	105	-0.342021
chr1	333250000	150	-1.1558
chr1	333300000	96	-0.661697
chr1	333350000	88	-0.232474
chr1	333400000	109	0.300827
chr1	333450000	157	-0.680703
chr1	333500000	95	-0.0856812
chr1	333550000	92	0.0188317
chr1	333600000	80	-0.300893
chr1	333650000	99	-0.228948
chr1	333700000	75	-0.318376
chr1	333750000	114	-0.460848
chr1	333800000	120	-0.254503
chr1	333850000	141	-1.35048
chr1	333900000	68	-1.08161
chr1	333950000	125	-0.14832
chr1	334000000	81	-0.484699
chr1	334050000	41	-0.999631
chr1	334100000	88	-0.440912
chr1	334150000	160	0.209201
chr1	334200000	178	-0.00602294
chr1	334250000	103	-0.621411
chr1	334300000	138	-0.709511
chr1	334350000	113	-0.183527
chr1	334400000	216	-0.341255
chr1	334450000	179	-0.112628
chr1	334500000	101	-0.0141658
chr1	334550000	146	-1.52224
chr1	334600000	172	-0.402518
chr1	334650000	229	-0.48348
chr1	334700000	102	-0.380288
chr1	334750000	123	-0.422842
chr1	334800000	105	-0.217348
chr1	334850000	135	-0.232544
chr1	334900000	178	-0.768363
chr1	334950000	72	-0.306773
chr1	335000000	83	-0.326573
chr1	335050000	133	0.311116
chr1	335100000	146	-0.455131
chr1	335150000	169	-0.252568
chr1	335200000	173	-0.622804
chr1	335250000	89	-1.31963
chr1	335300000	117	-1.00862
chr1	335350000	212	-0.858842
chr1	335400000	210	-0.988268
chr1	335450000	134	0.346358
chr1	335500000	120	-0.774836
chr1	335550000	94	-0.782127
chr1	335600000	126	-0.44938
chr1	335650000	118	-1.09515
chr1	335700000	124	-0.338638
chr1	335750000	105	-0.481537
chr1	335800000	95	-1.07841
chr1	335850000	126	-0.984876
chr1	335900000	87	-0.6213
chr1	335950000	88	-0.981437
chr1	336000000	109	-1.05236
chr1	336050000	73	-0.612147
chr1	336100000	125	-0.700545
chr1	336150000	138	-0.677791
chr1	336200000	57	-0.636503
chr1	336250000	145	-0.887768
chr1	336300000	85	-0.336611
chr1	336350000	78	-1.15648
chr1	336400000	54	-1.3282
chr1	336450000	80	-0.362973
chr1	336500000	100	-0.142301
chr1	336550000	123	-0.232423
chr1	336600000	123	-0.166411
chr1	336650000	106	0.673064
chr1	336700000	111	-0.386824
chr1	336750000	115	-1.08343
chr1	336800000	163	0.109859
chr1	336850000	77	-0.756669
chr1	336900000	63	-1.10902
chr1	336950000	46	-1.07762
chr1	337000000	67	-0.105092
chr1	337050000	108	-1.17196
chr1	337100000	227	-1.59154
chr1	337150000	110	-0.206273
chr1	337200000	118	-0.790951
chr1	337250000	92	-0.819793
chr1	337300000	105	-1.34831
chr1	337350000	75	-0.599486
chr1	337400000	132	-1.24469
chr1	337450000	157	-1.82326
chr1	337500000	83	-0.902862
chr1	337550000	180	-0.214575
chr1	337600000	113	-0.893065
chr1	337650000	100	-1.41624
chr1	337700000	133	0.210064
chr1	337750000	127	-0.101274
chr1	337800000	62	-0.85299
chr1	337850000	71	-0.468463
chr1	337900000	69	-0.845999
chr1	337950000	62	-1.03731
chr1	338000000	208	-0.252846
chr1	338050000	105	-0.11939
chr1	338100000	105	-0.279685
chr1	338150000	74	-1.0309
chr1	338200000	58	-0.433872
chr1	338250000	71	-0.660407
chr1	338300000	106	-1.24726
chr1	338350000	183	-0.0564479
chr1	338400000	80	-0.716058
chr1	338450000	88	-0.585759
chr1	338500000	157	-0.766445
chr1	338550000	179	0.431884
chr1	338600000	114	-0.408847
chr1	338650000	105	-0.870399
chr1	338700000	169	-1.13302
chr1	338750000	190	-0.896574
chr1	338800000	175	-0.98247
chr1	338850000	139	-0.895466
chr1	338900000	138	-0.25183
chr1	338950000	113	-0.688762
chr1	339000000	103	-0.11619
chr1	339050000	169	-0.493534
chr1	339100000	88	-0.515102
chr1	339150000	91	-0.155608
chr1	339200000	96	-0.898413
chr1	339250000	156	-0.277862
chr1	339300000	120	-0.621337
chr1	339350000	130	-0.343466
chr1	339400000	188	0.487805
chr1	339450000	95	-0.564024
chr1	339500000	61	0.0287575
chr1	339550000	59	-0.787011
chr1	339600000	105	0.501008
chr1	339650000	201	-0.621533
chr1	339700000	192	0.0569696
chr1	339750000	202	-0.270489
chr1	339800000	128	-1.03022
chr1	339850000	77	-1.46166
chr1	339900000	127	0.877742
chr1	339950000	229	0.0498041
chr1	340000000	155	0.0533889
chr1	340050000	308	-0.554664
chr1	340100000	201	-0.602806
chr1	340150000	193	-0.500466
chr1	340200000	134	-1.15822
chr1	340250000	99	0.170568
chr1	340300000	64	0.135033
chr1	340350000	98	-1.62327
chr1	340400000	56	-1.19285
chr1	340450000	111	-0.150787
chr1	340500000	108	-0.404012
chr1	340550000	125	0.0440845
chr1	340600000	86	-0.466129
chr1	340650000	141	-0.00635942
chr1	340700000	119	-0.56903
chr1	340750000	119	0.071048
chr1	340800000	113	-0.655632
chr1	340850000	85	-0.771616
chr1	340900000	105	0.551471
chr1	340950000	87	0.114699
chr1	341000000	151	-0.238203
chr1	341050000	144	-0.227192
chr1	341100000	176	0.556199
chr1	341150000	119	-0.222758
chr1	341200000	173	0.197612
chr1	341250000	232	-0.972193
chr1	341300000	176	-0.86994
chr1	341350000	72	-0.990941
chr1	341400000	111	-0.617241
chr1	341450000	105	-0.451852
chr1	341500000	80	-0.452215
chr1	341550000	132	-0.91795
chr1	341600000	90	-0.430621
chr1	341650000	133	0.179514
chr1	341700000	179	-0.208924
chr1	341750000	118	-1.00786
chr1	341800000	157	-0.0864933
chr1	341850000	142	-0.466443
chr1	341900000	143	-0.707987
chr1	341950000	171	-0.819074
chr1	342000000	100	-0.771486
chr1	342050000	122	-0.101451
chr1	342100000	156	-0.193583
chr1	342150000	93	-0.13496
chr1	342200000	101	-0.899377
chr1	342250000	102	-1.40661
chr1	342300000	147	0.154713
chr1	342350000	89	-0.764123
chr1	342400000	97	-0.446042
chr1	342450000	173	-0.400042
chr1	342500000	86	0.086765
chr1	342550000	85	-0.93977
chr1	342600000	159	-0.482813
chr1	342650000	150	-0.51326
chr1	342700000	226	0.382043
chr1	342750000	98	-0.469856
chr1	342800000	105	0.0973039
chr1	342850000	112	0.232373
chr1	342900000	97	-1.00454
chr1	342950000	89	-0.868936
chr1	343000000	148	-0.505726
chr1	343050000	112	-0.255035
chr1	343100000	103	0.6008
chr1	343150000	123	-0.1918
chr1	343200000	211	-0.0362064
chr1	343250000	115	-0.483771
chr1	343300000	171	0.816975
chr1	343350000	191	-0.527315
chr1	343400000	171	-0.0331111
chr1	343450000	179	-0.520574
chr1	343500000	166	0.610306
chr1	343550000	222	0.227176
chr1	343600000	154	-0.424091
chr1	343650000	80	-0.750978
chr1	343700000	92	-0.292271
chr1	343750000	54	-0.552845
chr1	343800000	126	-1.46831
chr1	343850000	96	-0.70061
chr1	343900000	101	-0.242408
chr1	343950000	92	-0.177298
chr1	344000000	125	0.0490821
chr1	344050000	82	-0.53534
chr1	344100000	100	-0.463123
chr1	344150000	91	-0.415388
chr1	344200000	143	-0.0736702
chr1	344250000	277	-0.71727
chr1	344300000	120	-1.30818
chr1	344350000	126	-0.498963
chr1	344400000	126	-0.283278
chr1	344450000	100	-1.40379
chr1	344500000	73	-0.140941
chr1	344550000	75	-0.955008
chr1	344600000	123	-0.369525
chr1	344650000	102	0.270327
chr1	344700000	239	-0.207252
chr1	344750000	122	-0.293413
chr1	344800000	93	-0.633474
chr1	344850000	199	-1.05673
chr1	344900000	100	-0.425746
chr1	344950000	125	-0.353218
chr1	345000000	145	-0.12404
chr1	345050000	141	0.377358
chr1	345100000	119	-0.382778
chr1	345150000	141	0.00251266
chr1	345200000	100	0.493113
chr1	345250000	92	-0.57294
chr1	345300000	57	-0.836608
chr1	345350000	113	-1.11669
chr1	345400000	56	-0.956246
chr1	345450000	158	-0.143229
chr1	345500000	89	-0.173677
chr1	345550000	99	-0.999669
chr1	345600000	94	-1.25224
chr1	345650000	175	-0.824903
chr1	345700000	70	-0.652375
chr1	345750000	119	-0.0496225
chr1	345800000	72	-0.431559
chr1	345850000	59	0.12286
chr1	345900000	102	-0.575778
chr1	345950000	70	-1.18319
chr1	346000000	91	-0.446151
chr1	346050000	170	-0.103501
chr1	346100000	111	-0.791459
chr1	346150000	144	0.491826
chr1	346200000	74	-0.201513
chr1	346250000	70	-0.49313
chr1	346300000	100	-0.78083
chr1	346350000	143	-0.0977305
chr1	346400000	202	-0.445964
chr1	346450000	110	0.0800813
chr1	346500000	93	-0.563214
chr1	346550000	121	-1.16565
chr1	346600000	117	-0.851231
chr1	346650000	148	-0.213979
chr1	346700000	147	0.0333974
chr1	346750000	71	-0.311417
chr1	346800000	57	-0.728443
chr1	346850000	47	-1.59639
chr1	346900000	88	-0.126489
chr1	346950000	119	-0.936288
chr1	347000000	88	-0.91078
chr1	347050000	106	-0.526773
chr1	347100000	75	-0.640826
chr1	347150000	61	-1.69216
chr1	347200000	54	-1.45933
chr1	347250000	76	-1.02798
chr1	347300000	107	0.544753
chr1	347350000	57	-0.933957
chr1	347400000	68	-0.89047
chr1	347450000	129	-0.322105
chr1	347500000	128	-0.0245987
chr1	347550000	157	0.701134
chr1	347600000	112	-1.4276
chr1	347650000	110	-0.152404
chr1	347700000	113	0.236121
chr1	347750000	113	-0.790913
chr1	347800000	131	-0.152193
chr1	347850000	202	1.26065
chr1	347900000	97	0.436635
chr1	347950000	23	-1.2418
chr1	348000000	76	-1.41155
chr1	348050000	58	-0.944322
chr1	348100000	91	-0.408551
chr1	348150000	139	-0.506283
chr1	348200000	56	-0.758156
chr1	348250000	42	-1.55088
chr1	348300000	40	-1.51281
chr1	348350000	87	-1.60025
chr1	348400000	81	-1.56176
chr1	348450000	64	-0.941907
chr1	348500000	68	-1.0452
chr1	348550000	129	-1.21586
chr1	348600000	75	-0.0910072
chr1	348650000	95	0.0453717
chr1	348700000	49	-1.10571
chr1	348750000	131	-0.226145
chr1	348800000	68	-0.835859
chr1	348850000	137	-1.16443
