pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
HEL	chr2	59400001	59450000	0.0035659926070884	511	82	22995	0
HEL	chr2	59450001	59500000	0.0046462630294965	2004	419	90180	0
HEL	chr2	59500001	59550000	NA	0	NA	NA	NA
HEL	chr2	59550001	59600000	NA	0	NA	NA	NA
HEL	chr2	59600001	59650000	0.0084848484848484	440	168	19800	0
HEL	chr2	59650001	59700000	0.0043815862451469	1202	237	54090	0
HEL	chr2	59700001	59750000	0.0058538655483162	8902	2345	400590	0
HEL	chr2	59750001	59800000	0.0032545834871416	14448	2116	650160	0
HEL	chr2	59800001	59850000	0.0042253440003686	19291	3668	868095	0
HEL	chr2	59850001	59900000	0.0048553351816307	18756	4098	844020	0
HEL	chr2	59900001	59950000	0.0047615918698118	10146	2174	456570	0
HEL	chr2	59950001	60000000	0.0038427597272362	22160	3832	997200	0
HEL	chr2	60000001	60050000	0.006690778718274	17603	5300	792135	0
HEL	chr2	60050001	60100000	0.0057849158647266	10149	2642	456705	0
HEL	chr2	60100001	60150000	0.0012305191164928	15856	878	713520	0
HEL	chr2	60150001	60200000	0.0043540821318599	23166	4539	1042470	0
HEL	chr2	60200001	60250000	0.0034158667830133	12224	1879	550080	0
HEL	chr2	60250001	60300000	0.0070024298652529	2012	634	90540	0
HEL	chr2	60300001	60350000	0.003409068438433	5619	862	252855	0
HEL	chr2	60350001	60400000	0.0027434043448019	20607	2544	927315	0
HEL	chr2	60400001	60450000	0.00240024095885	21396	2311	962820	0
HEL	chr2	60450001	60500000	0.0033501170882507	16749	2525	753705	0
HEL	chr2	60500001	60550000	0.0020084832636625	18101	1636	814545	0
HEL	chr2	60550001	60600000	0.0027567445023804	22055	2736	992475	0
HEL	chr2	60600001	60650000	0.006184536028212	21110	5875	949950	0
HEL	chr2	60650001	60700000	0.0047788599155234	12732	2738	572940	0
HEL	chr2	60700001	60750000	0.0026056871013082	18498	2169	832410	0
HEL	chr2	60750001	60800000	0.0034865497076023	19000	2981	855000	0
HEL	chr2	60800001	60850000	0.0055063913470993	19775	4900	889875	0
HEL	chr2	60850001	60900000	0.0030137877417614	28012	3799	1260540	0
HEL	chr2	60900001	60950000	0.0018820385912057	24784	2099	1115280	0
HEL	chr2	60950001	61000000	0.0011913117530905	23746	1273	1068570	0
HEL	chr2	61000001	61050000	0.0019711328741053	23179	2056	1043055	0
HEL	chr2	61050001	61100000	0.0018547354579743	19266	1608	866970	0
HEL	chr2	61100001	61150000	0.0029997322623828	20750	2801	933750	0
HEL	chr2	61150001	61200000	0.0030648295354177	15096	2082	679320	0
HEL	chr2	61200001	61250000	0.0023002342721924	18829	1949	847305	0
HEL	chr2	61250001	61300000	0.0023060977716358	23156	2403	1042020	0
HEL	chr2	61300001	61350000	0.0032435563278308	19567	2856	880515	0
HEL	chr2	61350001	61400000	0.0043908115766039	21960	4339	988200	0
HEL	chr2	61400001	61450000	0.0025613148024434	25447	2933	1145115	0
HEL	chr2	61450001	61500000	0.0059482604644876	23017	6161	1035765	0
HEL	chr2	61500001	61550000	0.0051951662923751	10390	2429	467550	0
HEL	chr2	61550001	61600000	0.001692172742989	26094	1987	1174230	0
HEL	chr2	61600001	61650000	0.0016490732480919	17936	1331	807120	0
HEL	chr2	61650001	61700000	0.0029236475785613	21328	2806	959760	0
HEL	chr2	61700001	61750000	0.0027493920142694	28281	3499	1272645	0
HEL	chr2	61750001	61800000	0.0044528012106018	19678	3943	885510	0
HEL	chr2	61800001	61850000	0.0020016585170569	11657	1050	524565	0
HEL	chr2	61850001	61900000	0.003838017527954	13236	2286	595620	0
HEL	chr2	61900001	61950000	0.0040054500998562	17859	3219	803655	0
HEL	chr2	61950001	62000000	0.0094682718836217	1772	755	79740	0
HEL	chr2	62000001	62050000	0.0067813965394863	9549	2914	429705	0
HEL	chr2	62050001	62100000	0.0016598557744615	25531	1907	1148895	0
HEL	chr2	62100001	62150000	0.003870273770175	21279	3706	957555	0
HEL	chr2	62150001	62200000	0.0011560636281543	22394	1165	1007730	0
HEL	chr2	62200001	62250000	0.0010091436472942	24267	1102	1092015	0
HEL	chr2	62250001	62300000	0.0020364861550928	20842	1910	937890	0
HEL	chr2	62300001	62350000	0.0023772768060286	26127	2795	1175715	0
HEL	chr2	62350001	62400000	0.0016070721393988	26093	1887	1174185	0
HEL	chr2	62400001	62450000	0.0025256158186671	20853	2370	938385	0
HEL	chr2	62450001	62500000	0.0027846744382177	28194	3533	1268730	0
HEL	chr2	62500001	62550000	0.0021169383216507	19735	1880	888075	0
HEL	chr2	62550001	62600000	0.0027711001354954	22879	2853	1029555	0
HEL	chr2	62600001	62650000	0.0022000900292595	23696	2346	1066320	0
HEL	chr2	62650001	62700000	0.0024522428040998	21486	2371	966870	0
HEL	chr2	62700001	62750000	0.0025426895768031	14569	1667	655605	0
HEL	chr2	62750001	62800000	0.0037678248188436	19581	3320	881145	0
HEL	chr2	62800001	62850000	0.0025423949230129	17088	1955	768960	0
HEL	chr2	62850001	62900000	0.0024791610930131	21181	2363	953145	0
HEL	chr2	62900001	62950000	0.0017259326416171	23163	1799	1042335	0
HEL	chr2	62950001	63000000	0.001826857532379	25265	2077	1136925	0
HEL	chr2	63000001	63050000	0.0026238726736602	21893	2585	985185	0
HEL	chr2	63050001	63100000	0.0024850885053816	23062	2579	1037790	0
HEL	chr2	63100001	63150000	0.0021092617583845	17784	1688	800280	0
HEL	chr2	63150001	63200000	0.0017452690277036	18730	1471	842850	0
HEL	chr2	63200001	63250000	0.0031666479259366	20751	2957	933795	0
HEL	chr2	63250001	63300000	0.0028557404845834	22411	2880	1008495	0
HEL	chr2	63300001	63350000	0.0030955523141395	19196	2674	863820	0
HEL	chr2	63350001	63400000	0.0036276681322798	20166	3292	907470	0
HEL	chr2	63400001	63450000	0.0011716783376813	21849	1152	983205	0
HEL	chr2	63450001	63500000	0.0014686712435908	23014	1521	1035630	0
HEL	chr2	63500001	63550000	0.0026429366875535	21651	2575	974295	0
HEL	chr2	63550001	63600000	0.0033299793972497	18552	2780	834840	0
HEL	chr2	63600001	63650000	0.003176270617673	15231	2177	685395	0
HEL	chr2	63650001	63700000	0.00275081353651	24106	2984	1084770	0
HEL	chr2	63700001	63750000	0.0023213558329099	24277	2536	1092465	0
HEL	chr2	63750001	63800000	0.0041131159649678	21060	3898	947700	0
HEL	chr2	63800001	63850000	0.0018215246170497	23509	1927	1057905	0
HEL	chr2	63850001	63900000	0.0032372168233147	20889	3043	940005	0
HEL	chr2	63900001	63950000	0.0029097776236173	23064	3020	1037880	0
HEL	chr2	63950001	64000000	0.0045587196264553	18085	3710	813825	0
HEL	chr2	64000001	64050000	0.0038299892909821	21996	3791	989820	0
HEL	chr2	64050001	64100000	0.0024831774863604	23563	2633	1060335	0
HEL	chr2	64100001	64150000	0.003218096457533	23430	3393	1054350	0
HEL	chr2	64150001	64200000	0.0048675976036168	24945	5464	1122525	0
HEL	chr2	64200001	64250000	0.0029946102644207	23687	3192	1065915	0
HEL	chr2	64250001	64300000	0.0028782631295822	18383	2381	827235	0
HEL	chr2	64300001	64350000	0.0019746265602619	21720	1930	977400	0
HEL	chr2	64350001	64400000	0.0020650729489334	23997	2230	1079865	0
HEL	chr2	64400001	64450000	0.0030016476824987	21714	2933	977130	0
HEL	chr2	64450001	64500000	0.0036099661431916	25959	4217	1168155	0
HEL	chr2	64500001	64550000	0.0028177211158878	20237	2566	910665	0
HEL	chr2	64550001	64600000	0.0024349005643969	22935	2513	1032075	0
HEL	chr2	64600001	64650000	0.0034689809412679	27424	4281	1234080	0
HEL	chr2	64650001	64700000	0.0033678105806333	29198	4425	1313910	0
HEL	chr2	64700001	64750000	0.0032119500655625	27031	3907	1216395	0
HEL	chr2	64750001	64800000	0.0031608184761337	24642	3505	1108890	0
HEL	chr2	64800001	64850000	0.0020391161185385	25207	2313	1134315	0
HEL	chr2	64850001	64900000	0.0021705287108556	22268	2175	1002060	0
HEL	chr2	64900001	64950000	0.0030484757621189	24012	3294	1080540	0
HEL	chr2	64950001	65000000	0.0015100536729952	16644	1131	748980	0
HEL	chr2	65000001	65050000	0.0026663324799637	18619	2234	837855	0
HEL	chr2	65050001	65100000	0.0040400208639575	21089	3834	949005	0
HEL	chr2	65100001	65150000	0.0022636396682198	20174	2055	907830	0
HEL	chr2	65150001	65200000	0.0018338491942397	22939	1893	1032255	0
HEL	chr2	65200001	65250000	0.0021238041594075	25447	2432	1145115	0
HEL	chr2	65250001	65300000	0.0020620880557584	24646	2287	1109070	0
HEL	chr2	65300001	65350000	0.0022720999076691	23346	2387	1050570	0
HEL	chr2	65350001	65400000	0.0030442623243523	24892	3410	1120140	0
HEL	chr2	65400001	65450000	0.0012407609354174	18340	1024	825300	0
HEL	chr2	65450001	65500000	0.002720958510794	17453	2137	785385	0
HEL	chr2	65500001	65550000	0.0047352682497801	28425	6057	1279125	0
HEL	chr2	65550001	65600000	0.0015912399100172	20152	1443	906840	0
HEL	chr2	65600001	65650000	0.0028663629460895	14048	1812	632160	0
HEL	chr2	65650001	65700000	0.003367870158488	20976	3179	943920	0
HEL	chr2	65700001	65750000	0.0030876348789734	12192	1694	548640	0
HEL	chr2	65750001	65800000	0.0013763853879086	16662	1032	749790	0
HEL	chr2	65800001	65850000	0.0030443159922928	5190	711	233550	0
HEL	chr2	65850001	65900000	0.0023461538461538	15600	1647	702000	0
HEL	chr2	65900001	65950000	0.0022281712230604	12327	1236	554715	0
HEL	chr2	65950001	66000000	0.0044369814533009	19057	3805	857565	0
HEL	chr2	66000001	66050000	0.0018567056915377	24799	2072	1115955	0
HEL	chr2	66050001	66100000	0.0027962684608593	23285	2930	1047825	0
HEL	chr2	66100001	66150000	0.0023806180432686	23738	2543	1068210	0
HEL	chr2	66150001	66200000	0.0018948252083708	16677	1422	750465	0
HEL	chr2	66200001	66250000	0.0031062151502787	20425	2855	919125	0
HEL	chr2	66250001	66300000	0.0031899290102503	13257	1903	596565	0
HEL	chr2	66300001	66350000	0.00396020932535	21211	3780	954495	0
HEL	chr2	66350001	66400000	0.0026731615298745	18613	2239	837585	0
HEL	chr2	66400001	66450000	0.0029560482302605	19711	2622	886995	0
HEL	chr2	66450001	66500000	0.0018990354503319	17740	1516	798300	0
HEL	chr2	66500001	66550000	0.0021590186087843	21131	2053	950895	0
HEL	chr2	66550001	66600000	0.0016305062458908	20280	1488	912600	0
HEL	chr2	66600001	66650000	0.0016548463356973	19928	1484	896760	0
HEL	chr2	66650001	66700000	0.003568522969339	17891	2873	805095	0
HEL	chr2	66700001	66750000	0.0013301561730881	19864	1189	893880	0
HEL	chr2	66750001	66800000	0.0023417177342949	20289	2138	913005	0
HEL	chr2	66800001	66850000	0.0012904862885831	18391	1068	827595	0
HEL	chr2	66850001	66900000	0.0014881836391192	14589	977	656505	0
HEL	chr2	66900001	66950000	0.0031896188158961	17125	2458	770625	0
HEL	chr2	66950001	67000000	0.0024944433441165	20196	2267	908820	0
HEL	chr2	67000001	67050000	0.0021488294314381	23920	2313	1076400	0
HEL	chr2	67050001	67100000	0.003999404555153	20153	3627	906885	0
HEL	chr2	67100001	67150000	0.0035637688191324	15801	2534	711045	0
HEL	chr2	67150001	67200000	0.0025556828305969	8730	1004	392850	0
HEL	chr2	67200001	67250000	0.0030105405454777	18247	2472	821115	0
HEL	chr2	67250001	67300000	0.0028537138285104	14998	1926	674910	0
HEL	chr2	67300001	67350000	0.0024086206000103	17096	1853	769320	0
HEL	chr2	67350001	67400000	0.0034632034632034	24717	3852	1112265	0
HEL	chr2	67400001	67450000	0.0018922095689538	17299	1473	778455	0
HEL	chr2	67450001	67500000	0.0025424236973076	16677	1908	750465	0
HEL	chr2	67500001	67550000	0.0028137216459321	9351	1184	420795	0
HEL	chr2	67550001	67600000	0.0026150945691175	16443	1935	739935	0
HEL	chr2	67600001	67650000	0.001802707105772	21893	1776	985185	0
HEL	chr2	67650001	67700000	0.0041570528734289	22826	4270	1027170	0
HEL	chr2	67700001	67750000	0.0027845101524209	16504	2068	742680	0
HEL	chr2	67750001	67800000	0.001262869675761	23861	1356	1073745	0
HEL	chr2	67800001	67850000	0.0019350531591586	22302	1942	1003590	0
HEL	chr2	67850001	67900000	0.0023603825979635	25928	2754	1166760	0
HEL	chr2	67900001	67950000	0.0034083830203791	22474	3447	1011330	0
HEL	chr2	67950001	68000000	0.0040424638637317	16673	3033	750285	0
HEL	chr2	68000001	68050000	0.0027985053437368	19566	2464	880470	0
HEL	chr2	68050001	68100000	0.0025525276534065	18091	2078	814095	0
HEL	chr2	68100001	68150000	0.0012497116856429	21196	1192	953820	0
HEL	chr2	68150001	68200000	0.0037085325220918	8437	1408	379665	0
HEL	chr2	68200001	68250000	0.0026268448170465	19085	2256	858825	0
HEL	chr2	68250001	68300000	0.0022881868457313	17821	1835	801945	0
HEL	chr2	68300001	68350000	0.0027017685688007	18967	2306	853515	0
HEL	chr2	68350001	68400000	0.0027721496077938	25171	3140	1132695	0
HEL	chr2	68400001	68450000	0.0026423281577639	18334	2180	825030	0
HEL	chr2	68450001	68500000	0.0036345366392845	22115	3617	995175	0
HEL	chr2	68500001	68550000	0.0020727709567731	16371	1527	736695	0
HEL	chr2	68550001	68600000	0.0018586775037016	21162	1770	952290	0
HEL	chr2	68600001	68650000	0.0025858040396697	19259	2241	866655	0
HEL	chr2	68650001	68700000	0.0016670103157197	17783	1334	800235	0
HEL	chr2	68700001	68750000	0.0025647464550583	13274	1532	597330	0
HEL	chr2	68750001	68800000	0.0015574007518486	16138	1131	726210	0
HEL	chr2	68800001	68850000	0.0027410670582476	18841	2324	847845	0
HEL	chr2	68850001	68900000	0.0033169378231807	26430	3945	1189350	0
HEL	chr2	68900001	68950000	0.0021287298042292	16567	1587	745515	0
HEL	chr2	68950001	69000000	0.0011479408810446	18584	960	836280	0
HEL	chr2	69000001	69050000	0.0023363670093192	20364	2141	916380	0
HEL	chr2	69050001	69100000	0.0021856996670002	19653	1933	884385	0
HEL	chr2	69100001	69150000	0.0027779272572901	18583	2323	836235	0
HEL	chr2	69150001	69200000	0.0028116620607511	18937	2396	852165	0
HEL	chr2	69200001	69250000	0.0020490378172997	13101	1208	589545	0
HEL	chr2	69250001	69300000	0.0021921218240587	17497	1726	787365	0
HEL	chr2	69300001	69350000	0.0020074573829064	11413	1031	513585	0
HEL	chr2	69350001	69400000	0.0022947399791387	17896	1848	805320	0
HEL	chr2	69400001	69450000	0.0015492455303988	23983	1672	1079235	0
HEL	chr2	69450001	69500000	0.0019644821625019	18382	1625	827190	0
HEL	chr2	69500001	69550000	0.0017325252525252	20625	1608	928125	0
HEL	chr2	69550001	69600000	0.0019575904976534	14939	1316	672255	0
HEL	chr2	69600001	69650000	0.0027475727688005	23083	2854	1038735	0
HEL	chr2	69650001	69700000	0.0012929752980991	17565	1022	790425	0
HEL	chr2	69700001	69750000	0.0013916119868594	25502	1597	1147590	0
HEL	chr2	69750001	69800000	0.0019812434010309	21468	1914	966060	0
HEL	chr2	69800001	69850000	0.0013330758472171	18987	1139	854415	0
HEL	chr2	69850001	69900000	0.0014357847369384	21235	1372	955575	0
HEL	chr2	69900001	69950000	0.0023145037256043	14882	1550	669690	0
HEL	chr2	69950001	70000000	0.001591122392908	22849	1636	1028205	0
HEL	chr2	70000001	70050000	0.0022356492170315	20357	2048	916065	0
HEL	chr2	70050001	70100000	0.0019964478160089	18455	1658	830475	0
HEL	chr2	70100001	70150000	0.0021142780677104	22419	2133	1008855	0
HEL	chr2	70150001	70200000	0.0041911860860468	20392	3846	917640	0
HEL	chr2	70200001	70250000	0.0017934595248975	27718	2237	1247310	0
HEL	chr2	70250001	70300000	0.001845010127256	24631	2045	1108395	0
HEL	chr2	70300001	70350000	0.0014558966861598	21888	1434	984960	0
HEL	chr2	70350001	70400000	0.0020826171223014	22301	2090	1003545	0
HEL	chr2	70400001	70450000	0.0016348614973792	19057	1402	857565	0
HEL	chr2	70450001	70500000	0.0023509996482969	16428	1738	739260	0
HEL	chr2	70500001	70550000	0.0036287732819524	20068	3277	903060	0
HEL	chr2	70550001	70600000	0.0017682177850144	23338	1857	1050210	0
HEL	chr2	70600001	70650000	0.0017513098294612	21292	1678	958140	0
HEL	chr2	70650001	70700000	0.0009331729442335	21337	896	960165	0
HEL	chr2	70700001	70750000	0.001079072772797	20635	1002	928575	0
HEL	chr2	70750001	70800000	0.0029053260753548	20820	2722	936900	0
HEL	chr2	70800001	70850000	0.0025074879469107	19958	2252	898110	0
HEL	chr2	70850001	70900000	0.0015200719213268	24224	1657	1090080	0
HEL	chr2	70900001	70950000	0.0013256511148585	14232	849	640440	0
HEL	chr2	70950001	71000000	0.0044775578838442	21475	4327	966375	0
HEL	chr2	71000001	71050000	0.0023338764859704	19843	2084	892935	0
HEL	chr2	71050001	71100000	0.0022483965289568	18848	1907	848160	0
HEL	chr2	71100001	71150000	0.0027913261026109	14967	1880	673515	0
HEL	chr2	71150001	71200000	0.0028129528129528	21164	2679	952380	0
HEL	chr2	71200001	71250000	0.0031296475913352	20620	2904	927900	0
HEL	chr2	71250001	71300000	0.0027834606292053	19552	2449	879840	0
HEL	chr2	71300001	71350000	0.0022656355989689	19656	2004	884520	0
HEL	chr2	71350001	71400000	0.0016761959730413	18481	1394	831645	0
HEL	chr2	71400001	71450000	0.001991337120999	17777	1593	799965	0
HEL	chr2	71450001	71500000	0.0025383120665266	22701	2593	1021545	0
HEL	chr2	71500001	71550000	0.0021130333198359	23873	2270	1074285	0
HEL	chr2	71550001	71600000	0.0017002422983731	24075	1842	1083375	0
HEL	chr2	71600001	71650000	0.0028617376603026	24251	3123	1091295	0
HEL	chr2	71650001	71700000	0.0024834854894975	14970	1673	673650	0
HEL	chr2	71700001	71750000	0.0037309722021718	20781	3489	935145	0
HEL	chr2	71750001	71800000	0.0024323243653056	21397	2342	962865	0
HEL	chr2	71800001	71850000	0.0015660304667895	21342	1504	960390	0
HEL	chr2	71850001	71900000	0.0020102698568775	17289	1564	778005	0
HEL	chr2	71900001	71950000	0.0033457341269841	17920	2698	806400	0
HEL	chr2	71950001	72000000	0.0018436394439184	20069	1665	903105	0
HEL	chr2	72000001	72050000	0.0022177276275636	18788	1875	845460	0
HEL	chr2	72050001	72100000	0.0012599808041822	21764	1234	979380	0
HEL	chr2	72100001	72150000	0.0011464881614907	21263	1097	956835	0
HEL	chr2	72150001	72200000	0.001405519735271	22799	1442	1025955	0
HEL	chr2	72200001	72250000	0.0018558608566934	24020	2006	1080900	0
HEL	chr2	72250001	72300000	0.001285482004781	21799	1261	980955	0
HEL	chr2	72300001	72350000	0.001184829609311	17499	933	787455	0
HEL	chr2	72350001	72400000	0.0026196234646938	23430	2762	1054350	0
HEL	chr2	72400001	72450000	0.0020857195560874	25901	2431	1165545	0
HEL	chr2	72450001	72500000	0.0010121962117898	23623	1076	1063035	0
HEL	chr2	72500001	72550000	0.0014336917562724	17794	1148	800730	0
HEL	chr2	72550001	72600000	0.0018062509224254	19574	1591	880830	0
HEL	chr2	72600001	72650000	0.0023813589226969	19522	2092	878490	0
HEL	chr2	72650001	72700000	0.003024393974153	17436	2373	784620	0
HEL	chr2	72700001	72750000	0.0037392461902207	16777	2823	754965	0
HEL	chr2	72750001	72800000	0.0034233787691036	20175	3108	907875	0
HEL	chr2	72800001	72850000	0.0015332508780444	21291	1469	958095	0
HEL	chr2	72850001	72900000	0.0014267596702599	12616	810	567720	0
HEL	chr2	72900001	72950000	0.0016400854341081	21381	1578	962145	0
HEL	chr2	72950001	73000000	0.0021752394899017	21852	2139	983340	0
HEL	chr2	73000001	73050000	0.0036836861428434	16282	2699	732690	0
HEL	chr2	73050001	73100000	0.002161904465794	21442	2086	964890	0
HEL	chr2	73100001	73150000	0.0024576541200582	12903	1427	580635	0
HEL	chr2	73150001	73200000	0.0025391079183714	17679	2020	795555	0
HEL	chr2	73200001	73250000	0.0031779598789908	22698	3246	1021410	0
HEL	chr2	73250001	73300000	0.0039935769102435	21312	3830	959040	0
HEL	chr2	73300001	73350000	0.0028002324721297	18927	2385	851715	0
HEL	chr2	73350001	73400000	0.0023170257172167	18846	1965	848070	0
HEL	chr2	73400001	73450000	0.0021268350152691	21503	2058	967635	0
HEL	chr2	73450001	73500000	0.0023380880779182	24607	2589	1107315	0
HEL	chr2	73500001	73550000	0.0013364862761636	22131	1331	995895	0
HEL	chr2	73550001	73600000	0.0011487484991225	19248	995	866160	0
HEL	chr2	73600001	73650000	0.0018055555555555	17600	1430	792000	0
HEL	chr2	73650001	73700000	0.0014616257634501	16937	1114	762165	0
HEL	chr2	73700001	73750000	0.0019664700196647	20002	1770	900090	0
HEL	chr2	73750001	73800000	0.0019674312689644	19371	1715	871695	0
HEL	chr2	73800001	73850000	0.0016123813918458	20949	1520	942705	0
HEL	chr2	73850001	73900000	0.0028012368770743	17643	2224	793935	0
HEL	chr2	73900001	73950000	0.0017936690562586	22598	1824	1016910	0
HEL	chr2	73950001	74000000	0.0016697952981138	18645	1401	839025	0
HEL	chr2	74000001	74050000	0.0017758699100418	20034	1601	901530	0
HEL	chr2	74050001	74100000	0.0022548841710518	18370	1864	826650	0
HEL	chr2	74100001	74150000	0.0013532532207426	18474	1125	831330	0
HEL	chr2	74150001	74200000	0.0025150344880588	23132	2618	1040940	0
HEL	chr2	74200001	74250000	0.0010983104195412	20051	991	902295	0
HEL	chr2	74250001	74300000	0.0015323531236429	21492	1482	967140	0
HEL	chr2	74300001	74350000	0.0010240476985544	22959	1058	1033155	0
HEL	chr2	74350001	74400000	0.0016762884529444	24366	1838	1096470	0
HEL	chr2	74400001	74450000	0.0013628259752817	22062	1353	992790	0
HEL	chr2	74450001	74500000	0.0015630035449564	24824	1746	1117080	0
HEL	chr2	74500001	74550000	0.0024969123402229	22401	2517	1008045	0
HEL	chr2	74550001	74600000	0.0038660941928023	23446	4079	1055070	0
HEL	chr2	74600001	74650000	0.0029776674937965	22568	3024	1015560	0
HEL	chr2	74650001	74700000	0.0035498699322554	24389	3896	1097505	0
HEL	chr2	74700001	74750000	0.0033819880438333	12583	1915	566235	0
HEL	chr2	74750001	74800000	0.0027362298195631	18720	2305	842400	0
HEL	chr2	74800001	74850000	0.0025220458553791	20160	2288	907200	0
HEL	chr2	74850001	74900000	0.0025594466061392	20560	2368	925200	0
HEL	chr2	74900001	74950000	0.0014297385620915	20672	1330	930240	0
HEL	chr2	74950001	75000000	0.0034650489151226	16264	2536	731880	0
HEL	chr2	75000001	75050000	0.0018271991647089	14047	1155	632115	0
HEL	chr2	75050001	75100000	0.0031625278487203	18403	2619	828135	0
HEL	chr2	75100001	75150000	0.0029522932714905	28603	3800	1287135	0
HEL	chr2	75150001	75200000	0.0017159323749581	13611	1051	612495	0
HEL	chr2	75200001	75250000	0.0011673609640142	23605	1240	1062225	0
HEL	chr2	75250001	75300000	0.000935208785676	17655	743	794475	0
HEL	chr2	75300001	75350000	0.0017005400098183	16975	1299	763875	0
HEL	chr2	75350001	75400000	0.0019583429405887	21685	1911	975825	0
HEL	chr2	75400001	75450000	0.0011536302576311	17221	894	774945	0
HEL	chr2	75450001	75500000	0.0018347912401513	14328	1183	644760	0
HEL	chr2	75500001	75550000	0.0023004612599988	11418	1182	513810	0
HEL	chr2	75550001	75600000	0.0021516609392898	24250	2348	1091250	0
HEL	chr2	75600001	75650000	0.0032003408502997	18255	2629	821475	0
HEL	chr2	75650001	75700000	0.0024839070808844	22232	2485	1000440	0
HEL	chr2	75700001	75750000	0.0027104573637377	21415	2612	963675	0
HEL	chr2	75750001	75800000	0.0017442366787344	17862	1402	803790	0
HEL	chr2	75800001	75850000	0.0021920265177314	19576	1931	880920	0
HEL	chr2	75850001	75900000	0.0014587788913044	18859	1238	848655	0
HEL	chr2	75900001	75950000	0.0022368798394034	20922	2106	941490	0
HEL	chr2	75950001	76000000	0.0020311801857286	18402	1682	828090	0
HEL	chr2	76000001	76050000	0.0021303625525261	19329	1853	869805	0
HEL	chr2	76050001	76100000	0.0016772319070258	20192	1524	908640	0
HEL	chr2	76100001	76150000	0.0017361111111111	19008	1485	855360	0
HEL	chr2	76150001	76200000	0.0022862928207685	14706	1513	661770	0
HEL	chr2	76200001	76250000	0.0017056162307558	19869	1525	894105	0
HEL	chr2	76250001	76300000	0.001568388705282	22996	1623	1034820	0
HEL	chr2	76300001	76350000	0.0015683291680249	18406	1299	828270	0
HEL	chr2	76350001	76400000	0.0011929488203653	18777	1008	844965	0
HEL	chr2	76400001	76450000	0.0025345571403416	20192	2303	908640	0
HEL	chr2	76450001	76500000	0.0013391858163353	12910	778	580950	0
HEL	chr2	76500001	76550000	0.0007564206057344	22298	759	1003410	0
HEL	chr2	76550001	76600000	0.002142379524254	16783	1618	755235	0
HEL	chr2	76600001	76650000	0.000969938897351	19039	831	856755	0
HEL	chr2	76650001	76700000	0.0020800814763154	20074	1879	903330	0
HEL	chr2	76700001	76750000	0.0024170372387088	14692	1598	661140	0
HEL	chr2	76750001	76800000	0.0023200102775699	14703	1535	661635	0
HEL	chr2	76800001	76850000	0.0032817237149667	14403	2127	648135	0
HEL	chr2	76850001	76900000	0.0016955684007707	22490	1716	1012050	0
HEL	chr2	76900001	76950000	0.0017297732186855	13258	1032	596610	0
HEL	chr2	76950001	77000000	0.0025004786521156	17410	1959	783450	0
HEL	chr2	77000001	77050000	0.0019807923169267	16660	1485	749700	0
HEL	chr2	77050001	77100000	0.0015167014864443	23135	1579	1041075	0
HEL	chr2	77100001	77150000	0.0018540995088506	25541	2131	1149345	0
HEL	chr2	77150001	77200000	0.0022535266038634	22858	2318	1028610	0
HEL	chr2	77200001	77250000	0.0009386261725949	20195	853	908775	0
HEL	chr2	77250001	77300000	0.0014800465333189	21681	1444	975645	0
HEL	chr2	77300001	77350000	0.0022021278059925	24219	2400	1089855	0
HEL	chr2	77350001	77400000	0.0016423848560789	23543	1740	1059435	0
HEL	chr2	77400001	77450000	0.0017573257712468	20688	1636	930960	0
HEL	chr2	77450001	77500000	0.0019357697820019	23568	2053	1060560	0
HEL	chr2	77500001	77550000	0.0012851999159621	15337	887	690165	0
HEL	chr2	77550001	77600000	0.002386027134096	19549	2099	879705	0
HEL	chr2	77600001	77650000	0.0024569649032307	17447	1929	785115	0
HEL	chr2	77650001	77700000	0.0061162079510703	25397	6990	1142865	0
HEL	chr2	77700001	77750000	0.0080112403246647	26571	9579	1195695	0
HEL	chr2	77750001	77800000	0.0027334264958027	22422	2758	1008990	0
HEL	chr2	77800001	77850000	0.0015241620648502	21972	1507	988740	0
HEL	chr2	77850001	77900000	0.0010733683144619	24140	1166	1086300	0
HEL	chr2	77900001	77950000	0.0021256870802007	18577	1777	835965	0
HEL	chr2	77950001	78000000	0.0011342582354126	22609	1154	1017405	0
HEL	chr2	78000001	78050000	0.0031845875685613	14626	2096	658170	0
HEL	chr2	78050001	78100000	0.0033630387457238	20722	3136	932490	0
HEL	chr2	78100001	78150000	0.0015019308191602	20285	1371	912825	0
HEL	chr2	78150001	78200000	0.0012975289876594	19079	1114	858555	0
HEL	chr2	78200001	78250000	0.001972693032015	18880	1676	849600	0
HEL	chr2	78250001	78300000	0.001146692031283	12616	651	567720	0
HEL	chr2	78300001	78350000	0.0015927000322318	19994	1433	899730	0
HEL	chr2	78350001	78400000	0.0015687496753415	17112	1208	770040	0
HEL	chr2	78400001	78450000	0.0014739229024943	21364	1417	961380	0
HEL	chr2	78450001	78500000	0.001384221876724	19939	1242	897255	0
HEL	chr2	78500001	78550000	0.0012361130425377	21573	1200	970785	0
HEL	chr2	78550001	78600000	0.0007727558630604	22258	774	1001610	0
HEL	chr2	78600001	78650000	0.0017126663380975	16232	1251	730440	0
HEL	chr2	78650001	78700000	0.0012693772358349	25997	1485	1169865	0
