chrom	length	bases	mean	min	max
scaffold_1104	23875	0	0.00	0	0
scaffold_1105	23851	51	0.00	0	1
scaffold_1108	23797	36	0.00	0	1
scaffold_1109	23797	853984	35.89	0	89
scaffold_1110	23791	153	0.01	0	3
scaffold_1116	23703	597	0.03	0	1
scaffold_1118	23606	436845	18.51	0	74
scaffold_1119	23519	0	0.00	0	0
scaffold_1120	23419	11306	0.48	0	38
scaffold_1122	23327	631	0.03	0	12
scaffold_1124	23320	212	0.01	0	2
scaffold_1125	23254	84680	3.64	0	64
scaffold_1127	23155	32	0.00	0	1
scaffold_1129	23131	297	0.01	0	2
scaffold_1131	22973	11276	0.49	0	39
scaffold_1132	22943	157955	6.88	0	103
scaffold_1136	22733	848	0.04	0	3
scaffold_1139	22632	0	0.00	0	0
scaffold_1142	22476	112536	5.01	0	215
scaffold_1143	22475	2603	0.12	0	6
scaffold_1146	22372	107280	4.80	0	101
scaffold_1149	22205	584612	26.33	0	90
scaffold_1153	21998	60	0.00	0	1
scaffold_1156	21820	15032	0.69	0	48
scaffold_1157	21769	407	0.02	0	1
scaffold_1161	21697	122880	5.66	0	94
scaffold_1162	21694	0	0.00	0	0
scaffold_1164	21690	119877	5.53	0	58
scaffold_1167	21627	187286	8.66	0	58
scaffold_1171	21504	104	0.00	0	3
scaffold_1174	21351	44	0.00	0	1
scaffold_1177	21184	92	0.00	0	2
scaffold_1179	21142	301	0.01	0	1
scaffold_1180	21088	12900	0.61	0	21
scaffold_1181	20983	0	0.00	0	0
scaffold_1184	20886	30	0.00	0	1
scaffold_1186	20786	702056	33.78	0	82
scaffold_1190	20691	16423	0.79	0	98
scaffold_1194	20458	0	0.00	0	0
scaffold_1197	20361	191086	9.38	0	342
scaffold_1200	20292	0	0.00	0	0
scaffold_1202	20197	193975	9.60	0	299
scaffold_1204	20162	17034	0.84	0	59
scaffold_1205	20152	31501	1.56	0	58
scaffold_1206	20105	161256	8.02	0	79
scaffold_1208	20057	0	0.00	0	0
scaffold_1210	19908	576	0.03	0	2
scaffold_1211	19901	511956	25.73	0	566
scaffold_1213	19734	481	0.02	0	2
scaffold_1215	19580	76	0.00	0	3
scaffold_1219	19445	0	0.00	0	0
scaffold_1220	19395	416090	21.45	0	71
scaffold_1225	19177	56110	2.93	0	82
scaffold_1229	18972	155	0.01	0	2
scaffold_1230	18963	481	0.03	0	2
scaffold_1242	18198	57099	3.14	0	76
scaffold_1244	18058	39	0.00	0	1
scaffold_1246	17989	132055	7.34	0	61
scaffold_1253	17582	139221	7.92	0	110
scaffold_1254	17563	10186	0.58	0	37
scaffold_1256	17277	2216	0.13	0	12
scaffold_1259	17119	274	0.02	0	2
scaffold_1260	17115	1591	0.09	0	13
scaffold_1265	16857	499	0.03	0	3
scaffold_1267	16792	43811	2.61	0	40
scaffold_1270	16603	6086	0.37	0	18
scaffold_1271	16570	0	0.00	0	0
scaffold_1273	16434	457976	27.87	0	212
scaffold_1274	16351	0	0.00	0	0
scaffold_1276	16224	31067	1.91	0	51
scaffold_1279	16204	7629	0.47	0	19
scaffold_1290	15231	68	0.00	0	1
scaffold_1291	14993	2395	0.16	0	4
scaffold_1292	14928	300	0.02	0	2
scaffold_1293	14921	1308	0.09	0	5
scaffold_1296	14741	198	0.01	0	1
scaffold_1301	14452	899	0.06	0	2
scaffold_1308	13082	146750	11.22	0	73
scaffold_1318	10914	2321	0.21	0	11
scaffold_1320	7827	0	0.00	0	0
total	2143781165	80185215175	37.40	0	30552
