CHROM	BIN_START	N_SNPS	TajimaD
chr1	233550000	327	-0.391026
chr1	233600000	156	-1.10059
chr1	233650000	212	-0.476973
chr1	233700000	314	-0.382316
chr1	233750000	142	-0.893739
chr1	233800000	395	-0.21133
chr1	233850000	160	-0.0295448
chr1	233900000	168	-0.546962
chr1	233950000	144	-0.896247
chr1	234000000	182	-0.268747
chr1	234050000	212	-0.849961
chr1	234100000	213	-0.801663
chr1	234150000	393	-0.644228
chr1	234200000	203	-0.811414
chr1	234250000	102	-1.27527
chr1	234300000	177	-0.923325
chr1	234350000	230	-0.636872
chr1	234400000	204	-0.716593
chr1	234450000	315	-1.23756
chr1	234500000	231	-0.692448
chr1	234550000	297	-0.85882
chr1	234600000	236	-1.03914
chr1	234650000	259	-0.0544345
chr1	234700000	207	-0.176903
chr1	234750000	277	-0.161335
chr1	234800000	216	-0.418258
chr1	234850000	268	-0.379923
chr1	234900000	186	-0.3416
chr1	234950000	192	-0.0246885
chr1	235000000	265	-0.372676
chr1	235050000	465	-0.0478748
chr1	235100000	240	-0.963862
chr1	235150000	358	-0.810018
chr1	235200000	368	-1.21655
chr1	235250000	334	-1.0848
chr1	235300000	239	-0.88916
chr1	235350000	176	-0.342927
chr1	235400000	226	-0.67915
chr1	235450000	196	-0.956434
chr1	235500000	144	-0.805012
chr1	235550000	218	-1.19878
chr1	235600000	304	-0.188945
chr1	235650000	337	0.0302317
chr1	235700000	382	-0.691565
chr1	235750000	304	-0.674014
chr1	235800000	151	-0.0475341
chr1	235850000	210	-0.783574
chr1	235900000	276	-1.17087
chr1	235950000	303	-0.0682556
chr1	236000000	287	-0.83157
chr1	236050000	429	-0.674484
chr1	236100000	238	-1.28617
chr1	236150000	369	-0.65291
chr1	236200000	191	-1.04936
chr1	236250000	263	-1.11042
chr1	236300000	192	-0.269663
chr1	236350000	219	-0.455158
chr1	236400000	335	-0.555674
chr1	236450000	274	-0.652001
chr1	236500000	197	-0.625104
chr1	236550000	135	-0.188548
chr1	236600000	112	-0.0322197
chr1	236650000	139	-0.52203
chr1	236700000	247	-0.386552
chr1	236750000	206	-0.616501
chr1	236800000	350	-0.918117
chr1	236850000	272	-0.780603
chr1	236900000	212	-0.656066
chr1	236950000	383	-0.464539
chr1	237000000	232	-0.471475
chr1	237050000	268	-0.678901
chr1	237100000	244	-0.847277
chr1	237150000	351	-0.629499
chr1	237200000	264	-1.14778
chr1	237250000	173	-1.28928
chr1	237300000	197	-1.35584
chr1	237350000	160	-0.869069
chr1	237400000	121	-0.644406
chr1	237450000	366	-1.14251
chr1	237500000	233	-1.13771
chr1	237550000	114	-0.764647
chr1	237600000	239	-0.418788
chr1	237650000	170	-0.0850734
chr1	237700000	171	-0.122883
chr1	237750000	215	-0.893236
chr1	237800000	162	-0.593254
chr1	237850000	345	-0.764012
chr1	237900000	327	-0.965239
chr1	237950000	184	-1.25875
chr1	238000000	170	-0.997244
chr1	238050000	129	-0.830748
chr1	238100000	127	-0.681796
chr1	238150000	132	-0.894274
chr1	238200000	354	-1.02744
chr1	238250000	287	-0.707809
chr1	238300000	268	-0.752766
chr1	238350000	419	-0.138981
chr1	238400000	278	-0.453452
chr1	238450000	129	-1.05116
chr1	238500000	193	-0.996018
chr1	238550000	273	-0.919237
chr1	238600000	278	-0.685205
chr1	238650000	174	-0.986438
chr1	238700000	281	-0.869994
chr1	238750000	211	-0.697957
chr1	238800000	453	-0.444754
chr1	238850000	387	-0.735146
chr1	238900000	507	-0.201165
chr1	238950000	285	-0.901548
chr1	239000000	468	-0.914782
chr1	239050000	309	0.037428
chr1	239100000	517	0.413214
chr1	239150000	276	-0.344207
chr1	239200000	276	-0.7211
chr1	239250000	551	-0.308028
chr1	239300000	176	-0.59219
chr1	239350000	361	-0.119737
chr1	239400000	297	-0.420591
chr1	239450000	378	-0.968078
chr1	239500000	230	-0.530403
chr1	239550000	328	-0.469339
chr1	239600000	191	-0.547015
chr1	239650000	346	-0.67717
chr1	239700000	337	-0.443941
chr1	239750000	351	-0.61964
chr1	239800000	333	-1.23832
chr1	239850000	320	-1.51662
chr1	239900000	253	-0.821231
chr1	239950000	353	-0.561609
chr1	240000000	224	-0.796141
chr1	240050000	203	-1.21782
chr1	240100000	237	-0.156241
chr1	240150000	275	-0.266707
chr1	240200000	271	-0.732556
chr1	240250000	211	-0.226553
chr1	240300000	210	-0.248681
chr1	240350000	276	-0.140388
chr1	240400000	176	-0.271709
chr1	240450000	392	-0.793677
chr1	240500000	287	-0.211673
chr1	240550000	199	-0.2009
chr1	240600000	193	-1.39571
chr1	240650000	214	-0.756747
chr1	240700000	271	-0.989977
chr1	240750000	300	-0.683349
chr1	240800000	432	-1.05443
chr1	240850000	360	-0.400707
chr1	240900000	270	-0.0940974
chr1	240950000	507	-0.859751
chr1	241000000	437	-0.298504
chr1	241050000	311	-0.107209
chr1	241100000	334	-0.248522
chr1	241150000	223	-0.836416
chr1	241200000	241	-0.992341
chr1	241250000	286	-0.740048
chr1	241300000	314	-0.82697
chr1	241350000	307	-0.54734
chr1	241400000	298	-0.574171
chr1	241450000	97	-1.33193
chr1	241500000	200	-0.317379
chr1	241550000	272	-0.289597
chr1	241600000	288	-0.565558
chr1	241650000	224	-0.815759
chr1	241700000	279	-0.619574
chr1	241750000	360	-1.18994
chr1	241800000	373	-0.802542
chr1	241850000	280	-0.749719
chr1	241900000	300	-0.695925
chr1	241950000	121	-1.68947
chr1	242000000	196	-1.08604
chr1	242050000	286	-1.22252
chr1	242100000	289	-1.35643
chr1	242150000	260	-1.36033
chr1	242200000	304	-0.35029
chr1	242250000	627	0.158038
chr1	242300000	346	-0.596249
chr1	242350000	182	-0.914574
chr1	242400000	186	-0.735994
chr1	242450000	364	-0.312147
chr1	242500000	309	-0.306522
chr1	242550000	423	-0.616706
chr1	242600000	450	-0.807581
chr1	242650000	379	-0.396662
chr1	242700000	274	-0.508636
chr1	242750000	275	-1.43119
chr1	242800000	225	-0.929217
chr1	242850000	374	-0.0514656
chr1	242900000	333	-0.285247
chr1	242950000	219	-0.264555
chr1	243000000	249	-0.460176
chr1	243050000	233	-0.0718203
chr1	243100000	291	-0.111153
chr1	243150000	431	-0.777152
chr1	243200000	356	-1.41216
chr1	243250000	392	-0.310319
chr1	243300000	328	-0.570025
chr1	243350000	267	-0.961625
chr1	243400000	317	-0.909177
chr1	243450000	362	-0.707775
chr1	243500000	248	-0.878811
chr1	243550000	243	-0.5562
chr1	243600000	217	-0.971561
chr1	243650000	227	-1.20294
chr1	243700000	244	-0.632328
chr1	243750000	215	-0.417407
chr1	243800000	195	-0.873001
chr1	243850000	426	-0.708987
chr1	243900000	184	-0.587517
chr1	243950000	336	-0.17198
chr1	244000000	258	-1.15796
chr1	244050000	152	-1.25154
chr1	244100000	169	-0.758596
chr1	244150000	222	-0.77384
chr1	244200000	314	-0.865026
chr1	244250000	213	-0.733896
chr1	244300000	194	-1.18151
chr1	244350000	186	-1.02589
chr1	244400000	335	-0.65802
chr1	244450000	356	-0.935795
chr1	244500000	258	-0.879112
chr1	244550000	244	-1.09312
chr1	244600000	450	-0.809681
chr1	244650000	433	-0.752351
chr1	244700000	160	-1.40527
chr1	244750000	205	-0.0274019
chr1	244800000	542	-0.34675
chr1	244850000	383	-0.334708
chr1	244900000	196	-0.569217
chr1	244950000	324	-0.793859
chr1	245000000	268	-0.716419
chr1	245050000	310	-0.480924
chr1	245100000	247	-0.171656
chr1	245150000	386	-0.136203
chr1	245200000	354	-0.462182
chr1	245250000	348	-0.973262
chr1	245300000	459	-0.656749
chr1	245350000	333	-0.768869
chr1	245400000	347	-0.886385
chr1	245450000	209	-0.623806
chr1	245500000	349	-0.889271
chr1	245550000	355	-0.862284
chr1	245600000	357	-0.324106
chr1	245650000	361	-0.539847
chr1	245700000	356	-0.70159
chr1	245750000	338	-0.745941
chr1	245800000	374	-0.548743
chr1	245850000	384	-0.73536
chr1	245900000	159	-0.823473
chr1	245950000	284	-0.173257
chr1	246000000	348	-0.423615
chr1	246050000	297	-0.186657
chr1	246100000	295	-1.06409
chr1	246150000	180	-1.04512
chr1	246200000	216	-0.396465
chr1	246250000	203	-0.412732
chr1	246300000	184	-0.785138
chr1	246350000	394	0.126777
chr1	246400000	357	-0.231567
chr1	246450000	203	-0.729515
chr1	246500000	264	-0.674104
chr1	246550000	258	-0.773176
chr1	246600000	433	-0.421502
chr1	246650000	326	-0.305481
chr1	246700000	269	-1.01737
chr1	246750000	344	-0.780941
chr1	246800000	257	-0.573368
chr1	246850000	284	-0.408992
chr1	246900000	315	-0.675516
chr1	246950000	360	-0.787019
chr1	247000000	398	-0.0956385
chr1	247050000	444	-0.301152
chr1	247100000	456	-0.254498
chr1	247150000	319	-0.328571
chr1	247200000	426	-0.150265
chr1	247250000	343	-0.426523
chr1	247300000	245	-0.0835547
chr1	247350000	195	-1.13192
chr1	247400000	176	-0.55124
chr1	247450000	152	-0.541188
chr1	247500000	267	-0.61446
chr1	247550000	215	-0.322534
chr1	247600000	128	-0.346788
chr1	247650000	85	-0.804516
chr1	247700000	230	-0.504469
chr1	247750000	144	-0.820218
chr1	247800000	275	-0.847235
chr1	247850000	149	-0.718473
chr1	247900000	551	0.883645
chr1	247950000	128	-1.22549
chr1	248000000	223	-0.594315
chr1	248050000	134	-0.61004
chr1	248100000	263	-0.729328
chr1	248150000	156	-1.30327
chr1	248200000	276	-0.311186
chr1	248250000	174	-0.4138
chr1	248300000	227	-0.940184
chr1	248350000	262	-1.36057
chr1	248400000	278	-0.780167
chr1	248450000	361	-0.703708
chr1	248500000	313	-1.00149
chr1	248550000	345	-1.19167
chr1	248600000	319	-1.11626
chr1	248650000	312	-0.773979
chr1	248700000	213	-1.20238
chr1	248750000	200	-1.05134
chr1	248800000	259	-0.768881
chr1	248850000	207	-0.902886
chr1	248900000	305	-0.95212
chr1	248950000	324	-1.05789
chr1	249000000	294	-0.890295
chr1	249050000	233	-0.687636
chr1	249100000	217	-0.832723
chr1	249150000	347	-0.562721
chr1	249200000	304	0.150294
chr1	249250000	262	0.348242
chr1	249300000	129	-1.01241
chr1	249350000	165	-0.950267
chr1	249400000	330	-0.874267
chr1	249450000	330	-1.38991
chr1	249500000	215	-0.955998
chr1	249550000	245	-0.828337
chr1	249600000	329	-1.01084
chr1	249650000	235	-1.29886
chr1	249700000	288	-1.02942
chr1	249750000	123	-0.717358
chr1	249800000	270	-0.545661
chr1	249850000	160	-1.47376
chr1	249900000	205	-1.40468
chr1	249950000	155	-1.23707
chr1	250000000	111	-0.459883
chr1	250050000	208	-0.531897
chr1	250100000	250	-0.585126
chr1	250150000	125	-1.03038
chr1	250200000	204	-1.30402
chr1	250250000	294	-1.3704
chr1	250300000	278	-1.08653
chr1	250350000	179	-0.854985
chr1	250400000	338	-0.181961
chr1	250450000	350	-1.25969
chr1	250500000	301	-0.672636
chr1	250550000	293	-0.199249
chr1	250600000	171	-0.414184
chr1	250650000	159	-1.19367
chr1	250700000	129	-1.56223
chr1	250750000	187	-0.421779
chr1	250800000	331	-0.577919
chr1	250850000	226	-1.10835
chr1	250900000	234	-1.07371
chr1	250950000	244	-0.440547
chr1	251000000	314	-0.204054
chr1	251050000	280	-0.145832
chr1	251100000	286	-0.564203
chr1	251150000	270	-0.733036
chr1	251200000	372	-0.561144
chr1	251250000	345	-1.17799
chr1	251300000	328	-0.532627
chr1	251350000	493	-0.249862
chr1	251400000	245	-1.31161
chr1	251450000	293	-0.908439
chr1	251500000	322	-1.00796
chr1	251550000	130	-0.98525
chr1	251600000	138	-1.27142
chr1	251650000	162	-1.08423
chr1	251700000	368	-0.316145
chr1	251750000	329	-0.557694
chr1	251800000	279	-0.639851
chr1	251850000	285	-0.278426
chr1	251900000	253	-0.556772
chr1	251950000	173	-0.416341
chr1	252000000	169	-0.267396
chr1	252050000	229	-0.767259
chr1	252100000	102	-0.511633
chr1	252150000	229	-0.530091
chr1	252200000	288	-0.221754
chr1	252250000	244	-1.25916
chr1	252300000	306	-0.525583
chr1	252350000	260	-1.07395
chr1	252400000	278	-0.385622
chr1	252450000	201	-0.988262
chr1	252500000	340	-0.781183
chr1	252550000	172	-1.02912
chr1	252600000	225	-0.732504
chr1	252650000	253	-0.834888
chr1	252700000	304	-1.65967
chr1	252750000	291	-1.12334
chr1	252800000	336	-1.04543
chr1	252850000	212	-0.647186
chr1	252900000	219	-0.349108
chr1	252950000	49	-0.848766
chr1	253000000	23	-0.775436
chr1	253050000	267	-0.873363
chr1	253100000	193	-0.788049
chr1	253150000	308	-0.0625937
chr1	253200000	116	-0.129661
chr1	253250000	130	-0.206456
chr1	253300000	338	-0.496524
chr1	253350000	194	-0.833975
chr1	253400000	176	-1.17084
chr1	253450000	229	-1.23748
chr1	253500000	286	-0.885121
chr1	253550000	371	0.14636
chr1	253600000	221	-0.288895
chr1	253650000	160	-0.21741
chr1	253700000	117	0.00506163
chr1	253750000	63	0.288707
chr1	253800000	59	0.290193
chr1	253850000	56	0.733019
chr1	253900000	42	0.268649
chr1	253950000	49	0.285545
chr1	254000000	82	0.309161
chr1	254050000	140	0.0626324
chr1	254100000	264	-0.0516647
chr1	254150000	224	-0.409377
chr1	254200000	115	0.134887
chr1	254250000	195	-0.625336
chr1	254300000	221	-1.07712
chr1	254350000	235	-0.821863
chr1	254400000	244	-1.10856
chr1	254450000	307	-0.923222
chr1	254500000	192	-0.578331
chr1	254550000	335	-0.645814
chr1	254600000	385	-0.874802
chr1	254650000	190	-0.609434
chr1	254700000	247	-0.400539
chr1	254750000	226	-1.46532
chr1	254800000	279	-0.588033
chr1	254850000	275	-0.961512
chr1	254900000	301	-0.467909
chr1	254950000	297	-0.237466
chr1	255000000	223	-0.0355123
chr1	255050000	138	-0.269956
chr1	255100000	173	-1.29833
chr1	255150000	257	-0.760391
chr1	255200000	187	-1.084
chr1	255250000	386	-0.812947
chr1	255300000	259	-0.863494
chr1	255350000	325	-0.302636
chr1	255400000	159	-0.140184
chr1	255450000	250	-0.639151
chr1	255500000	197	-0.688784
chr1	255550000	235	-1.13318
chr1	255600000	293	-0.583349
chr1	255650000	310	-0.797397
chr1	255700000	221	-0.672355
chr1	255750000	211	-1.36268
chr1	255800000	361	-0.333278
chr1	255850000	221	-1.14529
chr1	255900000	302	-0.876456
chr1	255950000	252	-1.00034
chr1	256000000	348	-0.372989
chr1	256050000	335	-0.828911
chr1	256100000	248	0.248355
chr1	256150000	231	-0.783508
chr1	256200000	324	0.423397
chr1	256250000	177	-0.583394
chr1	256300000	247	-0.918071
chr1	256350000	213	-0.0282282
chr1	256400000	353	-0.0990393
chr1	256450000	145	-0.61809
chr1	256500000	142	-0.779206
chr1	256550000	230	-0.862095
chr1	256600000	234	-0.702034
chr1	256650000	401	0.026178
chr1	256700000	231	-0.431498
chr1	256750000	303	-0.54558
chr1	256800000	229	-1.40062
chr1	256850000	425	-0.792205
chr1	256900000	222	-0.746976
chr1	256950000	335	-0.635485
chr1	257000000	105	-1.08412
chr1	257050000	312	-0.000947496
chr1	257100000	282	-0.433262
chr1	257150000	168	-0.910545
chr1	257200000	300	-0.470607
chr1	257250000	310	-0.626988
chr1	257300000	296	-0.76197
chr1	257350000	363	-0.402367
chr1	257400000	355	-0.391674
chr1	257450000	296	-0.893669
chr1	257500000	292	-1.02144
chr1	257550000	325	-0.984881
chr1	257600000	220	-0.55854
chr1	257650000	283	-0.52715
chr1	257700000	348	-0.208457
chr1	257750000	229	-0.635651
chr1	257800000	476	-0.171807
chr1	257850000	385	0.387363
chr1	257900000	319	-0.462646
chr1	257950000	195	-0.942155
chr1	258000000	357	-0.97805
chr1	258050000	389	-0.871202
chr1	258100000	368	-0.962587
chr1	258150000	306	-0.417692
chr1	258200000	246	-0.232474
chr1	258250000	420	-0.767472
chr1	258300000	192	-0.558733
chr1	258350000	176	-1.22781
chr1	258400000	419	-0.99778
chr1	258450000	296	-0.546368
chr1	258500000	199	-0.66428
chr1	258550000	395	-0.659953
chr1	258600000	284	-0.963467
chr1	258650000	287	-0.44386
chr1	258700000	363	-0.77423
chr1	258750000	368	-0.876224
chr1	258800000	419	-0.973737
chr1	258850000	356	-1.00915
chr1	258900000	216	-0.46475
chr1	258950000	278	-0.495281
chr1	259000000	182	-0.420301
chr1	259050000	195	-1.01452
chr1	259100000	406	-1.00342
chr1	259150000	218	-0.975637
chr1	259200000	212	-0.684188
chr1	259250000	170	-0.645275
chr1	259300000	169	-0.358222
chr1	259350000	366	-0.2716
chr1	259400000	304	-0.899483
chr1	259450000	197	-0.434063
chr1	259500000	275	-0.278135
chr1	259550000	340	-0.202003
chr1	259600000	290	-0.563642
chr1	259650000	252	-0.400781
chr1	259700000	290	0.0617969
chr1	259750000	219	-0.607067
chr1	259800000	380	-0.754147
chr1	259850000	278	-1.05262
chr1	259900000	252	-1.11751
chr1	259950000	287	-0.846903
chr1	260000000	340	-1.34463
chr1	260050000	278	-0.844606
chr1	260100000	423	-0.737279
chr1	260150000	273	-0.863984
chr1	260200000	318	-0.250577
chr1	260250000	311	-1.45701
chr1	260300000	245	-0.993702
chr1	260350000	339	-1.08607
chr1	260400000	265	-0.863541
chr1	260450000	155	-0.394938
chr1	260500000	193	-0.688938
chr1	260550000	201	-0.722968
chr1	260600000	125	0.308953
chr1	260650000	264	-0.386092
chr1	260700000	53	-1.72475
chr1	260750000	183	0.0531755
chr1	260800000	233	-0.315721
chr1	260850000	199	-0.415253
chr1	260900000	260	0.159763
chr1	260950000	315	-0.423942
chr1	261000000	410	0.0600318
chr1	261050000	379	-0.0578756
chr1	261100000	221	-0.403933
chr1	261150000	146	-0.48513
chr1	261200000	153	-0.834112
chr1	261250000	273	-0.571605
chr1	261300000	425	-0.226246
chr1	261350000	259	-0.754325
chr1	261400000	450	-0.0875304
chr1	261450000	322	0.113289
chr1	261500000	302	-0.674486
chr1	261550000	260	-0.805703
chr1	261600000	305	-0.587186
chr1	261650000	169	-0.206228
chr1	261700000	161	-0.676828
chr1	261750000	155	-1.18456
chr1	261800000	136	-0.826008
chr1	261850000	187	-1.13765
chr1	261900000	217	-1.09883
chr1	261950000	294	-0.814376
chr1	262000000	283	-1.19353
chr1	262050000	220	-0.726883
chr1	262100000	286	-0.830169
chr1	262150000	259	-0.822252
chr1	262200000	282	-0.717472
chr1	262250000	298	-0.329414
chr1	262300000	313	-0.592595
chr1	262350000	425	-0.9774
chr1	262400000	191	-0.156302
chr1	262450000	140	0.373117
chr1	262500000	161	0.939371
chr1	262550000	151	-0.389495
chr1	262600000	329	-0.181027
chr1	262650000	273	-0.573907
chr1	262700000	258	-0.607575
chr1	262750000	205	-0.838464
chr1	262800000	255	-0.128425
chr1	262850000	267	-0.565033
chr1	262900000	412	-0.510882
chr1	262950000	310	-0.717264
chr1	263000000	305	-0.428429
chr1	263050000	176	-1.01238
chr1	263100000	315	-0.692487
chr1	263150000	257	-1.16989
chr1	263200000	309	-0.590434
chr1	263250000	321	-0.551688
chr1	263300000	417	-0.50367
chr1	263350000	477	-0.25392
chr1	263400000	207	-0.672511
chr1	263450000	341	-0.407046
chr1	263500000	240	-0.530766
chr1	263550000	244	-0.601437
chr1	263600000	221	-0.818638
chr1	263650000	248	-0.225308
chr1	263700000	250	-0.333845
chr1	263750000	302	-0.40797
chr1	263800000	229	-1.23337
chr1	263850000	260	-1.0075
chr1	263900000	346	-0.943574
chr1	263950000	264	-1.42627
chr1	264000000	350	-1.12666
chr1	264050000	242	-1.08547
chr1	264100000	251	-0.986902
chr1	264150000	189	-1.31948
chr1	264200000	184	-1.18549
chr1	264250000	229	-0.767259
chr1	264300000	344	-0.578838
chr1	264350000	320	0.00275671
chr1	264400000	224	-0.471035
chr1	264450000	186	-0.350027
chr1	264500000	177	-0.358545
chr1	264550000	209	-0.301044
chr1	264600000	149	-0.997779
chr1	264650000	206	-1.02465
chr1	264700000	201	-0.591882
chr1	264750000	115	-0.695417
chr1	264800000	233	-1.07572
chr1	264850000	178	-0.597585
chr1	264900000	299	-0.799281
chr1	264950000	250	-0.595177
chr1	265000000	287	-1.06376
chr1	265050000	371	-0.890133
chr1	265100000	422	-0.863677
chr1	265150000	310	-0.966791
chr1	265200000	354	-0.818577
chr1	265250000	392	-0.579297
chr1	265300000	238	-0.995908
chr1	265350000	325	-0.920044
chr1	265400000	337	-0.674493
chr1	265450000	193	-0.60445
chr1	265500000	252	-1.10255
chr1	265550000	192	-0.452577
chr1	265600000	139	-0.607515
chr1	265650000	258	-0.76587
chr1	265700000	331	-0.598824
chr1	265750000	199	-0.126823
chr1	265800000	329	-1.15902
chr1	265850000	316	-0.557856
chr1	265900000	232	-0.336146
chr1	265950000	214	-0.774343
chr1	266000000	241	-1.2321
chr1	266050000	225	-0.567879
chr1	266100000	147	-0.583824
chr1	266150000	304	-0.676083
chr1	266200000	290	-0.738158
chr1	266250000	184	-0.924835
chr1	266300000	269	-0.862013
chr1	266350000	147	-0.856252
chr1	266400000	328	-0.574819
chr1	266450000	183	-1.1287
chr1	266500000	235	-1.05435
chr1	266550000	134	-0.724341
chr1	266600000	170	-0.671074
chr1	266650000	171	-1.06091
chr1	266700000	200	-0.530667
chr1	266750000	233	-0.504374
chr1	266800000	359	-0.686741
chr1	266850000	109	-0.574599
chr1	266900000	169	-0.512069
chr1	266950000	220	-0.214721
chr1	267000000	245	-0.806545
chr1	267050000	260	-0.516909
chr1	267100000	292	-0.692017
chr1	267150000	160	-0.426802
chr1	267200000	153	-0.553858
chr1	267250000	82	-0.891318
chr1	267300000	137	0.25505
chr1	267350000	498	0.767469
chr1	267400000	328	0.0705281
chr1	267450000	249	-0.694801
chr1	267500000	311	-0.912036
chr1	267550000	331	-0.889603
chr1	267600000	219	-0.668691
chr1	267650000	158	-0.347322
chr1	267700000	298	-0.176441
chr1	267750000	201	-0.696439
chr1	267800000	241	0.0266433
chr1	267850000	253	-0.762876
chr1	267900000	229	-0.797419
chr1	267950000	428	-1.04466
chr1	268000000	125	-1.20779
chr1	268050000	188	-0.319338
chr1	268100000	177	-1.03486
chr1	268150000	285	-1.22469
chr1	268200000	449	-0.817855
chr1	268250000	347	-0.855559
chr1	268300000	207	-0.711918
chr1	268350000	383	-0.326491
chr1	268400000	217	-0.0604357
chr1	268450000	323	0.118872
chr1	268500000	380	-0.508177
chr1	268550000	279	-0.270368
chr1	268600000	237	0.144514
chr1	268650000	360	0.0380462
chr1	268700000	336	-0.0203195
chr1	268750000	279	-0.913583
chr1	268800000	388	-0.834578
chr1	268850000	422	-0.589137
chr1	268900000	306	-0.803017
chr1	268950000	217	-0.64182
chr1	269000000	278	-0.858172
chr1	269050000	290	-0.987467
chr1	269100000	287	-1.16233
chr1	269150000	253	-0.360601
chr1	269200000	392	-1.12689
chr1	269250000	224	-0.469633
chr1	269300000	384	-0.248526
chr1	269350000	211	-0.245885
chr1	269400000	353	-0.886924
chr1	269450000	333	-1.10986
chr1	269500000	416	-0.955217
chr1	269550000	319	-0.950639
chr1	269600000	317	-0.674064
chr1	269650000	175	-0.531254
chr1	269700000	189	-0.715641
chr1	269750000	315	-0.808291
chr1	269800000	213	-0.356754
chr1	269850000	299	-0.149468
chr1	269900000	299	-0.710957
chr1	269950000	378	-1.04551
chr1	270000000	234	-1.00394
chr1	270050000	196	-0.943634
chr1	270100000	198	-0.560045
chr1	270150000	139	-1.20141
chr1	270200000	277	-0.69231
chr1	270250000	488	0.229419
chr1	270300000	218	-0.448729
chr1	270350000	190	-0.901524
chr1	270400000	267	0.163425
chr1	270450000	270	-0.428115
chr1	270500000	287	-0.674953
chr1	270550000	235	-0.912719
chr1	270600000	171	-1.24961
chr1	270650000	324	-0.925874
chr1	270700000	203	-1.00612
chr1	270750000	341	-1.1552
chr1	270800000	309	-1.64772
chr1	270850000	259	-0.498386
chr1	270900000	446	0.771349
chr1	270950000	206	-0.767271
chr1	271000000	185	-0.0707771
chr1	271050000	215	-0.268529
chr1	271100000	279	-0.459615
chr1	271150000	375	-0.41042
chr1	271200000	255	-0.773943
chr1	271250000	340	-0.822817
chr1	271300000	368	-0.615424
chr1	271350000	213	-0.859119
chr1	271400000	238	-0.324346
chr1	271450000	154	-0.915952
chr1	271500000	158	-1.09831
chr1	271550000	164	-0.746133
chr1	271600000	212	-0.861802
chr1	271650000	370	-0.620456
chr1	271700000	283	-0.165085
chr1	271750000	277	-0.697983
chr1	271800000	161	-0.888821
chr1	271850000	189	-1.137
chr1	271900000	274	-0.697877
chr1	271950000	254	-0.958887
chr1	272000000	324	-0.885104
chr1	272050000	339	-0.158142
chr1	272100000	196	-0.607618
chr1	272150000	250	-0.85274
chr1	272200000	161	-0.538742
chr1	272250000	319	-1.24836
chr1	272300000	320	-0.667498
chr1	272350000	326	-0.716472
chr1	272400000	135	-1.31855
chr1	272450000	225	-1.18034
chr1	272500000	267	-0.75921
chr1	272550000	215	-1.50918
chr1	272600000	154	-0.481
chr1	272650000	248	-1.47152
chr1	272700000	247	-0.937145
chr1	272750000	308	-0.437261
chr1	272800000	352	-0.0663324
chr1	272850000	180	0.763974
chr1	272900000	420	-0.399433
chr1	272950000	397	-0.846775
chr1	273000000	495	-1.0556
chr1	273050000	211	-0.348493
chr1	273100000	301	0.0982221
chr1	273150000	147	-0.0857902
chr1	273200000	289	-1.30096
chr1	273250000	315	-0.796311
chr1	273300000	295	-0.987364
chr1	273350000	271	-1.02013
chr1	273400000	253	-0.921799
chr1	273450000	472	-0.247571
chr1	273500000	352	-0.946719
chr1	273550000	748	-0.315005
chr1	273600000	303	-0.40342
chr1	273650000	496	-0.0144805
chr1	273700000	372	-0.545918
chr1	273750000	252	-0.900623
chr1	273800000	535	-1.12014
chr1	273850000	287	-0.174435
chr1	273900000	256	-0.646883
chr1	273950000	336	-0.657855
chr1	274000000	346	-0.496233
chr1	274050000	291	-0.743095
chr1	274100000	212	0.128394
chr1	274150000	298	-0.397988
chr1	274200000	191	-0.460007
chr1	274250000	518	-0.539278
chr1	274300000	202	-0.452175
chr1	274350000	274	-0.700171
chr1	274400000	320	-0.564306
chr1	274450000	316	-0.408582
chr1	274500000	396	-1.14863
chr1	274550000	276	-0.832688
chr1	274600000	395	-1.13487
chr1	274650000	196	-0.473212
chr1	274700000	193	-0.664567
chr1	274750000	259	-0.682759
chr1	274800000	133	-0.941452
chr1	274850000	268	-0.834838
chr1	274900000	383	-1.24024
chr1	274950000	428	-0.778373
chr1	275000000	232	-0.52696
chr1	275050000	256	-0.173215
chr1	275100000	295	-0.568558
chr1	275150000	225	-0.346053
chr1	275200000	440	-0.757844
chr1	275250000	410	-0.313882
chr1	275300000	235	-0.807165
chr1	275350000	217	0.0422466
chr1	275400000	213	-0.658762
chr1	275450000	226	-0.770823
chr1	275500000	325	-0.176832
chr1	275550000	250	-0.665536
chr1	275600000	282	-0.484532
chr1	275650000	103	-0.793852
chr1	275700000	242	-1.15036
chr1	275750000	183	-0.554892
chr1	275800000	227	-0.99965
chr1	275850000	219	-0.80197
chr1	275900000	281	-1.11718
chr1	275950000	340	-0.794136
chr1	276000000	163	-0.981397
chr1	276050000	234	-0.145189
chr1	276100000	258	-0.810924
chr1	276150000	164	-1.27891
chr1	276200000	250	-1.13166
chr1	276250000	201	-0.849373
chr1	276300000	273	-1.14255
chr1	276350000	161	-0.0330715
chr1	276400000	385	-0.977803
chr1	276450000	260	-1.52467
chr1	276500000	329	-1.35118
chr1	276550000	289	-0.535229
chr1	276600000	217	-0.604218
chr1	276650000	327	-0.31985
chr1	276700000	213	-0.775146
chr1	276750000	136	-0.904165
chr1	276800000	130	-0.997268
chr1	276850000	264	-0.888328
chr1	276900000	128	-0.603076
chr1	276950000	258	-1.61093
chr1	277000000	186	-0.73768
chr1	277050000	354	-0.740366
chr1	277100000	275	-0.902088
chr1	277150000	174	-1.23494
