CHROM	BIN_START	N_SNPS	TajimaD
chr1	328750000	76	-0.464863
chr1	328800000	67	0.158105
chr1	328850000	139	-0.0563605
chr1	328900000	233	-0.531324
chr1	328950000	95	-0.292089
chr1	329000000	166	-0.197243
chr1	329050000	125	-0.688051
chr1	329100000	148	-0.186496
chr1	329150000	108	-0.164389
chr1	329200000	83	-0.81305
chr1	329250000	85	-0.724095
chr1	329300000	155	-0.839226
chr1	329350000	127	0.238183
chr1	329400000	151	-0.223696
chr1	329450000	146	0.0227104
chr1	329500000	179	0.113231
chr1	329550000	133	-0.478496
chr1	329600000	143	-0.922343
chr1	329650000	124	-0.195073
chr1	329700000	109	0.50681
chr1	329750000	124	-0.184999
chr1	329800000	119	-0.314573
chr1	329850000	149	-0.619771
chr1	329900000	124	-0.988458
chr1	329950000	127	0.0881332
chr1	330000000	86	-0.317968
chr1	330050000	112	0.137677
chr1	330100000	184	0.0496401
chr1	330150000	113	-0.581089
chr1	330200000	214	-0.382822
chr1	330250000	266	-0.364084
chr1	330300000	111	-0.282855
chr1	330350000	94	-0.510652
chr1	330400000	206	-0.418521
chr1	330450000	135	-0.549778
chr1	330500000	190	-1.19692
chr1	330550000	99	-0.508924
chr1	330600000	123	-0.846843
chr1	330650000	107	-0.699375
chr1	330700000	79	-0.39928
chr1	330750000	152	-0.0593864
chr1	330800000	98	-0.120337
chr1	330850000	125	0.0490821
chr1	330900000	133	-0.612447
chr1	330950000	171	-0.37571
chr1	331000000	204	-0.572044
chr1	331050000	240	-0.919375
chr1	331100000	84	0.398766
chr1	331150000	159	0.704574
chr1	331200000	135	-0.341376
chr1	331250000	85	-0.731406
chr1	331300000	98	-0.349113
chr1	331350000	126	-0.970001
chr1	331400000	141	-0.716125
chr1	331450000	198	-0.379466
chr1	331500000	188	-0.449415
chr1	331550000	114	-0.652433
chr1	331600000	207	-0.580058
chr1	331650000	164	-0.482606
chr1	331700000	137	-0.523152
chr1	331750000	203	-0.729515
chr1	331800000	162	-0.380626
chr1	331850000	135	-0.55441
chr1	331900000	109	-0.44586
chr1	331950000	157	-0.218097
chr1	332000000	176	-0.463998
chr1	332050000	130	-1.40589
chr1	332100000	245	-0.220718
chr1	332150000	67	-0.6084
chr1	332200000	163	0.0368528
chr1	332250000	246	-0.0754378
chr1	332300000	205	-0.287554
chr1	332350000	138	-0.283551
chr1	332400000	109	0.286523
chr1	332450000	180	-0.670767
chr1	332500000	100	-0.354106
chr1	332550000	115	-0.779533
chr1	332600000	189	0.117124
chr1	332650000	112	-0.0990643
chr1	332700000	104	-0.627223
chr1	332750000	107	-0.865452
chr1	332800000	102	-0.642978
chr1	332850000	146	-0.710123
chr1	332900000	236	-0.294064
chr1	332950000	134	-0.922619
chr1	333000000	166	-0.672717
chr1	333050000	154	-1.34684
chr1	333100000	201	-0.963293
chr1	333150000	81	-0.112902
chr1	333200000	117	-0.38974
chr1	333250000	157	-1.08748
chr1	333300000	108	-0.632086
chr1	333350000	103	-0.288631
chr1	333400000	125	0.246484
chr1	333450000	165	-0.648464
chr1	333500000	105	0.026062
chr1	333550000	93	0.156119
chr1	333600000	92	-0.170535
chr1	333650000	105	-0.229222
chr1	333700000	117	0.151778
chr1	333750000	123	-0.40507
chr1	333800000	125	-0.170809
chr1	333850000	141	-1.27063
chr1	333900000	81	-1.04814
chr1	333950000	136	0.0291183
chr1	334000000	89	-0.544016
chr1	334050000	45	-0.856424
chr1	334100000	92	-0.491783
chr1	334150000	180	0.171969
chr1	334200000	194	0.103565
chr1	334250000	111	-0.577902
chr1	334300000	145	-0.594358
chr1	334350000	129	0.0412126
chr1	334400000	237	-0.394725
chr1	334450000	191	-0.0627277
chr1	334500000	117	0.0264023
chr1	334550000	151	-1.48584
chr1	334600000	194	-0.392685
chr1	334650000	253	-0.427647
chr1	334700000	111	-0.406494
chr1	334750000	130	-0.511724
chr1	334800000	108	-0.0315863
chr1	334850000	151	-0.287943
chr1	334900000	175	-0.74791
chr1	334950000	92	-0.231403
chr1	335000000	88	-0.246605
chr1	335050000	145	0.382954
chr1	335100000	163	-0.428084
chr1	335150000	178	-0.208492
chr1	335200000	187	-0.519016
chr1	335250000	102	-1.19279
chr1	335300000	122	-1.04335
chr1	335350000	226	-0.827772
chr1	335400000	223	-0.979988
chr1	335450000	144	0.32239
chr1	335500000	164	-0.163701
chr1	335550000	118	-0.693078
chr1	335600000	133	-0.353944
chr1	335650000	131	-1.05631
chr1	335700000	144	-0.320599
chr1	335750000	112	-0.544695
chr1	335800000	113	-1.05043
chr1	335850000	150	-1.05984
chr1	335900000	88	-0.596357
chr1	335950000	92	-0.992252
chr1	336000000	106	-1.02965
chr1	336050000	83	-0.468774
chr1	336100000	138	-0.70498
chr1	336150000	144	-0.598648
chr1	336200000	65	-0.489671
chr1	336250000	149	-0.848676
chr1	336300000	98	-0.450791
chr1	336350000	82	-1.12611
chr1	336400000	96	-1.57289
chr1	336450000	92	-0.37681
chr1	336500000	118	-0.468232
chr1	336550000	127	-0.295602
chr1	336600000	126	-0.0353632
chr1	336650000	115	0.628728
chr1	336700000	112	-0.310739
chr1	336750000	123	-1.10581
chr1	336800000	169	0.116295
chr1	336850000	80	-0.723818
chr1	336900000	68	-1.03155
chr1	336950000	52	-1.02418
chr1	337000000	68	-0.0758483
chr1	337050000	120	-1.15468
chr1	337100000	240	-1.58014
chr1	337150000	113	-0.208375
chr1	337200000	136	-0.837502
chr1	337250000	93	-0.690351
chr1	337300000	125	-1.33273
chr1	337350000	88	-0.518635
chr1	337400000	146	-1.18796
chr1	337450000	170	-1.8228
chr1	337500000	88	-0.924912
chr1	337550000	190	-0.175425
chr1	337600000	122	-0.825789
chr1	337650000	114	-1.25182
chr1	337700000	145	0.36138
chr1	337750000	140	-0.00884614
chr1	337800000	65	-0.879712
chr1	337850000	76	-0.362849
chr1	337900000	76	-0.889242
chr1	337950000	65	-1.01765
chr1	338000000	219	-0.238759
chr1	338050000	113	-0.0813762
chr1	338100000	131	-0.0138327
chr1	338150000	84	-0.773599
chr1	338200000	87	-0.199708
chr1	338250000	76	-0.603603
chr1	338300000	115	-1.24624
chr1	338350000	183	-0.0615865
chr1	338400000	88	-0.659948
chr1	338450000	98	-0.657325
chr1	338500000	165	-0.722491
chr1	338550000	195	0.460212
chr1	338600000	120	-0.387188
chr1	338650000	108	-0.865934
chr1	338700000	186	-1.06971
chr1	338750000	210	-0.894139
chr1	338800000	184	-0.967426
chr1	338850000	144	-0.857147
chr1	338900000	144	-0.14899
chr1	338950000	128	-0.739762
chr1	339000000	109	-0.0453381
chr1	339050000	180	-0.453118
chr1	339100000	97	-0.23099
chr1	339150000	114	-0.291159
chr1	339200000	102	-0.862904
chr1	339250000	170	-0.245394
chr1	339300000	144	-0.596476
chr1	339350000	143	-0.237718
chr1	339400000	210	0.632847
chr1	339450000	106	-0.497365
chr1	339500000	70	0.0199934
chr1	339550000	68	-0.74484
chr1	339600000	122	0.56146
chr1	339650000	225	-0.520444
chr1	339700000	216	0.141102
chr1	339750000	232	-0.287427
chr1	339800000	142	-1.07655
chr1	339850000	89	-1.39999
chr1	339900000	145	0.948199
chr1	339950000	241	0.106129
chr1	340000000	164	0.00816373
chr1	340050000	328	-0.557559
chr1	340100000	223	-0.578832
chr1	340150000	218	-0.501995
chr1	340200000	145	-1.14019
chr1	340250000	108	0.0810074
chr1	340300000	77	0.290745
chr1	340350000	110	-1.67207
chr1	340400000	61	-1.1607
chr1	340450000	118	-0.185192
chr1	340500000	118	-0.354487
chr1	340550000	144	0.0269626
chr1	340600000	104	-0.7351
chr1	340650000	164	0.0196214
chr1	340700000	123	-0.539633
chr1	340750000	130	0.11083
chr1	340800000	128	-0.573786
chr1	340850000	98	-0.77489
chr1	340900000	120	0.650876
chr1	340950000	99	0.151693
chr1	341000000	163	-0.2033
chr1	341050000	151	-0.227841
chr1	341100000	201	0.511425
chr1	341150000	127	-0.16769
chr1	341200000	183	0.325521
chr1	341250000	253	-0.816264
chr1	341300000	185	-0.824825
chr1	341350000	81	-1.03665
chr1	341400000	115	-0.611301
chr1	341450000	117	-0.411081
chr1	341500000	91	-0.494005
chr1	341550000	146	-0.774406
chr1	341600000	104	-0.417463
chr1	341650000	145	0.188786
chr1	341700000	188	-0.172584
chr1	341750000	120	-0.95435
chr1	341800000	171	0.0218513
chr1	341850000	158	-0.539526
chr1	341900000	141	-0.676201
chr1	341950000	181	-0.705025
chr1	342000000	107	-0.731425
chr1	342050000	131	0.0505766
chr1	342100000	174	-0.118478
chr1	342150000	97	-0.0833418
chr1	342200000	112	-0.884488
chr1	342250000	111	-1.38717
chr1	342300000	157	0.186684
chr1	342350000	99	-0.719693
chr1	342400000	99	-0.464883
chr1	342450000	204	-0.48593
chr1	342500000	95	0.0715823
chr1	342550000	92	-0.884043
chr1	342600000	174	-0.453417
chr1	342650000	191	-0.327033
chr1	342700000	243	0.37561
chr1	342750000	100	-0.410172
chr1	342800000	114	0.00990229
chr1	342850000	118	0.341211
chr1	342900000	106	-0.85908
chr1	342950000	128	-0.239392
chr1	343000000	157	-0.491274
chr1	343050000	112	-0.294028
chr1	343100000	129	0.566811
chr1	343150000	131	-0.142651
chr1	343200000	223	0.0362734
chr1	343250000	128	-0.444422
chr1	343300000	186	0.909003
chr1	343350000	210	-0.499692
chr1	343400000	194	-0.0273676
chr1	343450000	183	-0.411011
chr1	343500000	182	0.471801
chr1	343550000	234	0.378111
chr1	343600000	177	-0.397495
chr1	343650000	83	-0.74195
chr1	343700000	90	-0.233655
chr1	343750000	59	-0.509867
chr1	343800000	145	-1.22001
chr1	343850000	97	-0.657884
chr1	343900000	106	-0.182702
chr1	343950000	100	-0.123613
chr1	344000000	133	0.151313
chr1	344050000	92	-0.535743
chr1	344100000	116	-0.404071
chr1	344150000	98	-0.441259
chr1	344200000	144	0.0834414
chr1	344250000	284	-0.721092
chr1	344300000	136	-1.24438
chr1	344350000	139	-0.488286
chr1	344400000	135	-0.188548
chr1	344450000	112	-1.34404
chr1	344500000	82	-0.205871
chr1	344550000	83	-0.831761
chr1	344600000	144	-0.301048
chr1	344650000	110	0.261533
chr1	344700000	247	-0.144952
chr1	344750000	128	-0.23451
chr1	344800000	98	-0.65097
chr1	344850000	223	-1.07852
chr1	344900000	112	-0.305168
chr1	344950000	155	-0.370704
chr1	345000000	178	-0.134547
chr1	345050000	148	0.494245
chr1	345100000	130	-0.389136
chr1	345150000	143	0.0378821
chr1	345200000	112	0.586092
chr1	345250000	97	-0.619367
chr1	345300000	61	-0.720349
chr1	345350000	118	-1.04754
chr1	345400000	59	-0.86022
chr1	345450000	182	0.0378052
chr1	345500000	98	-0.107627
chr1	345550000	108	-0.865934
chr1	345600000	118	-0.999925
chr1	345650000	192	-0.81024
chr1	345700000	92	-0.427533
chr1	345750000	166	0.295211
chr1	345800000	86	-0.495039
chr1	345850000	68	0.242719
chr1	345900000	120	-0.610931
chr1	345950000	75	-1.1369
chr1	346000000	98	-0.390419
chr1	346050000	179	-0.0898669
chr1	346100000	125	-0.788002
chr1	346150000	155	0.495657
chr1	346200000	86	-0.151738
chr1	346250000	69	-0.500553
chr1	346300000	118	-0.745982
chr1	346350000	158	-0.137285
chr1	346400000	223	-0.345176
chr1	346450000	123	0.232201
chr1	346500000	95	-0.518156
chr1	346550000	122	-1.14317
chr1	346600000	125	-0.880456
chr1	346650000	161	-0.108922
chr1	346700000	162	-0.036555
chr1	346750000	98	-0.164821
chr1	346800000	61	-0.821579
chr1	346850000	64	-1.05781
chr1	346900000	91	0.0426441
chr1	346950000	139	-0.81448
chr1	347000000	102	-0.633814
chr1	347050000	115	-0.475631
chr1	347100000	82	-0.592145
chr1	347150000	70	-1.599
chr1	347200000	65	-1.51234
chr1	347250000	91	-0.897346
chr1	347300000	119	0.469785
chr1	347350000	59	-0.964803
chr1	347400000	71	-0.882889
chr1	347450000	139	-0.362308
chr1	347500000	138	0.0449828
chr1	347550000	162	0.690247
chr1	347600000	116	-1.46674
chr1	347650000	116	-0.285698
chr1	347700000	125	0.0940597
chr1	347750000	125	-0.715538
chr1	347800000	135	-0.0959251
chr1	347850000	219	1.22301
chr1	347900000	97	0.635638
chr1	347950000	29	-1.19838
chr1	348000000	80	-1.42223
chr1	348050000	63	-0.662732
chr1	348100000	97	-0.378637
chr1	348150000	150	-0.554984
chr1	348200000	67	-1.02397
chr1	348250000	43	-1.56507
chr1	348300000	40	-1.51281
chr1	348350000	104	-1.56215
chr1	348400000	83	-1.49412
chr1	348450000	69	-0.944698
chr1	348500000	72	-0.952215
chr1	348550000	139	-1.2734
chr1	348600000	84	-0.0672212
chr1	348650000	105	0.0290304
chr1	348700000	56	-1.00027
chr1	348750000	141	-0.179365
chr1	348800000	78	-0.766657
chr1	348850000	159	-1.02826
chr1	348900000	104	-0.28861
chr1	348950000	97	-0.478139
chr1	349000000	74	0.0246822
chr1	349050000	124	-1.01616
chr1	349100000	140	-1.01848
chr1	349150000	119	1.14397
chr1	349200000	126	0.148094
chr1	349250000	122	-0.495614
chr1	349300000	109	-0.122582
chr1	349350000	151	-0.567729
chr1	349400000	101	-0.507663
chr1	349450000	74	-0.503107
chr1	349500000	93	-0.178454
chr1	349550000	94	0.0322963
chr1	349600000	52	0.052306
chr1	349650000	88	-0.536299
chr1	349700000	116	0.0183057
chr1	349750000	146	0.314129
chr1	349800000	110	0.715164
chr1	349850000	76	-0.248593
chr1	349900000	70	-0.316191
chr1	349950000	79	-0.226435
chr1	350000000	141	-0.181583
chr1	350050000	182	-0.299747
chr1	350100000	69	-0.280723
chr1	350150000	112	-0.486206
chr1	350200000	154	0.364513
chr1	350250000	83	0.34701
chr1	350300000	80	0.354835
chr1	350350000	138	-0.206515
chr1	350400000	155	-1.52181
chr1	350450000	133	-0.878001
chr1	350500000	114	0.8474
chr1	350550000	107	-0.80718
chr1	350600000	142	-1.06554
chr1	350650000	123	-1.10074
chr1	350700000	79	-0.642835
chr1	350750000	106	-0.532654
chr1	350800000	106	-0.36503
chr1	350850000	94	-1.19265
chr1	350900000	120	-0.717599
chr1	350950000	103	-1.0752
chr1	351000000	166	-0.884038
chr1	351050000	158	-0.539526
chr1	351100000	114	-1.11497
chr1	351150000	143	-0.589873
chr1	351200000	194	-0.877619
chr1	351250000	98	-0.571534
chr1	351300000	136	-0.419133
chr1	351350000	93	-0.379198
chr1	351400000	104	-0.465408
chr1	351450000	118	-0.730111
chr1	351500000	110	-0.0560078
chr1	351550000	63	-1.11883
chr1	351600000	71	0.0681098
chr1	351650000	47	0.243925
chr1	351700000	113	0.186426
chr1	351750000	54	0.410653
chr1	351800000	41	-0.142897
chr1	351850000	82	-0.516405
chr1	351900000	82	0.100876
chr1	351950000	78	0.0925429
chr1	352000000	32	-0.4353
chr1	352050000	120	-0.837276
chr1	352100000	70	-0.776232
chr1	352150000	58	-1.01876
chr1	352200000	76	-0.399574
chr1	352250000	103	0.352727
chr1	352300000	159	-0.100801
chr1	352350000	107	-0.483765
chr1	352400000	84	-0.965911
chr1	352450000	80	-0.514295
chr1	352500000	108	-0.562797
chr1	352550000	95	-0.0398127
chr1	352600000	79	-0.768541
chr1	352650000	133	-0.617148
chr1	352700000	185	-0.767212
chr1	352750000	168	0.124266
chr1	352800000	134	0.206397
chr1	352850000	133	-0.842751
chr1	352900000	61	0.0641882
chr1	352950000	163	0.0541439
chr1	353000000	114	-1.41603
chr1	353050000	116	-1.4506
chr1	353100000	68	-1.2773
chr1	353150000	55	-0.391318
chr1	353200000	55	-1.47213
chr1	353250000	108	-0.689826
chr1	353300000	101	0.4855
chr1	353350000	129	0.159896
chr1	353400000	155	-0.86144
chr1	353450000	127	-0.514527
chr1	353500000	75	-1.5255
chr1	353550000	179	-0.287712
chr1	353600000	127	-0.411214
chr1	353650000	130	-0.180016
chr1	353700000	71	-0.302692
chr1	353750000	64	-1.57938
chr1	353800000	65	-1.20792
chr1	353850000	50	-0.850111
chr1	353900000	71	-1.10101
chr1	353950000	129	-0.712065
chr1	354000000	84	-0.721823
chr1	354050000	92	-1.23911
chr1	354100000	107	-0.157436
chr1	354150000	87	-0.632018
chr1	354200000	105	-0.463726
chr1	354250000	94	-1.2092
chr1	354300000	113	-0.934477
chr1	354350000	99	-0.552965
chr1	354400000	95	-0.835959
chr1	354450000	83	0.0626084
chr1	354500000	95	0.160043
chr1	354550000	98	-0.473033
chr1	354600000	174	-0.584871
chr1	354650000	120	0.760146
chr1	354700000	66	-0.074286
chr1	354750000	82	-1.01629
chr1	354800000	86	-0.462515
chr1	354850000	130	-0.826606
chr1	354900000	150	0.926203
chr1	354950000	108	0.0838944
chr1	355000000	155	-0.441386
chr1	355050000	111	0.0880605
chr1	355100000	137	-0.669208
chr1	355150000	128	-0.520087
chr1	355200000	100	-1.21378
chr1	355250000	102	-0.416942
chr1	355300000	140	-0.256787
chr1	355350000	218	0.482718
chr1	355400000	115	0.0589113
chr1	355450000	72	0.0288561
chr1	355500000	77	0.214204
chr1	355550000	140	-0.118298
chr1	355600000	104	-1.28647
chr1	355650000	71	-0.307055
chr1	355700000	94	-0.84834
chr1	355750000	123	-0.686891
chr1	355800000	93	-1.12864
chr1	355850000	146	-0.755121
chr1	355900000	130	-0.7569
chr1	355950000	105	-0.0659588
chr1	356000000	105	-0.816967
chr1	356050000	103	-0.143418
chr1	356100000	104	-0.519346
chr1	356150000	120	0.117535
chr1	356200000	106	-0.197406
chr1	356250000	108	-0.672504
chr1	356300000	132	-0.773523
chr1	356350000	118	-0.600494
chr1	356400000	129	-0.0459835
chr1	356450000	85	-0.384132
chr1	356500000	127	-0.443192
chr1	356550000	224	0.103506
chr1	356600000	189	0.00597797
chr1	356650000	185	0.0969774
chr1	356700000	84	-0.115299
chr1	356750000	118	-0.0661558
chr1	356800000	112	-0.458354
chr1	356850000	154	-0.18629
chr1	356900000	177	-0.0345491
chr1	356950000	92	-0.944911
chr1	357000000	75	-0.475467
chr1	357050000	87	0.597028
chr1	357100000	139	0.134856
chr1	357150000	171	0.0914704
chr1	357200000	102	0.236727
chr1	357250000	119	-0.734296
chr1	357300000	120	-1.10785
chr1	357350000	161	-0.684608
chr1	357400000	62	-0.872917
chr1	357450000	105	-0.356863
chr1	357500000	83	-0.229278
chr1	357550000	54	-1.22558
chr1	357600000	150	-0.438158
chr1	357650000	94	0.0256749
chr1	357700000	153	-0.684779
chr1	357750000	253	-1.15398
chr1	357800000	165	-0.306799
chr1	357850000	123	-0.151177
chr1	357900000	160	-0.843629
chr1	357950000	148	-0.345054
chr1	358000000	340	0.639937
chr1	358050000	182	0.33058
chr1	358100000	113	-0.708088
chr1	358150000	127	-0.285762
chr1	358200000	79	-0.576054
chr1	358250000	82	-1.03144
chr1	358300000	174	-0.791957
chr1	358350000	109	-0.608929
chr1	358400000	81	-1.20146
chr1	358450000	229	0.0319823
chr1	358500000	110	-1.13054
chr1	358550000	161	0.348126
chr1	358600000	149	-0.913777
chr1	358650000	86	-0.27099
chr1	358700000	88	-0.854255
chr1	358750000	121	0.0290813
chr1	358800000	145	-0.380773
chr1	358850000	133	-0.342194
chr1	358900000	140	-1.07432
chr1	358950000	189	-1.08557
chr1	359000000	246	-0.974246
chr1	359050000	220	-0.398757
chr1	359100000	78	-0.269435
chr1	359150000	87	-0.135398
chr1	359200000	103	-0.784776
chr1	359250000	124	-0.237891
chr1	359300000	221	-0.619807
chr1	359350000	125	-0.588101
chr1	359400000	66	-0.458539
chr1	359450000	181	-1.42366
chr1	359500000	165	-0.642769
chr1	359550000	73	-1.23618
chr1	359600000	95	-1.16031
chr1	359650000	110	-0.481286
chr1	359700000	121	-0.378623
chr1	359750000	189	-0.214655
chr1	359800000	111	0.0571508
chr1	359850000	109	0.0290445
chr1	359900000	101	-0.822268
chr1	359950000	101	-0.985739
chr1	360000000	135	-0.339061
chr1	360050000	110	-0.997291
chr1	360100000	100	-0.497386
chr1	360150000	125	-0.30824
chr1	360200000	101	-0.248577
chr1	360250000	116	-0.452497
chr1	360300000	92	-0.897569
chr1	360350000	66	-1.87371
chr1	360400000	57	-1.43152
chr1	360450000	51	-1.30951
chr1	360500000	61	-1.60612
chr1	360550000	167	-0.829849
chr1	360600000	112	0.123751
chr1	360650000	98	0.515152
chr1	360700000	109	-0.64326
chr1	360750000	53	-1.14415
chr1	360800000	90	-0.713975
chr1	360850000	154	-0.960667
chr1	360900000	127	-1.57718
chr1	360950000	133	-0.617148
chr1	361000000	92	-0.792741
chr1	361050000	52	-1.314
chr1	361100000	89	-0.274996
chr1	361150000	106	-1.13551
chr1	361200000	90	-1.48802
chr1	361250000	79	-0.686047
chr1	361300000	70	-0.347155
chr1	361350000	135	-1.5941
chr1	361400000	82	-1.39878
chr1	361450000	106	-0.74439
chr1	361500000	205	-0.852237
chr1	361550000	118	0.394116
chr1	361600000	111	-0.294095
chr1	361650000	130	0.363216
chr1	361700000	114	-0.47727
chr1	361750000	82	-0.792856
chr1	361800000	76	0.2778
chr1	361850000	81	-0.204893
chr1	361900000	76	-0.534233
chr1	361950000	83	-0.842987
chr1	362000000	95	-0.839235
chr1	362050000	108	-0.0777786
chr1	362100000	136	-0.391549
chr1	362150000	177	-0.889686
chr1	362200000	91	-1.2084
chr1	362250000	90	-1.41891
chr1	362300000	125	-0.775508
chr1	362350000	115	-0.310113
chr1	362400000	171	-0.842891
chr1	362450000	78	-0.706991
chr1	362500000	107	-0.384701
chr1	362550000	113	0.0732311
chr1	362600000	193	-0.243753
chr1	362650000	91	-0.719603
chr1	362700000	137	-0.673772
chr1	362750000	106	-1.49135
chr1	362800000	142	-0.440013
chr1	362850000	71	-0.656045
chr1	362900000	170	-0.190111
chr1	362950000	89	0.304969
chr1	363000000	64	-0.0871162
chr1	363050000	88	-1.46897
chr1	363100000	94	0.108442
chr1	363150000	166	-0.368942
chr1	363200000	69	-1.35295
chr1	363250000	82	-1.03901
chr1	363300000	106	-0.0738931
chr1	363350000	131	-1.04915
chr1	363400000	177	-1.09329
chr1	363450000	124	-1.30077
chr1	363500000	132	-1.18549
chr1	363550000	182	-0.876686
chr1	363600000	204	-0.464401
chr1	363650000	101	0.229499
chr1	363700000	111	0.326908
chr1	363750000	187	1.12731
chr1	363800000	170	0.513827
chr1	363850000	120	-0.0671831
chr1	363900000	171	-0.883197
chr1	363950000	84	0.221247
chr1	364000000	82	-0.830726
chr1	364050000	211	-1.3612
chr1	364100000	105	-0.392484
chr1	364150000	133	-1.25636
chr1	364200000	139	-0.906714
chr1	364250000	148	-0.82707
chr1	364300000	231	-0.593232
chr1	364350000	201	-0.496689
chr1	364400000	118	-0.449716
chr1	364450000	112	-0.678384
chr1	364500000	91	0.261406
chr1	364550000	155	-0.247515
chr1	364600000	86	0.538476
chr1	364650000	98	-1.06721
chr1	364700000	91	0.0118808
chr1	364750000	135	-0.688713
chr1	364800000	64	-0.724587
chr1	364850000	70	-0.847008
chr1	364900000	101	-1.37128
chr1	364950000	183	0.236452
chr1	365000000	175	0.115131
chr1	365050000	120	-0.350764
chr1	365100000	121	-0.690853
chr1	365150000	74	-0.968064
chr1	365200000	116	0.0990147
chr1	365250000	81	-0.95232
chr1	365300000	126	-0.677462
chr1	365350000	95	-1.77299
chr1	365400000	70	-1.48841
chr1	365450000	81	-0.181895
chr1	365500000	86	-0.567312
chr1	365550000	121	-0.696014
chr1	365600000	67	-0.33135
chr1	365650000	169	0.153367
chr1	365700000	123	-0.443154
chr1	365750000	81	-1.43911
chr1	365800000	87	-0.932134
chr1	365850000	97	-1.03021
chr1	365900000	81	-0.515363
chr1	365950000	167	-0.734193
chr1	366000000	55	-0.990525
chr1	366050000	90	-0.306221
chr1	366100000	72	-0.896277
chr1	366150000	119	-0.178163
chr1	366200000	54	-0.826501
chr1	366250000	77	-0.708327
chr1	366300000	43	-1.96346
chr1	366350000	44	-1.88476
chr1	366400000	99	-1.15696
chr1	366450000	85	-0.000303558
chr1	366500000	117	0.0984269
chr1	366550000	155	-0.102112
chr1	366600000	150	-0.494485
chr1	366650000	140	0.263666
chr1	366700000	157	-0.748499
chr1	366750000	103	-0.929989
chr1	366800000	68	-0.895021
chr1	366850000	41	-1.48387
chr1	366900000	105	-0.386547
chr1	366950000	110	-0.433088
chr1	367000000	120	0.169568
chr1	367050000	112	0.505322
chr1	367100000	173	-0.601071
chr1	367150000	155	0.44517
chr1	367200000	118	-0.0291225
chr1	367250000	162	0.00210462
chr1	367300000	151	-1.24751
chr1	367350000	115	-0.652002
chr1	367400000	130	-0.502109
chr1	367450000	132	0.00543274
chr1	367500000	130	-0.855451
chr1	367550000	95	-1.52399
chr1	367600000	124	-0.205148
chr1	367650000	133	0.0690621
chr1	367700000	86	-0.791361
chr1	367750000	163	-0.141821
chr1	367800000	171	0.036508
chr1	367850000	150	-0.421468
chr1	367900000	116	-0.39331
chr1	367950000	176	-0.337586
chr1	368000000	95	-1.01288
chr1	368050000	117	-0.613817
chr1	368100000	151	-0.839226
chr1	368150000	74	-0.637149
chr1	368200000	97	-0.561592
chr1	368250000	136	-0.545563
chr1	368300000	47	-1.46588
chr1	368350000	52	-0.474107
chr1	368400000	106	-0.438549
chr1	368450000	58	-0.354114
chr1	368500000	42	-1.00502
chr1	368550000	78	0.0965207
chr1	368600000	105	-1.10193
chr1	368650000	126	0.00430312
chr1	368700000	104	0.0949513
chr1	368750000	139	-0.23408
chr1	368800000	110	-0.348032
chr1	368850000	98	-0.396774
chr1	368900000	130	-0.468458
chr1	368950000	96	-1.15459
chr1	369000000	134	-0.117845
chr1	369050000	144	-0.948382
chr1	369100000	97	-0.924292
chr1	369150000	86	-0.701019
chr1	369200000	72	0.0503708
chr1	369250000	100	0.18475
chr1	369300000	127	-0.755592
chr1	369350000	82	-0.376286
chr1	369400000	86	-0.932295
chr1	369450000	69	-1.31706
chr1	369500000	93	-0.416001
chr1	369550000	209	0.120797
chr1	369600000	165	-0.638973
chr1	369650000	99	-1.22931
chr1	369700000	87	-0.396213
chr1	369750000	98	-1.08628
chr1	369800000	101	-0.479904
chr1	369850000	152	-0.0387966
chr1	369900000	74	-0.293667
chr1	369950000	81	-0.749173
chr1	370000000	61	-0.943056
chr1	370050000	46	0.0418777
chr1	370100000	161	0.460929
chr1	370150000	149	-0.0443573
chr1	370200000	174	-0.658702
chr1	370250000	172	-0.35698
chr1	370300000	110	-0.430253
chr1	370350000	134	-0.159833
chr1	370400000	151	0.236397
chr1	370450000	139	0.272083
chr1	370500000	136	0.401512
chr1	370550000	137	-0.644104
chr1	370600000	193	-0.6077
chr1	370650000	178	-0.520118
chr1	370700000	99	-0.69138
chr1	370750000	87	-0.592717
chr1	370800000	84	-0.0191431
chr1	370850000	139	-0.515281
chr1	370900000	124	-0.391531
chr1	370950000	85	-0.961703
chr1	371000000	94	-1.13637
chr1	371050000	72	-1.27494
chr1	371100000	68	-0.540046
chr1	371150000	164	0.676528
chr1	371200000	67	-0.326732
chr1	371250000	170	0.00337949
chr1	371300000	57	-0.512113
chr1	371350000	76	-1.23201
chr1	371400000	68	-0.444476
chr1	371450000	123	-0.742747
chr1	371500000	168	-0.334407
chr1	371550000	104	0.370636
chr1	371600000	111	0.00657144
chr1	371650000	112	-0.851065
chr1	371700000	138	-0.44895
chr1	371750000	128	0.402547
chr1	371800000	122	-0.022106
chr1	371850000	73	-0.671579
chr1	371900000	145	-0.762637
chr1	371950000	147	-0.69237
chr1	372000000	76	-1.21977
chr1	372050000	132	-0.224229
chr1	372100000	46	-1.45079
chr1	372150000	155	0.414878
chr1	372200000	241	0.228616
chr1	372250000	160	-0.528563
chr1	372300000	93	0.129353
chr1	372350000	92	-0.163772
chr1	372400000	119	-0.946781
chr1	372450000	62	-1.61519
chr1	372500000	87	-0.535552
chr1	372550000	101	-0.325686
chr1	372600000	138	-1.08789
