CHROM	BIN_START	N_SNPS	TajimaD
chr1	411300000	468	-0.218304
chr1	411350000	301	-0.47731
chr1	411400000	256	0.232961
chr1	411450000	307	0.457403
chr1	411500000	367	-0.508284
chr1	411550000	366	-0.211418
chr1	411600000	290	-0.456331
chr1	411650000	383	-0.878685
chr1	411700000	146	-0.283708
chr1	411750000	302	-1.10341
chr1	411800000	309	-0.350279
chr1	411850000	256	-0.716829
chr1	411900000	323	-0.978477
chr1	411950000	506	-0.50417
chr1	412000000	305	-0.955212
chr1	412050000	242	-0.823336
chr1	412100000	175	-0.778349
chr1	412150000	260	-0.61841
chr1	412200000	252	-0.0742016
chr1	412250000	286	-0.28285
chr1	412300000	342	-0.885001
chr1	412350000	437	0.369406
chr1	412400000	416	-0.587434
chr1	412450000	318	-0.379138
chr1	412500000	209	-0.361093
chr1	412550000	419	0.42754
chr1	412600000	296	0.208773
chr1	412650000	310	-0.200967
chr1	412700000	196	-0.687622
chr1	412750000	313	-0.936188
chr1	412800000	278	-0.517891
chr1	412850000	327	0.395752
chr1	412900000	401	-0.406336
chr1	412950000	194	-0.155067
chr1	413000000	284	-0.31824
chr1	413050000	237	-0.241035
chr1	413100000	262	-0.841333
chr1	413150000	377	-0.132629
chr1	413200000	237	-0.262234
chr1	413250000	210	-1.05849
chr1	413300000	373	-0.38746
chr1	413350000	232	0.22547
chr1	413400000	359	0.0845212
chr1	413450000	273	-0.855926
chr1	413500000	280	-0.492674
chr1	413550000	279	-0.606056
chr1	413600000	420	0.179987
chr1	413650000	379	-0.768662
chr1	413700000	520	0.531563
chr1	413750000	385	0.724976
chr1	413800000	154	0.433618
chr1	413850000	197	-0.266902
chr1	413900000	212	-0.265316
chr1	413950000	230	-0.138652
chr1	414000000	402	0.0762992
chr1	414050000	286	-0.547717
chr1	414100000	311	-0.380203
chr1	414150000	421	-0.215955
chr1	414200000	259	-0.624536
chr1	414250000	229	-0.305262
chr1	414300000	265	-0.340663
chr1	414350000	366	-0.134902
chr1	414400000	287	0.0128485
chr1	414450000	227	-0.287449
chr1	414500000	253	-0.725628
chr1	414550000	374	-0.310622
chr1	414600000	293	-0.758232
chr1	414650000	283	-0.608225
chr1	414700000	213	-0.80019
chr1	414750000	349	-0.582779
chr1	414800000	277	-0.633313
chr1	414850000	318	-0.825146
chr1	414900000	213	-0.801663
chr1	414950000	170	0.095518
chr1	415000000	338	-0.325283
chr1	415050000	346	-0.114357
chr1	415100000	322	-0.62119
chr1	415150000	316	-0.345886
chr1	415200000	263	-0.958698
chr1	415250000	147	-0.864766
chr1	415300000	298	-0.489772
chr1	415350000	221	-0.332922
chr1	415400000	172	-0.879756
chr1	415450000	248	-0.830685
chr1	415500000	291	0.183754
chr1	415550000	203	-1.00303
chr1	415600000	248	-0.324093
chr1	415650000	218	-0.68195
chr1	415700000	259	-0.624536
chr1	415750000	306	-0.244038
chr1	415800000	326	-0.674022
chr1	415850000	396	-0.37923
chr1	415900000	257	-0.717608
chr1	415950000	202	-0.0965665
chr1	416000000	335	-0.642997
chr1	416050000	409	-0.541
chr1	416100000	290	-0.242793
chr1	416150000	392	-0.422728
chr1	416200000	324	-1.09963
chr1	416250000	190	-0.766206
chr1	416300000	190	-0.381703
chr1	416350000	230	-0.458059
chr1	416400000	304	0.300262
chr1	416450000	310	-0.259798
chr1	416500000	377	-0.615947
chr1	416550000	179	-0.249194
chr1	416600000	289	-0.3612
chr1	416650000	183	-1.14069
chr1	416700000	398	-0.342386
chr1	416750000	461	-0.427671
chr1	416800000	268	-0.602691
chr1	416850000	289	-0.534142
chr1	416900000	412	-0.559783
chr1	416950000	367	-0.609457
chr1	417000000	413	-0.194013
chr1	417050000	434	-0.00404591
chr1	417100000	246	0.0969188
chr1	417150000	174	-0.527247
chr1	417200000	139	-0.690751
chr1	417250000	214	0.0981473
chr1	417300000	301	-0.138885
chr1	417350000	311	-0.623876
chr1	417400000	248	-0.787624
chr1	417450000	238	-0.729394
chr1	417500000	499	-0.291963
chr1	417550000	335	-0.752855
chr1	417600000	557	-0.334949
chr1	417650000	263	-0.0412196
chr1	417700000	277	-0.832996
chr1	417750000	296	-0.54743
chr1	417800000	311	-0.264939
chr1	417850000	390	-0.561425
chr1	417900000	275	-0.425552
chr1	417950000	380	-0.737583
chr1	418000000	187	-0.720196
chr1	418050000	202	0.0649326
chr1	418100000	229	-0.403967
chr1	418150000	340	-0.191825
chr1	418200000	368	-0.559843
chr1	418250000	505	-0.671144
chr1	418300000	333	-1.03335
chr1	418350000	256	-0.478768
chr1	418400000	377	-0.699422
chr1	418450000	294	-0.895641
chr1	418500000	267	-0.773332
chr1	418550000	349	-0.542214
chr1	418600000	260	-0.820203
chr1	418650000	375	0.0502902
chr1	418700000	279	0.15769
chr1	418750000	285	-0.526572
chr1	418800000	237	-0.874343
chr1	418850000	295	-0.546179
chr1	418900000	435	-0.158141
chr1	418950000	318	-0.685707
chr1	419000000	244	-1.09955
chr1	419050000	337	-0.811704
chr1	419100000	327	-0.81327
chr1	419150000	328	-0.250707
chr1	419200000	269	-0.414621
chr1	419250000	359	-0.663078
chr1	419300000	410	-0.181055
chr1	419350000	353	-0.322749
chr1	419400000	307	-0.203208
chr1	419450000	340	-0.606319
chr1	419500000	319	-1.03937
chr1	419550000	355	-0.184287
chr1	419600000	219	-0.456591
chr1	419650000	322	-0.234417
chr1	419700000	561	-0.316631
chr1	419750000	314	-0.822964
chr1	419800000	294	-0.937343
chr1	419850000	278	-0.47154
chr1	419900000	349	-0.769378
chr1	419950000	645	-0.254559
chr1	420000000	409	-0.0507249
chr1	420050000	491	0.226276
chr1	420100000	417	0.257316
chr1	420150000	320	-0.64686
chr1	420200000	404	-0.370387
chr1	420250000	423	-0.719416
chr1	420300000	484	-0.281721
chr1	420350000	327	-0.612247
chr1	420400000	358	-0.771348
chr1	420450000	394	-0.605776
chr1	420500000	381	-1.16097
chr1	420550000	307	-0.504323
chr1	420600000	557	-0.647202
chr1	420650000	287	-0.749428
chr1	420700000	508	0.0746061
chr1	420750000	485	-0.756447
chr1	420800000	464	-0.654128
chr1	420850000	362	-0.642585
chr1	420900000	384	-0.835349
chr1	420950000	259	0.0692897
chr1	421000000	295	-0.73267
chr1	421050000	295	-0.859485
chr1	421100000	415	-0.340862
chr1	421150000	308	-0.63021
chr1	421200000	345	-0.970091
chr1	421250000	441	-0.225568
chr1	421300000	314	-0.214069
chr1	421350000	193	-0.222631
chr1	421400000	275	-0.579826
chr1	421450000	294	-0.756635
chr1	421500000	326	-0.792689
chr1	421550000	358	0.359762
chr1	421600000	351	-0.464575
chr1	421650000	370	-0.370415
chr1	421700000	563	-0.176049
chr1	421750000	384	-0.191975
chr1	421800000	401	-0.305861
chr1	421850000	547	-0.438935
chr1	421900000	360	-0.515202
chr1	421950000	339	-0.751087
chr1	422000000	351	-0.0621225
chr1	422050000	570	-0.150314
chr1	422100000	324	0.17781
chr1	422150000	314	-0.436396
chr1	422200000	413	-0.290817
chr1	422250000	506	0.0523731
chr1	422300000	296	-0.335013
chr1	422350000	275	-0.745528
chr1	422400000	321	-0.61733
chr1	422450000	418	-0.451185
chr1	422500000	406	-0.186222
chr1	422550000	329	-0.180071
chr1	422600000	327	0.0360273
chr1	422650000	316	-0.374746
chr1	422700000	258	-1.05324
chr1	422750000	271	-0.960988
chr1	422800000	360	-0.621831
chr1	422850000	328	0.106008
chr1	422900000	289	-0.660313
chr1	422950000	399	-0.343824
chr1	423000000	295	-0.321323
chr1	423050000	309	-0.645384
chr1	423100000	406	0.391398
chr1	423150000	191	-0.735804
chr1	423200000	333	0.147369
chr1	423250000	348	-0.0339796
chr1	423300000	233	0.871443
chr1	423350000	522	0.437913
chr1	423400000	383	-0.515486
chr1	423450000	215	-0.37216
chr1	423500000	344	-0.578838
chr1	423550000	435	-0.151626
chr1	423600000	352	-0.300506
chr1	423650000	471	-0.0107859
chr1	423700000	309	-0.352314
chr1	423750000	307	-0.522759
chr1	423800000	238	-0.69641
chr1	423850000	354	-0.16889
chr1	423900000	421	-0.572654
chr1	423950000	273	-0.10656
chr1	424000000	307	-0.327136
chr1	424050000	243	0.482878
chr1	424100000	206	-0.825143
chr1	424150000	251	-0.706582
chr1	424200000	291	-0.49788
chr1	424250000	259	-0.423181
chr1	424300000	276	-0.384059
chr1	424350000	253	-0.49221
chr1	424400000	285	-0.140567
chr1	424450000	336	-0.691558
chr1	424500000	238	-0.522252
chr1	424550000	197	-0.868681
chr1	424600000	302	-0.16748
chr1	424650000	355	-0.280004
chr1	424700000	376	-0.60594
chr1	424750000	296	-0.637707
chr1	424800000	286	-0.474082
chr1	424850000	367	-0.495423
chr1	424900000	326	-0.51773
chr1	424950000	279	-0.634218
chr1	425000000	491	-0.150282
chr1	425050000	321	-0.0471268
chr1	425100000	191	-0.12511
chr1	425150000	584	0.0989571
chr1	425200000	532	-0.0523785
chr1	425250000	457	0.0865236
chr1	425300000	356	-0.189875
chr1	425350000	356	-0.163362
chr1	425400000	463	-0.0298431
chr1	425450000	329	-0.806257
chr1	425500000	373	-0.122549
chr1	425550000	415	-0.374998
chr1	425600000	425	-0.546265
chr1	425650000	443	-0.392165
chr1	425700000	456	-0.4596
chr1	425750000	398	0.164554
chr1	425800000	374	0.149633
chr1	425850000	431	0.266008
chr1	425900000	290	-0.31325
chr1	425950000	405	-0.444018
chr1	426000000	455	-0.514654
chr1	426050000	287	-0.618001
chr1	426100000	328	-0.5566
chr1	426150000	356	-0.201365
chr1	426200000	436	-0.200319
chr1	426250000	335	-0.353798
chr1	426300000	478	0.172314
chr1	426350000	531	-0.310024
chr1	426400000	377	0.0518494
chr1	426450000	404	-0.308834
chr1	426500000	385	-0.428466
chr1	426550000	320	-0.387406
chr1	426600000	239	-0.292655
chr1	426650000	304	-0.502326
chr1	426700000	324	-0.158051
chr1	426750000	325	-0.432311
chr1	426800000	377	-0.568367
chr1	426850000	448	0.0483063
chr1	426900000	395	-0.504569
chr1	426950000	409	-0.347814
chr1	427000000	461	-0.323838
chr1	427050000	432	-0.384644
chr1	427100000	423	-0.525161
chr1	427150000	368	-0.621409
chr1	427200000	346	-0.0688954
chr1	427250000	264	-0.450359
chr1	427300000	142	-0.206542
chr1	427350000	377	-0.305422
chr1	427400000	260	-0.467367
chr1	427450000	494	-0.209129
chr1	427500000	573	-0.148275
chr1	427550000	258	-0.919295
chr1	427600000	300	-0.626758
chr1	427650000	313	-0.558436
chr1	427700000	327	-0.587239
chr1	427750000	580	-0.361282
chr1	427800000	490	-0.366628
chr1	427850000	497	-0.263465
chr1	427900000	433	-0.510213
chr1	427950000	363	-0.665011
chr1	428000000	353	-0.0616059
chr1	428050000	189	-0.304235
chr1	428100000	264	-0.426556
chr1	428150000	187	-0.904612
chr1	428200000	309	-0.439828
chr1	428250000	356	-0.0113496
chr1	428300000	370	-0.139085
chr1	428350000	544	0.236684
chr1	428400000	434	-0.136807
chr1	428450000	460	-0.339664
chr1	428500000	362	-0.108896
chr1	428550000	388	-0.244049
chr1	428600000	460	-0.424554
chr1	428650000	399	-0.214448
chr1	428700000	425	-0.0514216
chr1	428750000	394	-0.481953
chr1	428800000	503	-0.0339107
chr1	428850000	514	-0.298544
chr1	428900000	462	-0.240597
chr1	428950000	270	-0.57592
chr1	429000000	447	-0.265832
chr1	429050000	393	-0.323874
chr1	429100000	463	0.0116473
chr1	429150000	502	-0.635788
chr1	429200000	306	-0.186496
chr1	429250000	515	-0.0966657
chr1	429300000	422	0.133767
chr1	429350000	415	0.0232528
chr1	429400000	440	-0.407911
chr1	429450000	405	0.0448637
chr1	429500000	445	-0.332961
chr1	429550000	511	-0.225873
chr1	429600000	449	0.112785
chr1	429650000	492	0.165698
chr1	429700000	416	-0.382353
chr1	429750000	486	-0.266834
chr1	429800000	333	-0.342866
chr1	429850000	305	-0.190294
chr1	429900000	429	-0.365513
chr1	429950000	505	0.250774
chr1	430000000	516	-0.690438
chr1	430050000	500	-0.195565
chr1	430100000	432	0.0963767
chr1	430150000	453	-0.11943
chr1	430200000	465	-0.109505
chr1	430250000	490	-0.193715
chr1	430300000	560	0.0664825
chr1	430350000	422	0.158386
chr1	430400000	431	0.0337081
chr1	430450000	358	-0.171078
chr1	430500000	599	0.131943
chr1	430550000	386	-0.246276
chr1	430600000	343	-0.451286
chr1	430650000	444	0.0300371
chr1	430700000	536	-0.185784
chr1	430750000	217	-0.427778
chr1	430800000	417	-0.421381
chr1	430850000	333	-0.204958
chr1	430900000	281	-0.336473
chr1	430950000	430	-0.347757
chr1	431000000	318	0.0807154
chr1	431050000	329	-0.097854
chr1	431100000	351	-0.210913
chr1	431150000	296	-0.11941
chr1	431200000	371	-0.334566
chr1	431250000	333	0.380678
chr1	431300000	413	-0.147517
chr1	431350000	389	-0.0871941
chr1	431400000	279	-0.102524
chr1	431450000	376	-0.153983
chr1	431500000	163	-0.1399
chr1	431550000	389	0.239678
chr1	431600000	400	0.0426952
chr1	431650000	293	-0.341945
chr1	431700000	261	0.00879899
chr1	431750000	385	-0.0990283
chr1	431800000	279	0.113758
chr1	431850000	429	-0.168094
chr1	431900000	423	-0.230428
chr1	431950000	132	-0.195817
chr1	432000000	135	0.0430095
chr1	432050000	381	-0.114414
chr1	432100000	623	0.0617315
chr1	432150000	207	-0.122341
chr1	432200000	353	-0.187275
chr1	432250000	327	-0.0149497
chr1	432300000	359	-0.145981
chr1	432350000	269	-0.141279
chr1	432400000	392	-0.159371
chr1	432450000	333	0.240881
chr1	432500000	291	-0.181369
chr1	432550000	299	-0.179961
chr1	432600000	516	-0.290561
chr1	432650000	261	-0.894004
chr1	432700000	329	-0.460181
chr1	432750000	389	-0.106612
chr1	432800000	389	-0.0240852
chr1	432850000	415	-0.142875
chr1	432900000	264	-0.0195311
chr1	432950000	296	-0.0482508
chr1	433000000	132	-0.271582
chr1	433050000	189	-0.435288
chr1	433100000	134	0.824557
chr1	433150000	241	-0.0710854
chr1	433200000	321	-0.385134
chr1	433250000	363	-0.0764443
chr1	433300000	333	0.204043
chr1	433350000	244	0.00737048
chr1	433400000	263	0.0292637
chr1	433450000	288	-0.189011
chr1	433500000	148	-0.448645
chr1	433550000	381	-0.262271
chr1	433600000	324	0.244788
chr1	433650000	323	-0.24334
chr1	433700000	301	-0.172309
chr1	433750000	210	-0.167999
chr1	433800000	282	-0.240446
chr1	433850000	279	-0.419062
chr1	433900000	37	-1.38659
chr1	433950000	1	-1.11173
chr1	434000000	131	-0.304867
chr1	434050000	64	-0.434828
chr1	434100000	91	0.0255534
chr1	434150000	118	-0.738047
chr1	434200000	90	-0.67942
chr1	434250000	84	-0.936325
chr1	434300000	50	-1.14507
chr1	434350000	72	-0.969427
chr1	434400000	89	-0.114283
chr1	434450000	49	-1.44412
chr1	434500000	9	-1.32015
chr2	0	6	1.54133
chr2	50000	94	1.52872
chr2	100000	248	1.56676
chr2	150000	45	1.81887
chr2	200000	375	1.12109
chr2	250000	550	1.44201
chr2	300000	29	1.53515
chr2	350000	113	1.4785
chr2	400000	17	1.2481
chr2	450000	18	1.31545
chr2	500000	0	nan
chr2	550000	4	0.505207
chr2	600000	26	1.87329
chr2	650000	25	0.782061
chr2	700000	29	1.31689
chr2	750000	5	1.6368
chr2	800000	8	2.26289
chr2	850000	5	1.83847
chr2	900000	19	1.17466
chr2	950000	20	0.707226
chr2	1000000	52	-0.26709
chr2	1050000	18	0.973041
chr2	1100000	0	nan
chr2	1150000	2	0.120301
chr2	1200000	29	1.80539
chr2	1250000	669	1.01506
chr2	1300000	1078	1.3416
chr2	1350000	36	0.8054
chr2	1400000	307	1.15796
chr2	1450000	403	1.01036
chr2	1500000	350	1.35156
chr2	1550000	219	1.19435
chr2	1600000	255	1.35232
chr2	1650000	487	1.29696
chr2	1700000	203	1.05837
chr2	1750000	32	0.368718
chr2	1800000	38	0.405197
chr2	1850000	21	0.747446
chr2	1900000	217	0.584583
chr2	1950000	88	0.587146
chr2	2000000	46	0.441699
chr2	2050000	29	0.921929
chr2	2100000	22	1.78394
chr2	2150000	15	2.13112
chr2	2200000	4	-0.03786
chr2	2250000	41	0.386043
chr2	2300000	0	nan
chr2	2350000	2	1.43863
chr2	2400000	6	1.15122
chr2	2450000	15	1.49408
chr2	2500000	9	-1.32015
chr2	2550000	9	0.790293
chr2	2600000	28	1.17803
chr2	2650000	0	nan
chr2	2700000	15	2.15042
chr2	2750000	439	0.877099
chr2	2800000	596	-0.239252
chr2	2850000	447	-0.257378
chr2	2900000	288	0.248657
chr2	2950000	248	-0.164517
chr2	3000000	396	0.417992
chr2	3050000	164	-0.0376669
chr2	3100000	333	-0.0613824
chr2	3150000	282	0.0627107
chr2	3200000	285	-0.274014
chr2	3250000	369	0.78572
chr2	3300000	436	1.02879
chr2	3350000	407	0.994561
chr2	3400000	801	0.705688
chr2	3450000	987	1.09041
chr2	3500000	975	1.00898
chr2	3550000	122	1.37794
chr2	3600000	56	1.66844
chr2	3650000	55	1.85431
chr2	3700000	19	1.36069
chr2	3750000	191	1.57236
chr2	3800000	116	1.47914
chr2	3850000	24	1.73258
chr2	3900000	122	1.53919
chr2	3950000	67	1.65879
chr2	4000000	107	0.416553
chr2	4050000	2	0.931582
chr2	4100000	45	1.60784
chr2	4150000	61	1.49154
chr2	4200000	40	1.86723
chr2	4250000	0	nan
chr2	4300000	2	0.0188908
chr2	4350000	0	nan
chr2	4400000	80	1.37529
chr2	4450000	11	0.691586
chr2	4500000	119	1.15971
chr2	4550000	6	-0.582621
chr2	4600000	0	nan
chr2	4650000	14	1.58983
chr2	4700000	0	nan
chr2	4750000	12	0.972939
chr2	4800000	3	1.0012
chr2	4850000	82	0.551529
chr2	4900000	20	1.51991
chr2	4950000	243	1.11227
chr2	5000000	455	0.663287
chr2	5050000	562	0.715591
chr2	5100000	389	1.21787
chr2	5150000	148	1.07562
chr2	5200000	31	1.01304
chr2	5250000	188	-0.911354
chr2	5300000	250	-0.32505
chr2	5350000	365	0.450004
chr2	5400000	531	0.648155
chr2	5450000	793	1.09542
chr2	5500000	279	0.998037
chr2	5550000	362	1.1019
chr2	5600000	377	1.10864
chr2	5650000	671	1.30057
chr2	5700000	708	1.05616
chr2	5750000	791	1.07698
chr2	5800000	2	0.120301
chr2	5850000	19	1.32969
chr2	5900000	11	0.410085
chr2	5950000	153	0.338044
chr2	6000000	210	-0.194893
chr2	6050000	176	0.251743
chr2	6100000	413	0.816708
chr2	6150000	331	0.845567
chr2	6200000	552	1.43063
chr2	6250000	192	0.370537
chr2	6300000	615	1.47703
chr2	6350000	164	0.191486
chr2	6400000	233	0.231371
chr2	6450000	384	1.07674
chr2	6500000	363	1.63465
chr2	6550000	106	-0.000373733
chr2	6600000	283	0.698983
chr2	6650000	166	1.24427
chr2	6700000	100	0.711147
chr2	6750000	222	0.423703
chr2	6800000	460	0.624242
chr2	6850000	139	0.458801
chr2	6900000	193	1.07068
chr2	6950000	266	0.735642
chr2	7000000	365	0.726733
chr2	7050000	220	0.18759
chr2	7100000	79	0.563154
chr2	7150000	158	0.671161
chr2	7200000	161	0.770166
chr2	7250000	94	0.459372
chr2	7300000	4	-0.399905
chr2	7350000	17	0.801018
chr2	7400000	0	nan
chr2	7450000	11	-0.43442
chr2	7500000	0	nan
chr2	7550000	110	0.865429
chr2	7600000	163	0.918696
chr2	7650000	320	0.787997
chr2	7700000	167	1.05325
chr2	7750000	20	0.219615
chr2	7800000	110	0.916462
chr2	7850000	64	1.2651
chr2	7900000	388	0.892396
chr2	7950000	245	0.82531
chr2	8000000	147	0.439912
chr2	8050000	183	0.923311
chr2	8100000	209	0.481089
chr2	8150000	266	0.895108
chr2	8200000	3	1.07659
chr2	8250000	25	1.26091
chr2	8300000	11	0.307721
chr2	8350000	35	0.59241
chr2	8400000	8	1.85605
chr2	8450000	17	0.113204
chr2	8500000	0	nan
chr2	8550000	1	1.30268
chr2	8600000	0	nan
chr2	8650000	0	nan
chr2	8700000	0	nan
chr2	8750000	149	1.37108
chr2	8800000	94	0.628216
chr2	8850000	78	0.748877
chr2	8900000	26	-0.133539
chr2	8950000	15	1.1273
chr2	9000000	1	1.46364
chr2	9050000	3	0.775012
chr2	9100000	44	0.835566
chr2	9150000	789	0.902588
chr2	9200000	1068	1.10368
chr2	9250000	288	1.46125
chr2	9300000	39	0.872841
chr2	9350000	4	0.263844
chr2	9400000	0	nan
chr2	9450000	0	nan
chr2	9500000	7	0.214998
chr2	9550000	43	1.45843
chr2	9600000	587	1.65811
chr2	9650000	644	1.39094
chr2	9700000	196	1.69008
chr2	9750000	56	1.1402
chr2	9800000	8	0.940654
chr2	9850000	48	0.680754
chr2	9900000	102	1.03091
chr2	9950000	4	-0.520586
chr2	10000000	11	1.5105
chr2	10050000	0	nan
chr2	10100000	6	2.01814
chr2	10150000	0	nan
chr2	10200000	0	nan
chr2	10250000	2	1.33722
chr2	10300000	21	1.34025
chr2	10350000	30	1.35633
chr2	10400000	6	1.23791
chr2	10450000	24	1.50859
chr2	10500000	15	0.953567
chr2	10550000	0	nan
chr2	10600000	16	0.50001
chr2	10650000	17	1.43725
chr2	10700000	207	0.777938
chr2	10750000	508	1.49275
chr2	10800000	173	1.04882
chr2	10850000	55	1.68631
chr2	10900000	9	0.423259
chr2	10950000	18	1.4622
chr2	11000000	8	-0.0425445
chr2	11050000	15	-0.417024
chr2	11100000	15	0.297227
chr2	11150000	6	1.10787
chr2	11200000	0	nan
chr2	11250000	21	0.295782
chr2	11300000	37	0.908573
chr2	11350000	44	1.32954
chr2	11400000	168	0.998728
chr2	11450000	58	0.66147
chr2	11500000	13	0.268702
chr2	11550000	3	0.473434
chr2	11600000	26	0.316268
chr2	11650000	73	0.992503
chr2	11700000	8	1.04236
chr2	11750000	0	nan
chr2	11800000	0	nan
chr2	11850000	1	1.46364
chr2	11900000	30	1.36639
chr2	11950000	22	0.662637
chr2	12000000	104	0.820122
chr2	12050000	119	0.517004
chr2	12100000	31	0.379202
chr2	12150000	159	0.352099
chr2	12200000	75	-0.0992752
chr2	12250000	129	1.27891
chr2	12300000	18	1.13609
chr2	12350000	0	nan
chr2	12400000	19	1.29868
chr2	12450000	77	1.5839
chr2	12500000	35	1.81611
chr2	12550000	109	0.70707
chr2	12600000	178	0.986956
chr2	12650000	11	1.53609
chr2	12700000	2	-0.69098
chr2	12750000	52	1.76758
chr2	12800000	54	1.51098
chr2	12850000	21	1.25557
chr2	12900000	67	1.22936
chr2	12950000	10	0.722573
chr2	13000000	57	1.67823
chr2	13050000	34	2.35745
chr2	13100000	4	-0.218882
chr2	13150000	40	0.318363
chr2	13200000	97	0.876368
chr2	13250000	25	0.96163
chr2	13300000	10	1.00122
chr2	13350000	23	1.23253
chr2	13400000	5	0.477227
chr2	13450000	1	1.30268
chr2	13500000	4	-0.03786
chr2	13550000	35	2.09383
chr2	13600000	47	0.465807
chr2	13650000	1	0.819796
chr2	13700000	0	nan
chr2	13750000	57	0.591171
chr2	13800000	132	1.08745
chr2	13850000	95	0.612175
chr2	13900000	18	0.532799
chr2	13950000	9	0.300915
chr2	14000000	11	0.896315
chr2	14050000	16	2.04604
chr2	14100000	36	1.422
chr2	14150000	202	1.11312
chr2	14200000	17	0.336744
chr2	14250000	201	1.16998
chr2	14300000	124	0.903072
chr2	14350000	63	1.71096
chr2	14400000	83	1.92993
chr2	14450000	13	1.14891
chr2	14500000	14	2.00115
chr2	14550000	47	1.56217
chr2	14600000	8	0.126972
chr2	14650000	24	-0.482367
chr2	14700000	129	1.13843
chr2	14750000	110	0.65846
chr2	14800000	59	1.15823
chr2	14850000	114	-0.08589
chr2	14900000	260	0.6866
chr2	14950000	220	0.387318
chr2	15000000	227	0.369436
chr2	15050000	279	1.16138
chr2	15100000	145	0.467094
chr2	15150000	230	-0.111352
chr2	15200000	187	-0.297718
chr2	15250000	164	0.359532
chr2	15300000	288	0.323966
chr2	15350000	184	0.748128
chr2	15400000	366	2.09096
chr2	15450000	310	1.75873
chr2	15500000	269	1.12263
chr2	15550000	1171	1.16558
chr2	15600000	584	1.20565
chr2	15650000	214	1.30204
chr2	15700000	247	0.209817
chr2	15750000	350	0.735823
chr2	15800000	226	0.741793
chr2	15850000	106	-0.315037
chr2	15900000	385	0.62688
chr2	15950000	35	0.375442
chr2	16000000	256	0.833022
chr2	16050000	214	0.872391
chr2	16100000	38	1.20694
chr2	16150000	97	1.06574
chr2	16200000	381	1.34846
chr2	16250000	16	0.827405
chr2	16300000	25	1.18908
chr2	16350000	27	1.27417
chr2	16400000	7	1.54637
chr2	16450000	106	1.99347
chr2	16500000	31	0.896021
chr2	16550000	133	0.915074
chr2	16600000	12	2.2507
chr2	16650000	62	0.317706
chr2	16700000	348	0.295086
chr2	16750000	212	-0.0714216
chr2	16800000	264	0.873068
chr2	16850000	340	0.144025
chr2	16900000	376	0.308018
chr2	16950000	250	-0.047385
chr2	17000000	263	-0.00179673
chr2	17050000	390	0.194755
chr2	17100000	305	0.628231
chr2	17150000	177	0.0805314
chr2	17200000	285	-0.233208
chr2	17250000	157	-0.0406314
chr2	17300000	184	0.467029
chr2	17350000	175	1.36672
chr2	17400000	140	1.2733
chr2	17450000	0	nan
chr2	17500000	5	0.376394
chr2	17550000	5	1.13264
chr2	17600000	322	0.568431
chr2	17650000	102	0.267273
chr2	17700000	159	0.938901
chr2	17750000	33	1.25885
chr2	17800000	76	1.48157
chr2	17850000	53	0.231871
chr2	17900000	376	1.21277
chr2	17950000	224	1.06902
chr2	18000000	72	1.40149
chr2	18050000	102	1.27832
chr2	18100000	354	1.15803
chr2	18150000	631	1.09826
chr2	18200000	567	0.627308
chr2	18250000	270	0.608852
chr2	18300000	141	0.537055
chr2	18350000	751	0.444154
chr2	18400000	539	0.804999
chr2	18450000	12	1.13858
chr2	18500000	16	1.02748
chr2	18550000	18	0.25561
chr2	18600000	105	1.18671
chr2	18650000	53	1.6137
chr2	18700000	153	1.12971
chr2	18750000	190	0.0853113
chr2	18800000	255	0.97413
chr2	18850000	437	0.997688
chr2	18900000	412	1.37715
chr2	18950000	390	1.36171
chr2	19000000	288	1.52673
chr2	19050000	158	0.734569
chr2	19100000	187	-0.051272
chr2	19150000	85	0.109362
chr2	19200000	98	-0.555647
chr2	19250000	122	0.46164
chr2	19300000	167	0.653747
chr2	19350000	146	0.804828
chr2	19400000	172	0.40077
chr2	19450000	245	1.39063
chr2	19500000	290	1.51212
chr2	19550000	648	1.35483
chr2	19600000	312	0.728746
chr2	19650000	530	1.4821
chr2	19700000	308	1.27478
chr2	19750000	262	1.53542
chr2	19800000	410	1.18715
chr2	19850000	495	1.50434
chr2	19900000	123	1.11321
chr2	19950000	98	0.988591
chr2	20000000	64	0.965677
chr2	20050000	91	0.654492
chr2	20100000	230	0.67215
chr2	20150000	345	1.22201
chr2	20200000	151	0.11412
chr2	20250000	214	1.4692
chr2	20300000	220	1.19907
chr2	20350000	159	1.06099
chr2	20400000	149	0.249649
chr2	20450000	65	0.44262
chr2	20500000	97	-0.0223569
chr2	20550000	284	-0.960147
chr2	20600000	164	0.840754
chr2	20650000	99	-0.29501
chr2	20700000	87	-0.514116
chr2	20750000	12	1.70647
chr2	20800000	30	0.913592
chr2	20850000	15	1.37826
chr2	20900000	8	0.60162
chr2	20950000	6	1.62803
chr2	21000000	7	1.4703
chr2	21050000	1	-1.11173
chr2	21100000	8	1.27969
chr2	21150000	10	1.11268
chr2	21200000	37	0.406764
chr2	21250000	61	0.550095
chr2	21300000	63	1.0783
chr2	21350000	31	2.10518
chr2	21400000	0	nan
chr2	21450000	12	0.996601
chr2	21500000	2	1.74286
chr2	21550000	68	1.55795
chr2	21600000	187	1.00492
chr2	21650000	88	0.120811
chr2	21700000	101	-0.769834
chr2	21750000	10	1.44706
chr2	21800000	16	0.936536
chr2	21850000	56	1.83352
