pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
HCU	chr2	139400001	139450000	0.0013166672960487	26481	1569	1191645	0
HCU	chr2	139450001	139500000	0.0021316585065682	33224	3187	1495080	0
HCU	chr2	139500001	139550000	0.0023869118874016	27567	2961	1240515	0
HCU	chr2	139550001	139600000	0.001171624430997	28754	1516	1293930	0
HCU	chr2	139600001	139650000	0.0020872109028008	27043	2540	1216935	0
HCU	chr2	139650001	139700000	0.0027753237134009	24902	3110	1120590	0
HCU	chr2	139700001	139750000	0.0031550298725871	23842	3385	1072890	0
HCU	chr2	139750001	139800000	0.0025681260023623	32077	3707	1443465	0
HCU	chr2	139800001	139850000	0.0028866019006985	23126	3004	1040670	0
HCU	chr2	139850001	139900000	0.0025565137158877	15655	1801	704475	0
HCU	chr2	139900001	139950000	0.0026622180516456	22379	2681	1007055	0
HCU	chr2	139950001	140000000	0.0038586398391908	22829	3964	1027305	0
HCU	chr2	140000001	140050000	0.0039024859438804	25414	4463	1143630	0
HCU	chr2	140050001	140100000	0.0018699532511687	28236	2376	1270620	0
HCU	chr2	140100001	140150000	0.0035251795505608	26161	4150	1177245	0
HCU	chr2	140150001	140200000	0.0023277628847188	24993	2618	1124685	0
HCU	chr2	140200001	140250000	0.0014592534857538	20528	1348	923760	0
HCU	chr2	140250001	140300000	0.0024763708244049	33445	3727	1505025	0
HCU	chr2	140300001	140350000	0.0027315235307969	19818	2436	891810	0
HCU	chr2	140350001	140400000	0.0025851917770047	24722	2876	1112490	0
HCU	chr2	140400001	140450000	0.0019627015082	31023	2740	1396035	0
HCU	chr2	140450001	140500000	0.0023641793766956	29242	3111	1315890	0
HCU	chr2	140500001	140550000	0.0035879380134607	23195	3745	1043775	0
HCU	chr2	140550001	140600000	0.0021262539334828	25564	2446	1150380	0
HCU	chr2	140600001	140650000	0.0017384285534115	22025	1723	991125	0
HCU	chr2	140650001	140700000	0.0027192052460046	33956	4155	1528020	0
HCU	chr2	140700001	140750000	0.0025060079827805	26585	2998	1196325	0
HCU	chr2	140750001	140800000	0.003349757022288	26317	3967	1184265	0
HCU	chr2	140800001	140850000	0.0032395228017663	28509	4156	1282905	0
HCU	chr2	140850001	140900000	0.002808441679118	29894	3778	1345230	0
HCU	chr2	140900001	140950000	0.0027745707112357	30315	3785	1364175	0
HCU	chr2	140950001	141000000	0.0007085574414634	31049	990	1397205	0
HCU	chr2	141000001	141050000	0.0017747660535656	24792	1980	1115640	0
HCU	chr2	141050001	141100000	0.0010067389875082	27040	1225	1216800	0
HCU	chr2	141100001	141150000	0.0018623994213904	31954	2678	1437930	0
HCU	chr2	141150001	141200000	0.0013183251742559	29347	1741	1320615	0
HCU	chr2	141200001	141250000	0.0012245570852934	28981	1597	1304145	0
HCU	chr2	141250001	141300000	0.0012864190635762	35810	2073	1611450	0
HCU	chr2	141300001	141350000	0.0022589664675235	33142	3369	1491390	0
HCU	chr2	141350001	141400000	0.0017111208889447	31818	2450	1431810	0
HCU	chr2	141400001	141450000	0.0025224085205103	31610	3588	1422450	0
HCU	chr2	141450001	141500000	0.0014471014366362	38222	2489	1719990	0
HCU	chr2	141500001	141550000	0.0011116862629101	27046	1353	1217070	0
HCU	chr2	141550001	141600000	0.0010032341506577	36039	1627	1621755	0
HCU	chr2	141600001	141650000	0.0018719043895004	22164	1867	997380	0
HCU	chr2	141650001	141700000	0.001858568447429	27847	2329	1253115	0
HCU	chr2	141700001	141750000	0.0017428883506672	28076	2202	1263420	0
HCU	chr2	141750001	141800000	0.0013932828428082	20862	1308	938790	0
HCU	chr2	141800001	141850000	0.0017630813236672	27036	2145	1216620	0
HCU	chr2	141850001	141900000	0.0020098329736358	29809	2696	1341405	0
HCU	chr2	141900001	141950000	0.0019783774977015	28643	2550	1288935	0
HCU	chr2	141950001	142000000	0.0050310275707272	37028	8383	1666260	0
HCU	chr2	142000001	142050000	0.0020694046482012	24430	2275	1099350	0
HCU	chr2	142050001	142100000	0.0011756544145885	35876	1898	1614420	0
HCU	chr2	142100001	142150000	0.0020973939046228	31955	3016	1437975	0
HCU	chr2	142150001	142200000	0.001883107282645	28558	2420	1285110	0
HCU	chr2	142200001	142250000	0.0031608098499307	29690	4223	1336050	0
HCU	chr2	142250001	142300000	0.0015036909605599	24414	1652	1098630	0
HCU	chr2	142300001	142350000	0.0019152096903211	29170	2514	1312650	0
HCU	chr2	142350001	142400000	0.0037631520035818	29780	5043	1340100	0
HCU	chr2	142400001	142450000	0.0014111514111514	34188	2171	1538460	0
HCU	chr2	142450001	142500000	0.0013797256973911	36529	2268	1643805	0
HCU	chr2	142500001	142550000	0.002909612625538	34850	4563	1568250	0
HCU	chr2	142550001	142600000	0.0020364835771666	29779	2729	1340055	0
HCU	chr2	142600001	142650000	0.0018677375495844	31708	2665	1426860	0
HCU	chr2	142650001	142700000	0.0024507327800972	32335	3566	1455075	0
HCU	chr2	142700001	142750000	0.0024451156913843	22512	2477	1013040	0
HCU	chr2	142750001	142800000	0.0018873535554725	32132	2729	1445940	0
HCU	chr2	142800001	142850000	0.0019844111633506	32117	2868	1445265	0
HCU	chr2	142850001	142900000	0.0017843796711509	28544	2292	1284480	0
HCU	chr2	142900001	142950000	0.0023488128590429	35337	3735	1590165	0
HCU	chr2	142950001	143000000	0.0021075486907455	34184	3242	1538280	0
HCU	chr2	143000001	143050000	0.0016867151543715	31119	2362	1400355	0
HCU	chr2	143050001	143100000	0.0017597134625866	34248	2712	1541160	0
HCU	chr2	143100001	143150000	0.0016327749061446	34243	2516	1540935	0
HCU	chr2	143150001	143200000	0.0022691377276634	33346	3405	1500570	0
HCU	chr2	143200001	143250000	0.0029505926013041	25509	3387	1147905	0
HCU	chr2	143250001	143300000	0.0022209330640425	31028	3101	1396260	0
HCU	chr2	143300001	143350000	0.0021754671928394	31084	3043	1398780	0
HCU	chr2	143350001	143400000	0.0018541744085222	28704	2395	1291680	0
HCU	chr2	143400001	143450000	0.0016347451586976	29308	2156	1318860	0
HCU	chr2	143450001	143500000	0.0010121390258888	26764	1219	1204380	0
HCU	chr2	143500001	143550000	0.0013522283836516	27050	1646	1217250	0
HCU	chr2	143550001	143600000	0.0025726019972064	31978	3702	1439010	0
HCU	chr2	143600001	143650000	0.0021295956756169	32724	3136	1472580	0
HCU	chr2	143650001	143700000	0.0018508256275964	30677	2555	1380465	0
HCU	chr2	143700001	143750000	0.0014126561597723	31556	2006	1420020	0
HCU	chr2	143750001	143800000	0.002694527363184	33500	4062	1507500	0
HCU	chr2	143800001	143850000	0.0025830085882232	35669	4146	1605105	0
HCU	chr2	143850001	143900000	0.0027371273712737	31980	3939	1439100	0
HCU	chr2	143900001	143950000	0.0021285954411926	28292	2710	1273140	0
HCU	chr2	143950001	144000000	0.0034948229005233	29682	4668	1335690	0
HCU	chr2	144000001	144050000	0.0018198322342159	30479	2496	1371555	0
HCU	chr2	144050001	144100000	0.0026544210336754	24680	2948	1110600	0
HCU	chr2	144100001	144150000	0.003318452088291	33898	5062	1525410	0
HCU	chr2	144150001	144200000	0.0047133901730842	32489	6891	1462005	0
HCU	chr2	144200001	144250000	0.0032122507122507	24960	3608	1123200	0
HCU	chr2	144250001	144300000	0.0022985564724194	36477	3773	1641465	0
HCU	chr2	144300001	144350000	0.0020627100138219	36737	3410	1653165	0
HCU	chr2	144350001	144400000	0.0022901053175091	29266	3016	1316970	0
HCU	chr2	144400001	144450000	0.001908081751219	26775	2299	1204875	0
HCU	chr2	144450001	144500000	0.0020889535824033	34350	3229	1545750	0
HCU	chr2	144500001	144550000	0.0019004387955817	33045	2826	1487025	0
HCU	chr2	144550001	144600000	0.0026848090109842	20676	2498	930420	0
HCU	chr2	144600001	144650000	0.0028535706405824	27194	3492	1223730	0
HCU	chr2	144650001	144700000	0.0028645564834862	25864	3334	1163880	0
HCU	chr2	144700001	144750000	0.0030661108623006	29027	4005	1306215	0
HCU	chr2	144750001	144800000	0.0015568862275449	25050	1755	1127250	0
HCU	chr2	144800001	144850000	0.0020116479467522	22436	2031	1009620	0
HCU	chr2	144850001	144900000	0.0017327601749841	35127	2739	1580715	0
HCU	chr2	144900001	144950000	0.0019750856402607	24359	2165	1096155	0
HCU	chr2	144950001	145000000	0.0020924519993421	20943	1972	942435	0
HCU	chr2	145000001	145050000	0.0022223410004691	18709	1871	841905	0
HCU	chr2	145050001	145100000	0.0028466260313764	20617	2641	927765	0
HCU	chr2	145100001	145150000	0.0024908404752406	24231	2716	1090395	0
HCU	chr2	145150001	145200000	0.0014660666856029	22297	1471	1003365	0
HCU	chr2	145200001	145250000	0.0030365976758348	26638	3640	1198710	0
HCU	chr2	145250001	145300000	0.003028338735145	26740	3644	1203300	0
HCU	chr2	145300001	145350000	0.003211437257675	34647	5007	1559115	0
HCU	chr2	145350001	145400000	0.0032462181749891	28991	4235	1304595	0
HCU	chr2	145400001	145450000	0.0018620618544195	18319	1535	824355	0
HCU	chr2	145450001	145500000	0.0017454429219135	26418	2075	1188810	0
HCU	chr2	145500001	145550000	0.0016001729916747	30830	2220	1387350	0
HCU	chr2	145550001	145600000	0.0022718904478757	28366	2900	1276470	0
HCU	chr2	145600001	145650000	0.0020151243131494	30635	2778	1378575	0
HCU	chr2	145650001	145700000	0.0017771302689273	31574	2525	1420830	0
HCU	chr2	145700001	145750000	0.0022605018889639	35528	3614	1598760	0
HCU	chr2	145750001	145800000	0.0016051307615885	31427	2270	1414215	0
HCU	chr2	145800001	145850000	0.0014034749345034	34565	2183	1555425	0
HCU	chr2	145850001	145900000	0.0034628647599177	23006	3585	1035270	0
HCU	chr2	145900001	145950000	0.0024182121852564	28074	3055	1263330	0
HCU	chr2	145950001	146000000	0.0014702465783825	32043	2120	1441935	0
HCU	chr2	146000001	146050000	0.0025636910302913	31153	3594	1401885	0
HCU	chr2	146050001	146100000	0.0022722503672172	33359	3411	1501155	0
HCU	chr2	146100001	146150000	0.0031440923682302	34336	4858	1545120	0
HCU	chr2	146150001	146200000	0.0029622991424268	35708	4760	1606860	0
HCU	chr2	146200001	146250000	0.0042098190257765	32411	6140	1458495	0
HCU	chr2	146250001	146300000	0.0026280781527993	34161	4040	1537245	0
HCU	chr2	146300001	146350000	0.0017848739635779	26681	2143	1200645	0
HCU	chr2	146350001	146400000	0.0032140490390987	32192	4656	1448640	0
HCU	chr2	146400001	146450000	0.0021741167650641	24899	2436	1120455	0
HCU	chr2	146450001	146500000	0.003154018571886	26372	3743	1186740	0
HCU	chr2	146500001	146550000	0.0006513062147869	23133	678	1040985	0
HCU	chr2	146550001	146600000	0.0024896265560165	22413	2511	1008585	0
HCU	chr2	146600001	146650000	0.0015485631448793	32575	2270	1465875	0
HCU	chr2	146650001	146700000	0.0029793368572801	33296	4464	1498320	0
HCU	chr2	146700001	146750000	0.0026011695906432	28500	3336	1282500	0
HCU	chr2	146750001	146800000	0.0014225807098858	33226	2127	1495170	0
HCU	chr2	146800001	146850000	0.0080777285045577	28864	10492	1298880	0
HCU	chr2	146850001	146900000	0.0017161291387176	26934	2080	1212030	0
HCU	chr2	146900001	146950000	0.0023293258148029	31330	3284	1409850	0
HCU	chr2	146950001	147000000	0.0033400190614375	31244	4696	1405980	0
HCU	chr2	147000001	147050000	0.0031938840927604	23051	3313	1037295	0
HCU	chr2	147050001	147100000	0.0013499657589963	29367	1784	1321515	0
HCU	chr2	147100001	147150000	0.0020769178759995	36154	3379	1626930	0
HCU	chr2	147150001	147200000	0.0035813192346424	21184	3414	953280	0
HCU	chr2	147200001	147250000	0.0018247287691732	23760	1951	1069200	0
HCU	chr2	147250001	147300000	0.0019862694127841	25005	2235	1125225	0
HCU	chr2	147300001	147350000	0.0020176174688988	24231	2200	1090395	0
HCU	chr2	147350001	147400000	0.0015646062006547	32312	2275	1454040	0
HCU	chr2	147400001	147450000	0.002056653541802	26159	2421	1177155	0
HCU	chr2	147450001	147500000	0.0015512866384539	27017	1886	1215765	0
HCU	chr2	147500001	147550000	0.0026215004947325	28635	3378	1288575	0
HCU	chr2	147550001	147600000	0.0025515993498328	28984	3328	1304280	0
HCU	chr2	147600001	147650000	0.0026896378821354	28364	3433	1276380	0
HCU	chr2	147650001	147700000	0.0026201919477758	29684	3500	1335780	0
HCU	chr2	147700001	147750000	0.0017870991921688	29943	2408	1347435	0
HCU	chr2	147750001	147800000	0.001095983158251	31509	1554	1417905	0
HCU	chr2	147800001	147850000	0.001342668454243	33565	2028	1510425	0
HCU	chr2	147850001	147900000	0.0029316065848394	34490	4550	1552050	0
HCU	chr2	147900001	147950000	0.0018825846439018	23018	1950	1035810	0
HCU	chr2	147950001	148000000	0.0020012044958169	15313	1379	689085	0
HCU	chr2	148000001	148050000	0.0020216632287676	24886	2264	1119870	0
HCU	chr2	148050001	148100000	0.0015007856097957	36914	2493	1661130	0
HCU	chr2	148100001	148150000	0.0034864268623491	33342	5231	1500390	0
HCU	chr2	148150001	148200000	0.0017196534898218	20676	1600	930420	0
HCU	chr2	148200001	148250000	0.0024073370847285	28967	3138	1303515	0
HCU	chr2	148250001	148300000	0.00412631900796	31979	5938	1439055	0
HCU	chr2	148300001	148350000	0.0022334648317121	22138	2225	996210	0
HCU	chr2	148350001	148400000	0.001463168312832	27505	1811	1237725	0
HCU	chr2	148400001	148450000	0.0023858559929956	33503	3597	1507635	0
HCU	chr2	148450001	148500000	0.0045319088701145	29828	6083	1342260	0
HCU	chr2	148500001	148550000	0.0032902284447711	29927	4431	1346715	0
HCU	chr2	148550001	148600000	0.0032354476798921	27027	3935	1216215	0
HCU	chr2	148600001	148650000	0.002368580715794	32781	3494	1475145	0
HCU	chr2	148650001	148700000	0.0025321684532292	32278	3678	1452510	0
HCU	chr2	148700001	148750000	0.0020626986330957	28808	2674	1296360	0
HCU	chr2	148750001	148800000	0.0014557464238992	25905	1697	1165725	0
HCU	chr2	148800001	148850000	0.0027936879863461	30728	3863	1382760	0
HCU	chr2	148850001	148900000	0.0021706589355526	32883	3212	1479735	0
HCU	chr2	148900001	148950000	0.0028038610091964	32162	4058	1447290	0
HCU	chr2	148950001	149000000	0.001797833540295	28454	2302	1280430	0
HCU	chr2	149000001	149050000	0.0029834800792761	36609	4915	1647405	0
HCU	chr2	149050001	149100000	0.00284443825247	28711	3675	1291995	0
HCU	chr2	149100001	149150000	0.0015788397396571	31514	2239	1418130	0
HCU	chr2	149150001	149200000	0.0020409818025969	28777	2643	1294965	0
HCU	chr2	149200001	149250000	0.0014640168963593	35458	2336	1595610	0
HCU	chr2	149250001	149300000	0.0019850233411365	24349	2175	1095705	0
HCU	chr2	149300001	149350000	0.0014854690580511	38267	2558	1722015	0
HCU	chr2	149350001	149400000	0.0020212364577157	37106	3375	1669770	0
HCU	chr2	149400001	149450000	0.0019128829137231	32133	2766	1445985	0
HCU	chr2	149450001	149500000	0.001457744119549	28522	1871	1283490	0
HCU	chr2	149500001	149550000	0.0016164018542375	30273	2202	1362285	0
HCU	chr2	149550001	149600000	0.0024858245220867	27963	3128	1258335	0
HCU	chr2	149600001	149650000	0.0027703905501142	30834	3844	1387530	0
HCU	chr2	149650001	149700000	0.003058044198295	30695	4224	1381275	0
HCU	chr2	149700001	149750000	0.0020200918554065	36676	3334	1650420	0
HCU	chr2	149750001	149800000	0.0022507084064228	37055	3753	1667475	0
HCU	chr2	149800001	149850000	0.0048033721320113	34795	7521	1565775	0
HCU	chr2	149850001	149900000	0.0031089612572103	29356	4107	1321020	0
HCU	chr2	149900001	149950000	0.0017647696476964	35875	2849	1614375	0
HCU	chr2	149950001	150000000	0.0020218161606336	28786	2619	1295370	0
HCU	chr2	150000001	150050000	0.0016802574749445	33315	2519	1499175	0
HCU	chr2	150050001	150100000	0.0015744967256464	34833	2468	1567485	0
HCU	chr2	150100001	150150000	0.0021238854491252	32948	3149	1482660	0
HCU	chr2	150150001	150200000	0.0031348258652213	30567	4312	1375515	0
HCU	chr2	150200001	150250000	0.0015290385767954	30404	2092	1368180	0
HCU	chr2	150250001	150300000	0.0019851814360228	31612	2824	1422540	0
HCU	chr2	150300001	150350000	0.0018541038443159	33715	2813	1517175	0
HCU	chr2	150350001	150400000	0.0017675895396102	31845	2533	1433025	0
HCU	chr2	150400001	150450000	0.0033054198650849	28660	4263	1289700	0
HCU	chr2	150450001	150500000	0.002234736748011	27346	2750	1230570	0
HCU	chr2	150500001	150550000	0.002419611588666	36994	4028	1664730	0
HCU	chr2	150550001	150600000	0.002903192830613	29347	3834	1320615	0
HCU	chr2	150600001	150650000	0.0024965177327761	26962	3029	1213290	0
HCU	chr2	150650001	150700000	0.0022326565801206	30029	3017	1351305	0
HCU	chr2	150700001	150750000	0.0018713538586712	26493	2231	1192185	0
HCU	chr2	150750001	150800000	0.0011806328351541	27857	1480	1253565	0
HCU	chr2	150800001	150850000	0.0026356806801942	30867	3661	1389015	0
HCU	chr2	150850001	150900000	0.0023283029602503	30857	3233	1388565	0
HCU	chr2	150900001	150950000	0.0016758986863145	25154	1897	1131930	0
HCU	chr2	150950001	151000000	0.0019732219469943	34315	3047	1544175	0
HCU	chr2	151000001	151050000	0.0029411438028278	30011	3972	1350495	0
HCU	chr2	151050001	151100000	0.0047984146156899	38911	8402	1750995	0
HCU	chr2	151100001	151150000	0.0017160723239831	37670	2909	1695150	0
HCU	chr2	151150001	151200000	0.0020178436837215	31695	2878	1426275	0
HCU	chr2	151200001	151250000	0.0041441913240813	31825	5935	1432125	0
HCU	chr2	151250001	151300000	0.0037095140860268	26772	4469	1204740	0
HCU	chr2	151300001	151350000	0.0031527373428956	28166	3996	1267470	0
HCU	chr2	151350001	151400000	0.0020486196612766	32488	2995	1461960	0
HCU	chr2	151400001	151450000	0.0020389454900156	34059	3125	1532655	0
HCU	chr2	151450001	151500000	0.0025960144718579	28899	3376	1300455	0
HCU	chr2	151500001	151550000	0.0025290390933053	26009	2960	1170405	0
HCU	chr2	151550001	151600000	0.0032142136951574	30856	4463	1388520	0
HCU	chr2	151600001	151650000	0.0021651957456438	36825	3588	1657125	0
HCU	chr2	151650001	151700000	0.0057233486805261	25991	6694	1169595	0
HCU	chr2	151700001	151750000	0.0030991438422228	31679	4418	1425555	0
HCU	chr2	151750001	151800000	0.0024183650734308	29423	3202	1324035	0
HCU	chr2	151800001	151850000	0.001745716492489	28196	2215	1268820	0
HCU	chr2	151850001	151900000	0.0019789527312095	27916	2486	1256220	0
HCU	chr2	151900001	151950000	0.0011924779188651	34494	1851	1552230	0
HCU	chr2	151950001	152000000	0.0019508834096166	33865	2973	1523925	0
HCU	chr2	152000001	152050000	0.0031958980437583	24747	3559	1113615	0
HCU	chr2	152050001	152100000	0.0022912912912912	29600	3052	1332000	0
HCU	chr2	152100001	152150000	0.0022585774549267	32213	3274	1449585	0
HCU	chr2	152150001	152200000	0.0024904599317131	34853	3906	1568385	0
HCU	chr2	152200001	152250000	0.0013784892561035	30984	1922	1394280	0
HCU	chr2	152250001	152300000	0.0034994439349027	25077	3949	1128465	0
HCU	chr2	152300001	152350000	0.0020015454024277	26746	2409	1203570	0
HCU	chr2	152350001	152400000	0.0018586351919685	27846	2329	1253070	0
HCU	chr2	152400001	152450000	0.0020406103257951	27519	2527	1238355	0
HCU	chr2	152450001	152500000	0.0018386870282604	35448	2933	1595160	0
HCU	chr2	152500001	152550000	0.0021779489408442	32977	3232	1483965	0
HCU	chr2	152550001	152600000	0.0009977266086559	31182	1400	1403190	0
HCU	chr2	152600001	152650000	0.0029775943396226	20352	2727	915840	0
HCU	chr2	152650001	152700000	0.0013061577349909	35473	2085	1596285	0
HCU	chr2	152700001	152750000	0.0007794208607022	29281	1027	1317645	0
HCU	chr2	152750001	152800000	0.0010126317987263	31930	1455	1436850	0
HCU	chr2	152800001	152850000	0.0008850306852361	30181	1202	1358145	0
HCU	chr2	152850001	152900000	0.0016288997034394	33083	2425	1488735	0
HCU	chr2	152900001	152950000	0.002247414267213	31315	3167	1409175	0
HCU	chr2	152950001	153000000	0.0020772562538672	32682	3055	1470690	0
HCU	chr2	153000001	153050000	0.0014634673584089	30840	2031	1387800	0
HCU	chr2	153050001	153100000	0.0018970671279019	28137	2402	1266165	0
HCU	chr2	153100001	153150000	0.0029757476565987	33605	4500	1512225	0
HCU	chr2	153150001	153200000	0.0022790426775861	24991	2563	1124595	0
HCU	chr2	153200001	153250000	0.0007392422766664	35592	1184	1601640	0
HCU	chr2	153250001	153300000	0.0019875962041395	29740	2660	1338300	0
HCU	chr2	153300001	153350000	0.0022313241502989	24659	2476	1109655	0
HCU	chr2	153350001	153400000	0.002126829588107	33895	3244	1525275	0
HCU	chr2	153400001	153450000	0.0015577654403839	32782	2298	1475190	0
HCU	chr2	153450001	153500000	0.0015469836010973	25354	1765	1140930	0
HCU	chr2	153500001	153550000	0.001024368697548	23646	1090	1064070	0
HCU	chr2	153550001	153600000	0.001085581085581	30030	1467	1351350	0
HCU	chr2	153600001	153650000	0.0006281043451054	28410	803	1278450	0
HCU	chr2	153650001	153700000	0.001140943109855	33968	1744	1528560	0
HCU	chr2	153700001	153750000	0.0016132523228669	28748	2087	1293660	0
HCU	chr2	153750001	153800000	0.0010710852428643	31785	1532	1430325	0
HCU	chr2	153800001	153850000	0.0018021390165826	28497	2311	1282365	0
HCU	chr2	153850001	153900000	0.0021142516985857	32478	3090	1461510	0
HCU	chr2	153900001	153950000	0.0031917062998704	33782	4852	1520190	0
HCU	chr2	153950001	154000000	0.0014542705971277	29400	1924	1323000	0
HCU	chr2	154000001	154050000	0.0033344390354691	37181	5579	1673145	0
HCU	chr2	154050001	154100000	0.0011700992212515	25297	1332	1138365	0
HCU	chr2	154100001	154150000	0.0020435142077734	25131	2311	1130895	0
HCU	chr2	154150001	154200000	0.0019133689759822	29802	2566	1341090	0
HCU	chr2	154200001	154250000	0.0027767729142382	33172	4145	1492740	0
HCU	chr2	154250001	154300000	0.001877188133407	28944	2445	1302480	0
HCU	chr2	154300001	154350000	0.0020808961223169	25929	2428	1166805	0
HCU	chr2	154350001	154400000	0.0016716300287193	29326	2206	1319670	0
HCU	chr2	154400001	154450000	0.0015836510722427	33046	2355	1487070	0
HCU	chr2	154450001	154500000	0.0017647014309821	29366	2332	1321470	0
HCU	chr2	154500001	154550000	0.0018888487936809	30483	2591	1371735	0
HCU	chr2	154550001	154600000	0.0018355061196826	27870	2302	1254150	0
HCU	chr2	154600001	154650000	0.002195401487576	33059	3266	1487655	0
HCU	chr2	154650001	154700000	0.0017880297549989	29306	2358	1318770	0
HCU	chr2	154700001	154750000	0.0019771708779751	33943	3020	1527435	0
HCU	chr2	154750001	154800000	0.0015884499750799	27644	1976	1243980	0
HCU	chr2	154800001	154850000	0.0010787794260597	21032	1021	946440	0
HCU	chr2	154850001	154900000	0.001981285638675	33379	2976	1502055	0
HCU	chr2	154900001	154950000	0.001460824904758	28903	1900	1300635	0
HCU	chr2	154950001	155000000	0.0016081292950605	30332	2195	1364940	0
HCU	chr2	155000001	155050000	0.0021276409758826	25422	2434	1143990	0
HCU	chr2	155050001	155100000	0.0009113796060025	32527	1334	1463715	0
HCU	chr2	155100001	155150000	0.0014714281130683	34630	2293	1558350	0
HCU	chr2	155150001	155200000	0.0013490203736249	27312	1658	1229040	0
HCU	chr2	155200001	155250000	0.0009072464538535	25082	1024	1128690	0
HCU	chr2	155250001	155300000	0.0020826642531118	22834	2140	1027530	0
HCU	chr2	155300001	155350000	0.0016519706970235	32473	2414	1461285	0
HCU	chr2	155350001	155400000	0.0009333146670399	30953	1300	1392885	0
HCU	chr2	155400001	155450000	0.0012400323181227	31630	1765	1423350	0
HCU	chr2	155450001	155500000	0.0021536419950059	21937	2126	987165	0
HCU	chr2	155500001	155550000	0.0018765246762994	21316	1800	959220	0
HCU	chr2	155550001	155600000	0.0016557454673204	21823	1626	982035	0
HCU	chr2	155600001	155650000	0.0017023410081376	28810	2207	1296450	0
HCU	chr2	155650001	155700000	0.00226497293813	29993	3057	1349685	0
HCU	chr2	155700001	155750000	0.0012270781543164	25879	1429	1164555	0
HCU	chr2	155750001	155800000	0.0014244496902931	33042	2118	1486890	0
HCU	chr2	155800001	155850000	0.0017640876651424	20193	1603	908685	0
HCU	chr2	155850001	155900000	0.0015670666626766	22278	1571	1002510	0
HCU	chr2	155900001	155950000	0.0017770901887595	27148	2171	1221660	0
HCU	chr2	155950001	156000000	0.0018351706036745	31750	2622	1428750	0
HCU	chr2	156000001	156050000	0.0022299011525923	29518	2962	1328310	0
HCU	chr2	156050001	156100000	0.0018280024167427	24459	2012	1100655	0
HCU	chr2	156100001	156150000	0.0028077503190625	28730	3630	1292850	0
HCU	chr2	156150001	156200000	0.0030217364733528	28181	3832	1268145	0
HCU	chr2	156200001	156250000	0.0019982005979672	28281	2543	1272645	0
HCU	chr2	156250001	156300000	0.0008931695169887	21596	868	971820	0
HCU	chr2	156300001	156350000	0.0019091138842783	32534	2795	1464030	0
HCU	chr2	156350001	156400000	0.0020746961014726	25246	2357	1136070	0
HCU	chr2	156400001	156450000	0.000956731779038	21160	911	952200	0
HCU	chr2	156450001	156500000	0.0016318240711559	19038	1398	856710	0
HCU	chr2	156500001	156550000	0.001516110431346	23701	1617	1066545	0
HCU	chr2	156550001	156600000	0.0017063886629104	22126	1699	995670	0
HCU	chr2	156600001	156650000	0.0020222142537772	25099	2284	1129455	0
HCU	chr2	156650001	156700000	0.001786588350465	23608	1898	1062360	0
HCU	chr2	156700001	156750000	0.0022180805779894	24145	2410	1086525	0
HCU	chr2	156750001	156800000	0.0018427001547468	31162	2584	1402290	0
HCU	chr2	156800001	156850000	0.0014830405253977	22806	1522	1026270	0
HCU	chr2	156850001	156900000	0.0022867013862165	25986	2674	1169370	0
HCU	chr2	156900001	156950000	0.0021619069468966	33417	3251	1503765	0
HCU	chr2	156950001	157000000	0.0019031721643683	17573	1505	790785	0
HCU	chr2	157000001	157050000	0.0013406736328246	24946	1505	1122570	0
HCU	chr2	157050001	157100000	0.0033721701240882	25806	3916	1161270	0
HCU	chr2	157100001	157150000	0.0057845937585557	27191	7078	1223595	0
HCU	chr2	157150001	157200000	0.0017564669019165	22482	1777	1011690	0
HCU	chr2	157200001	157250000	0.001280921816224	23837	1374	1072665	0
HCU	chr2	157250001	157300000	0.0036731181874332	31121	5144	1400445	0
HCU	chr2	157300001	157350000	0.0015717617559482	24106	1705	1084770	0
HCU	chr2	157350001	157400000	0.0019991256895018	22621	2035	1017945	0
HCU	chr2	157400001	157450000	0.0025157232704402	32754	3708	1473930	0
HCU	chr2	157450001	157500000	0.0016721266721266	19536	1470	879120	0
HCU	chr2	157500001	157550000	0.0023668838274161	19801	2109	891045	0
HCU	chr2	157550001	157600000	0.0014874523646453	25308	1694	1138860	0
HCU	chr2	157600001	157650000	0.001627256547165	23598	1728	1061910	0
HCU	chr2	157650001	157700000	0.0015394238129912	23804	1649	1071180	0
HCU	chr2	157700001	157750000	0.0019137596899224	13760	1185	619200	0
HCU	chr2	157750001	157800000	0.0013384686114797	25618	1543	1152810	0
HCU	chr2	157800001	157850000	0.0030826048068322	19255	2671	866475	0
HCU	chr2	157850001	157900000	0.0012017461613687	11021	596	495945	0
HCU	chr2	157900001	157950000	0.0014401858304297	15785	1023	710325	0
HCU	chr2	157950001	158000000	0.0017555962393978	25126	1985	1130670	0
HCU	chr2	158000001	158050000	0.0009166107757657	20874	861	939330	0
HCU	chr2	158050001	158100000	0.001767478085338	27962	2224	1258290	0
HCU	chr2	158100001	158150000	0.0019284790870828	22862	1984	1028790	0
HCU	chr2	158150001	158200000	0.0018200354944681	26483	2169	1191735	0
HCU	chr2	158200001	158250000	0.00210408584111	22253	2107	1001385	0
HCU	chr2	158250001	158300000	0.0018863833477883	27672	2349	1245240	0
HCU	chr2	158300001	158350000	0.0024281783446135	25561	2793	1150245	0
