pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
HEL	HMA	chr2	73550001	73600000	0.7291428025964108	264
HEL	HMA	chr2	73600001	73650000	0.7004231582996729	244
HEL	HMA	chr2	73650001	73700000	0.664933135215453	180
HEL	HMA	chr2	73700001	73750000	0.5884146341463413	232
HEL	HMA	chr2	73750001	73800000	0.6539075566367644	321
HEL	HMA	chr2	73800001	73850000	0.6944682675814751	328
HEL	HMA	chr2	73850001	73900000	0.6085164835164835	309
HEL	HMA	chr2	73900001	73950000	0.6837545126353791	344
HEL	HMA	chr2	73950001	74000000	0.8044022532860421	374
HEL	HMA	chr2	74000001	74050000	0.5378056989006057	304
HEL	HMA	chr2	74050001	74100000	0.5919348310058692	278
HEL	HMA	chr2	74100001	74150000	0.5217514124293785	276
HEL	HMA	chr2	74150001	74200000	0.4520705019001441	468
HEL	HMA	chr2	74200001	74250000	0.6160822249093107	273
HEL	HMA	chr2	74250001	74300000	0.7151077970497649	294
HEL	HMA	chr2	74300001	74350000	0.7010734929810074	276
HEL	HMA	chr2	74350001	74400000	0.6208922342573894	280
HEL	HMA	chr2	74400001	74450000	0.7196753028263796	270
HEL	HMA	chr2	74450001	74500000	0.6967550274223033	304
HEL	HMA	chr2	74500001	74550000	0.6320311494400823	409
HEL	HMA	chr2	74550001	74600000	0.595659261048056	499
HEL	HMA	chr2	74600001	74650000	0.6262281076463049	385
HEL	HMA	chr2	74650001	74700000	0.6433111676119695	539
HEL	HMA	chr2	74700001	74750000	0.6022817618063284	340
HEL	HMA	chr2	74750001	74800000	0.7081337977071542	332
HEL	HMA	chr2	74800001	74850000	0.5967291025999442	371
HEL	HMA	chr2	74850001	74900000	0.577124868835257	276
HEL	HMA	chr2	74900001	74950000	0.7867647058823529	252
HEL	HMA	chr2	74950001	75000000	0.7137980832348693	369
HEL	HMA	chr2	75000001	75050000	0.6393621920331567	230
HEL	HMA	chr2	75050001	75100000	0.6536872466479575	346
HEL	HMA	chr2	75100001	75150000	0.4988857248978581	556
HEL	HMA	chr2	75150001	75200000	0.6798640455631085	262
HEL	HMA	chr2	75200001	75250000	0.7011648745519713	269
HEL	HMA	chr2	75250001	75300000	0.6331877729257641	187
HEL	HMA	chr2	75300001	75350000	0.6962371854613234	221
HEL	HMA	chr2	75350001	75400000	0.7699101796407185	368
HEL	HMA	chr2	75400001	75450000	0.7247292418772564	192
HEL	HMA	chr2	75450001	75500000	0.763623534520191	198
HEL	HMA	chr2	75500001	75550000	0.7114112458654905	207
HEL	HMA	chr2	75550001	75600000	0.7441651705565528	451
HEL	HMA	chr2	75600001	75650000	0.5776459470810583	280
HEL	HMA	chr2	75650001	75700000	0.5329829765282434	446
HEL	HMA	chr2	75700001	75750000	0.7231846398152159	357
HEL	HMA	chr2	75750001	75800000	0.7397944412275622	346
HEL	HMA	chr2	75800001	75850000	0.801098376313276	438
HEL	HMA	chr2	75850001	75900000	0.5867509683299156	276
HEL	HMA	chr2	75900001	75950000	0.7429265860650629	355
HEL	HMA	chr2	75950001	76000000	0.7007904308897593	343
HEL	HMA	chr2	76000001	76050000	0.7054590041582257	400
HEL	HMA	chr2	76050001	76100000	0.76275472259408	280
HEL	HMA	chr2	76100001	76150000	0.6991162855940525	299
HEL	HMA	chr2	76150001	76200000	0.749322055785124	334
HEL	HMA	chr2	76200001	76250000	0.6467297762478486	302
HEL	HMA	chr2	76250001	76300000	0.764664382181012	437
HEL	HMA	chr2	76300001	76350000	0.4538585680751172	244
HEL	HMA	chr2	76350001	76400000	0.6401993821960122	192
HEL	HMA	chr2	76400001	76450000	0.662487172909184	367
HEL	HMA	chr2	76450001	76500000	0.8228913834951457	238
HEL	HMA	chr2	76500001	76550000	0.697864730110557	235
HEL	HMA	chr2	76550001	76600000	0.6754086057371581	315
HEL	HMA	chr2	76600001	76650000	0.7583783783783783	226
HEL	HMA	chr2	76650001	76700000	0.7683183358653732	367
HEL	HMA	chr2	76700001	76750000	0.8187563899990705	391
HEL	HMA	chr2	76750001	76800000	0.8211906744379683	230
HEL	HMA	chr2	76800001	76850000	0.7267206477732793	404
HEL	HMA	chr2	76850001	76900000	0.6907343518974864	295
HEL	HMA	chr2	76900001	76950000	0.8021397869557092	213
HEL	HMA	chr2	76950001	77000000	0.5616223989172728	359
HEL	HMA	chr2	77000001	77050000	0.669664758789861	291
HEL	HMA	chr2	77050001	77100000	0.5531088082901553	274
HEL	HMA	chr2	77100001	77150000	0.7022058823529411	422
HEL	HMA	chr2	77150001	77200000	0.5901142659279778	448
HEL	HMA	chr2	77200001	77250000	0.7738805970149253	229
HEL	HMA	chr2	77250001	77300000	0.6901880376075215	257
HEL	HMA	chr2	77300001	77350000	0.497157344806392	403
HEL	HMA	chr2	77350001	77400000	0.6881338742393509	217
HEL	HMA	chr2	77400001	77450000	0.7384751773049644	312
HEL	HMA	chr2	77450001	77500000	0.6757745601743733	310
HEL	HMA	chr2	77500001	77550000	0.6306818181818181	170
HEL	HMA	chr2	77550001	77600000	0.5833829837940895	415
HEL	HMA	chr2	77600001	77650000	0.7751256281407035	365
HEL	HMA	chr2	77650001	77700000	0.439148715585762	432
HEL	HMA	chr2	77700001	77750000	0.4422437575157387	700
HEL	HMA	chr2	77750001	77800000	0.4192392502756338	277
HEL	HMA	chr2	77800001	77850000	0.5690114575006662	216
HEL	HMA	chr2	77850001	77900000	0.6948518179040635	329
HEL	HMA	chr2	77900001	77950000	0.694661921708185	352
HEL	HMA	chr2	77950001	78000000	0.7726316675079925	266
HEL	HMA	chr2	78000001	78050000	0.521270895842263	260
HEL	HMA	chr2	78050001	78100000	0.5860973888496823	389
HEL	HMA	chr2	78100001	78150000	0.670929018789144	260
HEL	HMA	chr2	78150001	78200000	0.6969548133595285	252
HEL	HMA	chr2	78200001	78250000	0.7579779073335379	269
HEL	HMA	chr2	78250001	78300000	0.7654268808114962	229
HEL	HMA	chr2	78300001	78350000	0.7605090511480986	354
HEL	HMA	chr2	78350001	78400000	0.7251403731208114	262
HEL	HMA	chr2	78400001	78450000	0.6580389768574908	375
HEL	HMA	chr2	78450001	78500000	0.812632637104881	321
HEL	HMA	chr2	78500001	78550000	0.822681585435236	394
HEL	HMA	chr2	78550001	78600000	0.8581866750471402	442
HEL	HMA	chr2	78600001	78650000	0.6324768323504634	227
HEL	HMA	chr2	78650001	78700000	0.7379078916917379	402
HEL	HMA	chr2	78700001	78750000	0.6776709537756271	366
HEL	HMA	chr2	78750001	78800000	0.7786611700039262	204
HEL	HMA	chr2	78800001	78850000	0.6988155668358713	136
HEL	HMA	chr2	78850001	78900000	0.7409576888080073	197
HEL	HMA	chr2	78900001	78950000	0.7246871444823663	211
HEL	HMA	chr2	78950001	79000000	0.7010869565217389	164
HEL	HMA	chr2	79000001	79050000	0.7328282828282828	211
HEL	HMA	chr2	79050001	79100000	0.6851937269372694	299
HEL	HMA	chr2	79100001	79150000	0.8002121640735502	255
HEL	HMA	chr2	79150001	79200000	0.7475780409041981	196
HEL	HMA	chr2	79200001	79250000	0.6920993458708093	254
HEL	HMA	chr2	79250001	79300000	0.6798302872062663	210
HEL	HMA	chr2	79300001	79350000	0.7272835773392743	290
HEL	HMA	chr2	79350001	79400000	0.7262032495401592	305
HEL	HMA	chr2	79400001	79450000	0.7420662659024185	329
HEL	HMA	chr2	79450001	79500000	0.729351279050326	281
HEL	HMA	chr2	79500001	79550000	0.8243831640058054	137
HEL	HMA	chr2	79550001	79600000	0.7978940217391305	238
HEL	HMA	chr2	79600001	79650000	0.7810314034826611	256
HEL	HMA	chr2	79650001	79700000	0.631215699318144	297
HEL	HMA	chr2	79700001	79750000	0.7404453397212543	391
HEL	HMA	chr2	79750001	79800000	0.6392154085823537	388
HEL	HMA	chr2	79800001	79850000	0.7652471083070451	193
HEL	HMA	chr2	79850001	79900000	0.7101603821873401	279
HEL	HMA	chr2	79900001	79950000	0.6760892116182572	474
HEL	HMA	chr2	79950001	80000000	0.758829207358619	383
HEL	HMA	chr2	80000001	80050000	0.811060855263158	237
HEL	HMA	chr2	80050001	80100000	0.7402912621359223	253
HEL	HMA	chr2	80100001	80150000	0.6181872037914691	240
HEL	HMA	chr2	80150001	80200000	0.6694405917706888	208
HEL	HMA	chr2	80200001	80250000	0.7521736266631537	295
HEL	HMA	chr2	80250001	80300000	0.6518847006651883	334
HEL	HMA	chr2	80300001	80350000	0.6623130162982808	219
HEL	HMA	chr2	80350001	80400000	0.705576795212766	295
HEL	HMA	chr2	80400001	80450000	0.7090594843727496	319
HEL	HMA	chr2	80450001	80500000	0.7185061315496097	236
HEL	HMA	chr2	80500001	80550000	0.6693058979707946	287
HEL	HMA	chr2	80550001	80600000	0.7848341232227488	220
HEL	HMA	chr2	80600001	80650000	0.6135928247997213	311
HEL	HMA	chr2	80650001	80700000	0.6387626013046056	272
HEL	HMA	chr2	80700001	80750000	0.5236094132029339	333
HEL	HMA	chr2	80750001	80800000	0.6682059175645629	300
HEL	HMA	chr2	80800001	80850000	0.5891186236039844	370
HEL	HMA	chr2	80850001	80900000	0.6921042689837551	291
HEL	HMA	chr2	80900001	80950000	0.6189903846153846	230
HEL	HMA	chr2	80950001	81000000	0.678060413354531	285
HEL	HMA	chr2	81000001	81050000	0.5517113095238094	214
HEL	HMA	chr2	81050001	81100000	0.6771121883656509	201
HEL	HMA	chr2	81100001	81150000	0.7043836945972177	280
HEL	HMA	chr2	81150001	81200000	0.7825110558319514	294
HEL	HMA	chr2	81200001	81250000	0.6905843427545985	451
HEL	HMA	chr2	81250001	81300000	0.7645547945205479	201
HEL	HMA	chr2	81300001	81350000	0.637114700652045	363
HEL	HMA	chr2	81350001	81400000	0.7522222222222221	386
HEL	HMA	chr2	81400001	81450000	0.6925571156592099	423
HEL	HMA	chr2	81450001	81500000	0.827561737155833	380
HEL	HMA	chr2	81500001	81550000	0.6964643095396931	308
HEL	HMA	chr2	81550001	81600000	0.6115058446023377	244
HEL	HMA	chr2	81600001	81650000	0.6157407407407406	408
HEL	HMA	chr2	81650001	81700000	0.5851165002377555	239
HEL	HMA	chr2	81700001	81750000	0.6439580764488285	147
HEL	HMA	chr2	81750001	81800000	0.4873407109322601	218
HEL	HMA	chr2	81800001	81850000	0.6788628586470123	195
HEL	HMA	chr2	81850001	81900000	0.8211511070827398	293
HEL	HMA	chr2	81900001	81950000	0.7232868757259	216
HEL	HMA	chr2	81950001	82000000	0.6781332505047366	335
HEL	HMA	chr2	82000001	82050000	0.5328588734100544	282
HEL	HMA	chr2	82050001	82100000	0.7170346287615303	294
HEL	HMA	chr2	82100001	82150000	0.640309482001756	247
HEL	HMA	chr2	82150001	82200000	0.7176970203285993	347
HEL	HMA	chr2	82200001	82250000	0.6263418662262592	363
HEL	HMA	chr2	82250001	82300000	0.7214673913043477	226
HEL	HMA	chr2	82300001	82350000	0.6580926394249966	382
HEL	HMA	chr2	82350001	82400000	0.6909711798258781	375
HEL	HMA	chr2	82400001	82450000	0.7588673702535088	407
HEL	HMA	chr2	82450001	82500000	0.7099156118143459	176
HEL	HMA	chr2	82500001	82550000	0.6473872506504769	226
HEL	HMA	chr2	82550001	82600000	0.7007078909015199	457
HEL	HMA	chr2	82600001	82650000	0.6797101449275361	182
HEL	HMA	chr2	82650001	82700000	0.6853063652587745	413
HEL	HMA	chr2	82700001	82750000	0.5957219251336898	266
HEL	HMA	chr2	82750001	82800000	0.6881413911060433	237
HEL	HMA	chr2	82800001	82850000	0.7615167318557149	202
HEL	HMA	chr2	82850001	82900000	0.7647755784778366	332
HEL	HMA	chr2	82900001	82950000	0.6909732652448182	169
HEL	HMA	chr2	82950001	83000000	0.5036008230452673	210
HEL	HMA	chr2	83000001	83050000	0.4888840453356581	311
HEL	HMA	chr2	83050001	83100000	0.7099428726877041	317
HEL	HMA	chr2	83100001	83150000	0.52626582278481	247
HEL	HMA	chr2	83150001	83200000	0.7179498195566247	266
HEL	HMA	chr2	83200001	83250000	0.6739044454991298	320
HEL	HMA	chr2	83250001	83300000	0.6983438485804416	191
HEL	HMA	chr2	83300001	83350000	0.7117712795678898	237
HEL	HMA	chr2	83350001	83400000	0.6608905210006885	191
HEL	HMA	chr2	83400001	83450000	0.6814862044980291	184
HEL	HMA	chr2	83450001	83500000	0.8571349312028407	144
HEL	HMA	chr2	83500001	83550000	0.8413559322033899	235
HEL	HMA	chr2	83550001	83600000	0.5090544752857354	315
HEL	HMA	chr2	83600001	83650000	0.7399145920407051	220
HEL	HMA	chr2	83650001	83700000	0.7415482606565409	160
HEL	HMA	chr2	83700001	83750000	0.7391978992599666	176
HEL	HMA	chr2	83750001	83800000	0.7924789334674884	307
HEL	HMA	chr2	83800001	83850000	0.6120370370370369	136
HEL	HMA	chr2	83850001	83900000	0.5348507744616546	150
HEL	HMA	chr2	83900001	83950000	0.5760754816574293	218
HEL	HMA	chr2	83950001	84000000	0.6064337890990822	301
HEL	HMA	chr2	84000001	84050000	0.7363129216398546	159
HEL	HMA	chr2	84050001	84100000	0.7872598486318649	197
HEL	HMA	chr2	84100001	84150000	0.7071256038647342	135
HEL	HMA	chr2	84150001	84200000	0.5331624214356598	201
HEL	HMA	chr2	84200001	84250000	0.5409439626417611	183
HEL	HMA	chr2	84250001	84300000	0.4901819109146548	350
HEL	HMA	chr2	84300001	84350000	0.671857619577308	291
HEL	HMA	chr2	84350001	84400000	0.6239149624834486	367
HEL	HMA	chr2	84400001	84450000	0.5440356004250797	215
HEL	HMA	chr2	84450001	84500000	0.6329214675560946	301
HEL	HMA	chr2	84500001	84550000	0.5438514772424806	249
HEL	HMA	chr2	84550001	84600000	0.5442892503536069	160
HEL	HMA	chr2	84600001	84650000	0.6563148190827379	219
HEL	HMA	chr2	84650001	84700000	0.7933733177296663	279
HEL	HMA	chr2	84700001	84750000	0.8460442217999654	195
HEL	HMA	chr2	84750001	84800000	0.8294440631434454	260
HEL	HMA	chr2	84800001	84850000	0.7331957547169812	202
HEL	HMA	chr2	84850001	84900000	0.8265286563158902	193
HEL	HMA	chr2	84900001	84950000	0.785183349851338	205
HEL	HMA	chr2	84950001	85000000	0.7611233936714107	288
HEL	HMA	chr2	85000001	85050000	0.7999058380414312	292
HEL	HMA	chr2	85050001	85100000	0.6820118240306033	243
HEL	HMA	chr2	85100001	85150000	0.5849731663685152	160
HEL	HMA	chr2	85150001	85200000	0.779585798816568	176
HEL	HMA	chr2	85200001	85250000	0.7164331323164242	219
HEL	HMA	chr2	85250001	85300000	0.7808836789900812	203
HEL	HMA	chr2	85300001	85350000	0.7117766268858364	209
HEL	HMA	chr2	85350001	85400000	0.6743360805860805	194
HEL	HMA	chr2	85400001	85450000	0.7872562674094707	135
HEL	HMA	chr2	85450001	85500000	0.7552005943536403	143
HEL	HMA	chr2	85500001	85550000	0.6928835110746514	220
HEL	HMA	chr2	85550001	85600000	0.6752776436504103	194
HEL	HMA	chr2	85600001	85650000	0.5715339233038347	187
HEL	HMA	chr2	85650001	85700000	0.5137307911212293	219
HEL	HMA	chr2	85700001	85750000	0.4997364722417428	175
HEL	HMA	chr2	85750001	85800000	0.8326035031847133	231
HEL	HMA	chr2	85800001	85850000	0.6793760831889081	222
HEL	HMA	chr2	85850001	85900000	0.7352574750830565	205
HEL	HMA	chr2	85900001	85950000	0.7379032258064516	191
HEL	HMA	chr2	85950001	86000000	0.7331167324205152	194
HEL	HMA	chr2	86000001	86050000	0.6621177244327524	150
HEL	HMA	chr2	86050001	86100000	0.6715216948462008	250
HEL	HMA	chr2	86100001	86150000	0.7734639233370912	161
HEL	HMA	chr2	86150001	86200000	0.8555619430870939	251
HEL	HMA	chr2	86200001	86250000	0.680291723202171	440
HEL	HMA	chr2	86250001	86300000	0.6641382546137004	313
HEL	HMA	chr2	86300001	86350000	0.7655919885067184	480
HEL	HMA	chr2	86350001	86400000	0.8208564386937769	304
HEL	HMA	chr2	86400001	86450000	0.7764739112571898	356
HEL	HMA	chr2	86450001	86500000	0.7697971204188481	323
HEL	HMA	chr2	86500001	86550000	0.6972189788769769	436
HEL	HMA	chr2	86550001	86600000	0.6738702787769784	407
HEL	HMA	chr2	86600001	86650000	0.6871912491178547	341
HEL	HMA	chr2	86650001	86700000	0.7251637554585152	212
HEL	HMA	chr2	86700001	86750000	0.7122302158273381	213
HEL	HMA	chr2	86750001	86800000	0.7311465358675658	350
HEL	HMA	chr2	86800001	86850000	0.6505912278289564	375
HEL	HMA	chr2	86850001	86900000	0.6857204486626401	284
HEL	HMA	chr2	86900001	86950000	0.8263888888888888	159
HEL	HMA	chr2	86950001	87000000	0.7189115903644848	390
HEL	HMA	chr2	87000001	87050000	0.806570268899036	155
HEL	HMA	chr2	87050001	87100000	0.6514423076923076	278
HEL	HMA	chr2	87100001	87150000	0.6948851658715189	417
HEL	HMA	chr2	87150001	87200000	0.7054118901626232	188
HEL	HMA	chr2	87200001	87250000	0.734106118546845	295
HEL	HMA	chr2	87250001	87300000	0.5125376128385155	317
HEL	HMA	chr2	87300001	87350000	0.4866343807199511	651
HEL	HMA	chr2	87350001	87400000	0.5266814977464462	866
HEL	HMA	chr2	87400001	87450000	0.6831865387143421	318
HEL	HMA	chr2	87450001	87500000	0.8198031980319804	142
HEL	HMA	chr2	87500001	87550000	0.676672038678485	189
HEL	HMA	chr2	87550001	87600000	0.6119036202349556	235
HEL	HMA	chr2	87600001	87650000	0.5949115842656081	165
HEL	HMA	chr2	87650001	87700000	0.8273566734647633	323
HEL	HMA	chr2	87700001	87750000	0.7893046107331823	154
HEL	HMA	chr2	87750001	87800000	0.6909964112307367	220
HEL	HMA	chr2	87800001	87850000	0.7990827691635728	186
HEL	HMA	chr2	87850001	87900000	0.7167462482946794	317
HEL	HMA	chr2	87900001	87950000	0.6776044965167827	295
HEL	HMA	chr2	87950001	88000000	0.7510292099588316	212
HEL	HMA	chr2	88000001	88050000	0.6541994750656168	169
HEL	HMA	chr2	88050001	88100000	0.5461309523809523	227
HEL	HMA	chr2	88100001	88150000	0.6051587301587301	303
HEL	HMA	chr2	88150001	88200000	0.6107922991484634	303
HEL	HMA	chr2	88200001	88250000	0.648096914822267	317
HEL	HMA	chr2	88250001	88300000	0.7170381890444099	281
HEL	HMA	chr2	88300001	88350000	0.7380187532557736	271
HEL	HMA	chr2	88350001	88400000	0.6037282708142726	250
HEL	HMA	chr2	88400001	88450000	0.6470330312774042	193
HEL	HMA	chr2	88450001	88500000	0.6736165237724083	190
HEL	HMA	chr2	88500001	88550000	0.7594895287958114	308
HEL	HMA	chr2	88550001	88600000	0.7738693467336684	205
HEL	HMA	chr2	88600001	88650000	0.6505532906231799	178
HEL	HMA	chr2	88650001	88700000	0.6350955610357581	181
HEL	HMA	chr2	88700001	88750000	0.7333538840937114	200
HEL	HMA	chr2	88750001	88800000	0.6548389998201115	280
HEL	HMA	chr2	88800001	88850000	0.7076690914719084	334
HEL	HMA	chr2	88850001	88900000	0.7064597846738441	363
HEL	HMA	chr2	88900001	88950000	0.6998872059297453	162
HEL	HMA	chr2	88950001	89000000	0.6916523370329841	336
HEL	HMA	chr2	89000001	89050000	0.7101449275362319	299
HEL	HMA	chr2	89050001	89100000	0.7795494258612082	305
HEL	HMA	chr2	89100001	89150000	0.6091501287683684	364
HEL	HMA	chr2	89150001	89200000	0.7664141414141414	277
HEL	HMA	chr2	89200001	89250000	0.6832266967758123	395
HEL	HMA	chr2	89250001	89300000	0.7524800939825088	337
HEL	HMA	chr2	89300001	89350000	0.7678537466717383	419
HEL	HMA	chr2	89350001	89400000	0.792467842461212	284
HEL	HMA	chr2	89400001	89450000	0.7036067972090929	364
HEL	HMA	chr2	89450001	89500000	0.6156571023733616	258
HEL	HMA	chr2	89500001	89550000	0.7090671108995716	301
HEL	HMA	chr2	89550001	89600000	0.7012823003691471	288
HEL	HMA	chr2	89600001	89650000	0.8023812647599056	292
HEL	HMA	chr2	89650001	89700000	0.6881683470821877	334
HEL	HMA	chr2	89700001	89750000	0.6104276508494434	307
HEL	HMA	chr2	89750001	89800000	0.5991955585769317	255
HEL	HMA	chr2	89800001	89850000	0.7207742266279268	273
HEL	HMA	chr2	89850001	89900000	0.7126436781609196	414
HEL	HMA	chr2	89900001	89950000	0.6491615180935568	197
HEL	HMA	chr2	89950001	90000000	0.6812248995983935	329
HEL	HMA	chr2	90000001	90050000	0.6416773719948613	317
HEL	HMA	chr2	90050001	90100000	0.6849278301324108	374
HEL	HMA	chr2	90100001	90150000	0.7361910241657077	197
HEL	HMA	chr2	90150001	90200000	0.7415041513805753	228
HEL	HMA	chr2	90200001	90250000	0.7722185648452928	290
HEL	HMA	chr2	90250001	90300000	0.5819073693817021	228
HEL	HMA	chr2	90300001	90350000	0.6191635118081845	291
HEL	HMA	chr2	90350001	90400000	0.7397004853794247	365
HEL	HMA	chr2	90400001	90450000	0.786698956780924	298
HEL	HMA	chr2	90450001	90500000	0.7037255563047875	292
HEL	HMA	chr2	90500001	90550000	0.5603607296577168	287
HEL	HMA	chr2	90550001	90600000	0.8016365355075034	330
HEL	HMA	chr2	90600001	90650000	0.6089431793057705	234
HEL	HMA	chr2	90650001	90700000	0.7697889182058046	300
HEL	HMA	chr2	90700001	90750000	0.8020414475719146	112
HEL	HMA	chr2	90750001	90800000	0.8077427821522309	142
HEL	HMA	chr2	90800001	90850000	0.7034194812465012	469
HEL	HMA	chr2	90850001	90900000	0.6993021346469622	221
HEL	HMA	chr2	90900001	90950000	0.6548977966551632	204
HEL	HMA	chr2	90950001	91000000	0.6682378535170412	280
HEL	HMA	chr2	91000001	91050000	0.6588170865279298	230
HEL	HMA	chr2	91050001	91100000	0.6032873376623376	195
HEL	HMA	chr2	91100001	91150000	0.6022365910536357	291
HEL	HMA	chr2	91150001	91200000	0.6374247600455506	330
HEL	HMA	chr2	91200001	91250000	0.6421353991242842	152
HEL	HMA	chr2	91250001	91300000	0.5322055632274609	290
HEL	HMA	chr2	91300001	91350000	0.5305737819349434	398
HEL	HMA	chr2	91350001	91400000	0.8366187609244512	194
HEL	HMA	chr2	91400001	91450000	0.6978646069968195	205
HEL	HMA	chr2	91450001	91500000	0.6568627450980392	251
HEL	HMA	chr2	91500001	91550000	0.523176291793313	225
HEL	HMA	chr2	91550001	91600000	0.6383168065090261	195
HEL	HMA	chr2	91600001	91650000	0.6285441657579061	208
HEL	HMA	chr2	91650001	91700000	0.5422328959700092	246
HEL	HMA	chr2	91700001	91750000	0.6543911156497318	188
HEL	HMA	chr2	91750001	91800000	0.5686098654708519	289
HEL	HMA	chr2	91800001	91850000	0.6759343251088533	280
HEL	HMA	chr2	91850001	91900000	0.775963546610974	221
HEL	HMA	chr2	91900001	91950000	0.5761313639220615	207
HEL	HMA	chr2	91950001	92000000	0.6839507251441551	289
HEL	HMA	chr2	92000001	92050000	0.716861857865318	352
HEL	HMA	chr2	92050001	92100000	0.695212026416406	514
HEL	HMA	chr2	92100001	92150000	0.6949152542372881	233
HEL	HMA	chr2	92150001	92200000	0.5332278481012659	247
HEL	HMA	chr2	92200001	92250000	0.4889307583608101	296
HEL	HMA	chr2	92250001	92300000	0.7563833225597931	300
HEL	HMA	chr2	92300001	92350000	0.7341612135633551	307
HEL	HMA	chr2	92350001	92400000	0.8118606916707257	305
HEL	HMA	chr2	92400001	92450000	0.6175501235924196	209
HEL	HMA	chr2	92450001	92500000	0.7783430232558138	205
HEL	HMA	chr2	92500001	92550000	0.6519204389574759	225
HEL	HMA	chr2	92550001	92600000	0.6384399736147757	173
HEL	HMA	chr2	92600001	92650000	0.5834669017470748	366
HEL	HMA	chr2	92650001	92700000	0.727836632283245	328
HEL	HMA	chr2	92700001	92750000	0.6196812566722586	377
HEL	HMA	chr2	92750001	92800000	0.6546077397982232	322
HEL	HMA	chr2	92800001	92850000	0.6881439979392066	401
HEL	HMA	chr2	92850001	92900000	0.7956968564519673	372
HEL	HMA	chr2	92900001	92950000	0.791691289445692	354
HEL	HMA	chr2	92950001	93000000	0.612594714470523	268
HEL	HMA	chr2	93000001	93050000	0.7342438703307552	282
HEL	HMA	chr2	93050001	93100000	0.6533333333333333	229
HEL	HMA	chr2	93100001	93150000	0.5887952559300873	316
HEL	HMA	chr2	93150001	93200000	0.6530370476737506	378
HEL	HMA	chr2	93200001	93250000	0.6892512453300124	331
HEL	HMA	chr2	93250001	93300000	0.6568219633943427	396
HEL	HMA	chr2	93300001	93350000	0.813573883161512	256
HEL	HMA	chr2	93350001	93400000	0.7286580625097185	293
HEL	HMA	chr2	93400001	93450000	0.6901644336175395	310
HEL	HMA	chr2	93450001	93500000	0.7461244664120422	382
HEL	HMA	chr2	93500001	93550000	0.7391227449593207	512
HEL	HMA	chr2	93550001	93600000	0.5739770459081837	219
HEL	HMA	chr2	93600001	93650000	0.727147661265668	289
HEL	HMA	chr2	93650001	93700000	0.6763932702418506	215
HEL	HMA	chr2	93700001	93750000	0.7111353007579423	279
HEL	HMA	chr2	93750001	93800000	0.8067173637515842	150
HEL	HMA	chr2	93800001	93850000	0.7912420573072774	329
HEL	HMA	chr2	93850001	93900000	0.7136718749999998	398
HEL	HMA	chr2	93900001	93950000	0.6843216686778142	303
HEL	HMA	chr2	93950001	94000000	0.6967780588470243	391
HEL	HMA	chr2	94000001	94050000	0.7243942731277532	444
HEL	HMA	chr2	94050001	94100000	0.7453207601085869	335
HEL	HMA	chr2	94100001	94150000	0.7191534260178749	346
HEL	HMA	chr2	94150001	94200000	0.6049870884441574	323
HEL	HMA	chr2	94200001	94250000	0.6416761148904007	284
HEL	HMA	chr2	94250001	94300000	0.6576801363193768	388
HEL	HMA	chr2	94300001	94350000	0.7237954353338968	285
HEL	HMA	chr2	94350001	94400000	0.5812376162170401	407
HEL	HMA	chr2	94400001	94450000	0.6991373869135281	250
HEL	HMA	chr2	94450001	94500000	0.5722538052448193	318
HEL	HMA	chr2	94500001	94550000	0.7821493258200845	222
HEL	HMA	chr2	94550001	94600000	0.7234426229508196	327
HEL	HMA	chr2	94600001	94650000	0.7982877156570242	327
HEL	HMA	chr2	94650001	94700000	0.7213561964146531	299
HEL	HMA	chr2	94700001	94750000	0.7798536712829893	310
HEL	HMA	chr2	94750001	94800000	0.5520777118186724	327
HEL	HMA	chr2	94800001	94850000	0.6276551951259673	314
HEL	HMA	chr2	94850001	94900000	0.5570309977397482	316
HEL	HMA	chr2	94900001	94950000	0.74899849774662	83
HEL	HMA	chr2	94950001	95000000	0.5908692131191794	369
HEL	HMA	chr2	95000001	95050000	0.6249574540503744	318
HEL	HMA	chr2	95050001	95100000	0.6063276509679282	175
HEL	HMA	chr2	95100001	95150000	0.6737760979121671	136
HEL	HMA	chr2	95150001	95200000	0.5640326975476839	373
HEL	HMA	chr2	95200001	95250000	0.6253757678734805	413
HEL	HMA	chr2	95250001	95300000	0.6039817909415696	497
HEL	HMA	chr2	95300001	95350000	0.5490759947199697	342
HEL	HMA	chr2	95350001	95400000	0.7668076580587712	301
HEL	HMA	chr2	95400001	95450000	0.7005912162162162	322
HEL	HMA	chr2	95450001	95500000	0.7165915915915916	362
HEL	HMA	chr2	95500001	95550000	0.713970870065159	225
HEL	HMA	chr2	95550001	95600000	0.6102888517545954	257
HEL	HMA	chr2	95600001	95650000	0.6261875258157786	275
HEL	HMA	chr2	95650001	95700000	0.5856035205364627	258
HEL	HMA	chr2	95700001	95750000	0.5330360507473935	475
HEL	HMA	chr2	95750001	95800000	0.7230261634637648	203
HEL	HMA	chr2	95800001	95850000	0.8477823569816506	358
HEL	HMA	chr2	95850001	95900000	0.6729015447608412	244
HEL	HMA	chr2	95900001	95950000	0.8413830415109186	355
HEL	HMA	chr2	95950001	96000000	0.6396927587965323	432
HEL	HMA	chr2	96000001	96050000	0.8382254836557704	384
HEL	HMA	chr2	96050001	96100000	0.7854324847402114	263
