pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
HCU	HEL	chr2	36100001	36150000	0.3655200627795043	318
HCU	HEL	chr2	36600001	36650000	0.2932422662436527	87
HCU	HEL	chr2	36650001	36700000	0.303890861677784	318
HCU	HEL	chr2	36700001	36750000	0.3510041443333927	484
HCU	HEL	chr2	36750001	36800000	0.3109514982379663	214
HCU	HEL	chr2	36800001	36850000	0.2299757149588604	264
HCU	HEL	chr2	36850001	36900000	0.4412634830240582	72
HCU	HEL	chr2	36900001	36950000	0.4956464705796887	39
HCU	HEL	chr2	36950001	37000000	0.3075773970831857	75
HCU	HEL	chr2	37000001	37050000	0.3314625449760804	88
HCU	HEL	chr2	37150001	37200000	0.3912848786767791	26
HCU	HEL	chr2	37200001	37250000	0.2462161044075537	67
HCU	HEL	chr2	37250001	37300000	0.4134169246173277	12
HCU	HEL	chr2	37350001	37400000	0.3204045807907715	11
HCU	HEL	chr2	37450001	37500000	0.1938751341033536	8
HCU	HEL	chr2	37500001	37550000	0.3262866629773104	8
HCU	HEL	chr2	37550001	37600000	0.3600993395872253	36
HCU	HEL	chr2	37600001	37650000	0.2369599878520993	29
HCU	HEL	chr2	37650001	37700000	0.2582058483263239	562
HCU	HEL	chr2	37750001	37800000	0.1169449985750926	80
HCU	HEL	chr2	37800001	37850000	0.6170456986675992	457
HCU	HEL	chr2	37850001	37900000	0.3634861719530761	346
HCU	HEL	chr2	37900001	37950000	0.488975463913149	460
HCU	HEL	chr2	37950001	38000000	0.3714030367072788	329
HCU	HEL	chr2	38000001	38050000	0.2522301899666771	639
HCU	HEL	chr2	38050001	38100000	0.3926326810336706	624
HCU	HEL	chr2	38100001	38150000	0.5572254298280689	469
HCU	HEL	chr2	38150001	38200000	0.5133046720054829	67
HCU	HEL	chr2	38250001	38300000	0.6231408376507968	83
HCU	HEL	chr2	38300001	38350000	0.4603549750163085	577
HCU	HEL	chr2	38350001	38400000	0.5236325782122521	475
HCU	HEL	chr2	38400001	38450000	0.5608373737640862	532
HCU	HEL	chr2	38450001	38500000	0.5381195125355818	546
HCU	HEL	chr2	38500001	38550000	0.5108828116533699	622
HCU	HEL	chr2	38550001	38600000	0.3859077654205293	614
HCU	HEL	chr2	38600001	38650000	0.383003616224276	781
HCU	HEL	chr2	38650001	38700000	0.4829248790693934	723
HCU	HEL	chr2	38700001	38750000	0.4484409329005547	601
HCU	HEL	chr2	38750001	38800000	0.4343461218638698	621
HCU	HEL	chr2	38800001	38850000	0.5797988925045637	459
HCU	HEL	chr2	38850001	38900000	0.4280966715795344	505
HCU	HEL	chr2	38900001	38950000	0.5679690022602519	418
HCU	HEL	chr2	38950001	39000000	0.381834638992485	372
HCU	HEL	chr2	39000001	39050000	0.4324712089927345	328
HCU	HEL	chr2	39050001	39100000	0.4407969082815708	76
HCU	HEL	chr2	39100001	39150000	0.1705347110161114	13
HCU	HEL	chr2	39350001	39400000	0.2407359184828757	853
HCU	HEL	chr2	39400001	39450000	0.4474293996728993	532
HCU	HEL	chr2	39450001	39500000	0.3575289175287103	707
HCU	HEL	chr2	39500001	39550000	0.4834421643049887	529
HCU	HEL	chr2	39550001	39600000	0.4014322626639338	588
HCU	HEL	chr2	39600001	39650000	0.3578308853171197	617
HCU	HEL	chr2	39650001	39700000	0.3009001213345229	586
HCU	HEL	chr2	39700001	39750000	0.4413900562578563	510
HCU	HEL	chr2	39750001	39800000	0.4111144292014612	654
HCU	HEL	chr2	39800001	39850000	0.3336983749933644	498
HCU	HEL	chr2	39850001	39900000	0.4155160857021987	577
HCU	HEL	chr2	39900001	39950000	0.4247510129291621	696
HCU	HEL	chr2	39950001	40000000	0.4405523953162838	620
HCU	HEL	chr2	40000001	40050000	0.4451800336409234	598
HCU	HEL	chr2	40050001	40100000	0.3084521435337263	699
HCU	HEL	chr2	40100001	40150000	0.3302215621495468	84
HCU	HEL	chr2	40150001	40200000	0.4723928161604058	479
HCU	HEL	chr2	40200001	40250000	0.5568620466704903	458
HCU	HEL	chr2	40250001	40300000	0.6624188344343153	439
HCU	HEL	chr2	40300001	40350000	0.3082036768266526	664
HCU	HEL	chr2	40350001	40400000	0.2807756873289078	292
HCU	HEL	chr2	40400001	40450000	0.2786800441074369	16
HCU	HEL	chr2	40500001	40550000	0.3965659824287037	11
HCU	HEL	chr2	40550001	40600000	0.2165022981586602	129
HCU	HEL	chr2	40600001	40650000	-0.0171073094867806	2
HCU	HEL	chr2	40650001	40700000	0.428334714167357	3
HCU	HEL	chr2	40700001	40750000	0.917656129529684	2
HCU	HEL	chr2	40750001	40800000	0.2725805149729599	6
HCU	HEL	chr2	40950001	41000000	0.329258164180592	4
HCU	HEL	chr2	41000001	41050000	0.1769157994323557	1
HCU	HEL	chr2	41350001	41400000	0.0904672897196262	6
HCU	HEL	chr2	41450001	41500000	0.2031662269129288	30
HCU	HEL	chr2	41500001	41550000	0.1298892988929889	14
HCU	HEL	chr2	41550001	41600000	0.2603313277334996	58
HCU	HEL	chr2	41600001	41650000	0.2889321542914855	77
HCU	HEL	chr2	41650001	41700000	0.2918511183597391	68
HCU	HEL	chr2	41700001	41750000	0.361816820564013	5
HCU	HEL	chr2	41850001	41900000	0.2316138979759991	18
HCU	HEL	chr2	41900001	41950000	0.2173517819309479	41
HCU	HEL	chr2	41950001	42000000	0.3264154639848495	23
HCU	HEL	chr2	42000001	42050000	0.2126703547666356	59
HCU	HEL	chr2	42050001	42100000	0.3451811873554357	7
HCU	HEL	chr2	42100001	42150000	0.2396944726039084	7
HCU	HEL	chr2	42150001	42200000	0.3380147182742543	9
HCU	HEL	chr2	42200001	42250000	0.3679248126127445	43
HCU	HEL	chr2	42250001	42300000	0.2327471893917556	142
HCU	HEL	chr2	42300001	42350000	0.3084477988690768	108
HCU	HEL	chr2	42350001	42400000	0.2153840578834841	16
HCU	HEL	chr2	42450001	42500000	0.4323784143904064	2
HCU	HEL	chr2	42550001	42600000	0.5007151872107698	5
HCU	HEL	chr2	42800001	42850000	0.2900224980409009	5
HCU	HEL	chr2	42850001	42900000	0.2489618794657887	44
HCU	HEL	chr2	42950001	43000000	0.0982102448055955	6
HCU	HEL	chr2	43050001	43100000	0.2517124714588091	15
HCU	HEL	chr2	43100001	43150000	0.328986639537302	56
HCU	HEL	chr2	43150001	43200000	0.3008950497175293	65
HCU	HEL	chr2	43200001	43250000	0.2392449533938403	25
HCU	HEL	chr2	43250001	43300000	0.2326809726722972	40
HCU	HEL	chr2	43300001	43350000	0.2889410692694552	67
HCU	HEL	chr2	43350001	43400000	0.2418109833283955	26
HCU	HEL	chr2	43400001	43450000	0.3849513441138731	37
HCU	HEL	chr2	43450001	43500000	0.3008682179199062	190
HCU	HEL	chr2	43500001	43550000	0.359292501894412	373
HCU	HEL	chr2	43550001	43600000	0.4737609616460682	355
HCU	HEL	chr2	43600001	43650000	0.4644230272963964	453
HCU	HEL	chr2	43650001	43700000	0.514957001125976	353
HCU	HEL	chr2	43700001	43750000	0.5337339410051812	427
HCU	HEL	chr2	43750001	43800000	0.5745052412393885	448
HCU	HEL	chr2	43800001	43850000	0.8201865320563961	182
HCU	HEL	chr2	43850001	43900000	0.5305991965471532	349
HCU	HEL	chr2	43900001	43950000	0.6618766331403785	346
HCU	HEL	chr2	43950001	44000000	0.6698890966148751	302
HCU	HEL	chr2	44000001	44050000	0.753486909318957	304
HCU	HEL	chr2	44050001	44100000	0.5907789420903763	257
HCU	HEL	chr2	44100001	44150000	0.7923383398513454	271
HCU	HEL	chr2	44150001	44200000	0.7240712603990427	307
HCU	HEL	chr2	44200001	44250000	0.5253519405739748	152
HCU	HEL	chr2	44250001	44300000	0.2635410475667776	95
HCU	HEL	chr2	44300001	44350000	0.3585103575223155	108
HCU	HEL	chr2	44350001	44400000	0.3022392557218728	70
HCU	HEL	chr2	44400001	44450000	0.3090634921947346	293
HCU	HEL	chr2	44450001	44500000	0.449355255134095	93
HCU	HEL	chr2	44550001	44600000	0.4041503823657714	16
HCU	HEL	chr2	44600001	44650000	0.3389849304434615	56
HCU	HEL	chr2	44650001	44700000	0.4205463900639921	15
HCU	HEL	chr2	44700001	44750000	0.2966179159049361	45
HCU	HEL	chr2	44750001	44800000	0.3497120123508107	119
HCU	HEL	chr2	44800001	44850000	0.2951570680628271	1
HCU	HEL	chr2	44850001	44900000	0.3293803735546992	7
HCU	HEL	chr2	44900001	44950000	0.3090790969628067	9
HCU	HEL	chr2	44950001	45000000	0.4336294027565084	30
HCU	HEL	chr2	45000001	45050000	0.2808187315862925	16
HCU	HEL	chr2	45050001	45100000	0.3692857656338839	12
HCU	HEL	chr2	45100001	45150000	0.3563437528139428	25
HCU	HEL	chr2	45150001	45200000	0.3150809843502445	23
HCU	HEL	chr2	45200001	45250000	0.2583740991075096	45
HCU	HEL	chr2	45250001	45300000	0.5585356752338715	565
HCU	HEL	chr2	45300001	45350000	0.7093474315010251	402
HCU	HEL	chr2	45350001	45400000	0.5212440919942447	558
HCU	HEL	chr2	45400001	45450000	0.3951011242548695	407
HCU	HEL	chr2	45450001	45500000	0.5856070804953148	507
HCU	HEL	chr2	45500001	45550000	0.4796716305110627	610
HCU	HEL	chr2	45550001	45600000	0.4673960731084501	764
HCU	HEL	chr2	45600001	45650000	0.5622177608593628	549
HCU	HEL	chr2	45650001	45700000	0.467337590451164	481
HCU	HEL	chr2	45700001	45750000	0.333699853453864	159
HCU	HEL	chr2	45750001	45800000	0.578870914493232	32
HCU	HEL	chr2	45800001	45850000	0.6392823332050508	238
HCU	HEL	chr2	45850001	45900000	0.6909923579773601	367
HCU	HEL	chr2	45900001	45950000	0.5972201147157902	260
HCU	HEL	chr2	45950001	46000000	0.4427535201251599	31
HCU	HEL	chr2	46000001	46050000	0.2291493068706915	8
HCU	HEL	chr2	46050001	46100000	0.4740382017334192	57
HCU	HEL	chr2	46100001	46150000	0.5331263535987457	504
HCU	HEL	chr2	46150001	46200000	0.5031640834073134	488
HCU	HEL	chr2	46200001	46250000	0.5895301514935456	293
HCU	HEL	chr2	46250001	46300000	0.359954583917994	7
HCU	HEL	chr2	46300001	46350000	0.161583687099238	36
HCU	HEL	chr2	46350001	46400000	0.1943215001108958	277
HCU	HEL	chr2	46400001	46450000	0.2158369804800894	461
HCU	HEL	chr2	46450001	46500000	0.2757254145078786	43
HCU	HEL	chr2	46500001	46550000	0.2261646842762242	6
HCU	HEL	chr2	46550001	46600000	0.3410605621558968	1
HCU	HEL	chr2	46600001	46650000	0.4658183376780332	312
HCU	HEL	chr2	46650001	46700000	0.5885894053290192	363
HCU	HEL	chr2	46700001	46750000	0.4207372618782327	452
HCU	HEL	chr2	46750001	46800000	0.2997824692291678	539
HCU	HEL	chr2	46800001	46850000	0.1908171042970525	685
HCU	HEL	chr2	46850001	46900000	0.4778440718582383	474
HCU	HEL	chr2	46900001	46950000	0.6632679679560747	460
HCU	HEL	chr2	46950001	47000000	0.819095450403728	490
HCU	HEL	chr2	47000001	47050000	0.6212813302133924	552
HCU	HEL	chr2	47050001	47100000	0.5557474256713814	584
HCU	HEL	chr2	47100001	47150000	0.6435091555069692	390
HCU	HEL	chr2	47150001	47200000	0.4270091556459818	596
HCU	HEL	chr2	47200001	47250000	0.4790529087950799	408
HCU	HEL	chr2	47250001	47300000	0.5069374040494744	423
HCU	HEL	chr2	47300001	47350000	0.4400990370718202	324
HCU	HEL	chr2	47350001	47400000	0.5913226571526159	354
HCU	HEL	chr2	47400001	47450000	0.3594040850398668	142
HCU	HEL	chr2	47450001	47500000	0.2933569806812445	188
HCU	HEL	chr2	47500001	47550000	0.2624771608944783	501
HCU	HEL	chr2	47550001	47600000	0.3978239225373493	436
HCU	HEL	chr2	47600001	47650000	0.4215467473301733	58
HCU	HEL	chr2	47650001	47700000	0.3912324030347212	297
HCU	HEL	chr2	47700001	47750000	0.5990920836483872	325
HCU	HEL	chr2	47750001	47800000	0.5133773790496965	460
HCU	HEL	chr2	47800001	47850000	0.4472441223471692	451
HCU	HEL	chr2	47850001	47900000	0.5910058295191155	438
HCU	HEL	chr2	47900001	47950000	0.2533183861850187	406
HCU	HEL	chr2	47950001	48000000	0.3682738039727689	420
HCU	HEL	chr2	48000001	48050000	0.3670752096845956	508
HCU	HEL	chr2	48050001	48100000	0.5577942051882148	348
HCU	HEL	chr2	48100001	48150000	0.5844088624714074	616
HCU	HEL	chr2	48150001	48200000	0.5899731130178693	366
HCU	HEL	chr2	48200001	48250000	0.6141718964088164	205
HCU	HEL	chr2	48250001	48300000	0.7358477573291535	422
HCU	HEL	chr2	48300001	48350000	0.4139106371490281	21
HCU	HEL	chr2	48350001	48400000	0.1324327436426543	43
HCU	HEL	chr2	48400001	48450000	0.1728975759490813	9
HCU	HEL	chr2	48450001	48500000	0.4246421560853788	282
HCU	HEL	chr2	48500001	48550000	0.3047571303719018	125
HCU	HEL	chr2	48550001	48600000	0.2583110431792128	289
HCU	HEL	chr2	48600001	48650000	0.2978993387563263	119
HCU	HEL	chr2	48650001	48700000	0.3494475665064724	240
HCU	HEL	chr2	48700001	48750000	0.560751245688003	13
HCU	HEL	chr2	48850001	48900000	0.272492115995311	59
HCU	HEL	chr2	48900001	48950000	0.1669546936521228	52
HCU	HEL	chr2	49000001	49050000	0.6549238516251137	234
HCU	HEL	chr2	49050001	49100000	0.7372154093097912	466
HCU	HEL	chr2	49100001	49150000	0.6890102921364679	565
HCU	HEL	chr2	49150001	49200000	0.5718146252291235	306
HCU	HEL	chr2	49200001	49250000	0.6476719353931152	484
HCU	HEL	chr2	49250001	49300000	0.6318181875033092	404
HCU	HEL	chr2	49300001	49350000	0.6105679000525501	164
HCU	HEL	chr2	49350001	49400000	0.4595269523028077	489
HCU	HEL	chr2	49400001	49450000	0.6400221262127529	486
HCU	HEL	chr2	49450001	49500000	0.4421157101783511	665
HCU	HEL	chr2	49500001	49550000	0.4158754532247498	442
HCU	HEL	chr2	49550001	49600000	0.4518441520116082	385
HCU	HEL	chr2	49600001	49650000	0.5082159556907787	546
HCU	HEL	chr2	49650001	49700000	0.5296139971349564	412
HCU	HEL	chr2	49700001	49750000	0.5060660286880496	388
HCU	HEL	chr2	49750001	49800000	0.5354592055083739	359
HCU	HEL	chr2	49800001	49850000	0.3645115507600759	298
HCU	HEL	chr2	49850001	49900000	0.5360105588012656	269
HCU	HEL	chr2	49900001	49950000	0.5342263680242963	472
HCU	HEL	chr2	49950001	50000000	0.5515047534536527	440
HCU	HEL	chr2	50000001	50050000	0.5858251243797735	327
HCU	HEL	chr2	50050001	50100000	0.6351450832726158	485
HCU	HEL	chr2	50100001	50150000	0.6384717502430953	432
HCU	HEL	chr2	50150001	50200000	0.5602875671712573	476
HCU	HEL	chr2	50200001	50250000	0.6822633152407899	502
HCU	HEL	chr2	50250001	50300000	0.4028544502380452	588
HCU	HEL	chr2	50300001	50350000	0.3758097944393028	420
HCU	HEL	chr2	50350001	50400000	0.4618457403726191	402
HCU	HEL	chr2	50400001	50450000	0.43277476596131	303
HCU	HEL	chr2	50450001	50500000	0.4177461980345303	116
HCU	HEL	chr2	50500001	50550000	0.5269324960753533	506
HCU	HEL	chr2	50550001	50600000	0.3123686656930087	375
HCU	HEL	chr2	50600001	50650000	0.3702866905924797	782
HCU	HEL	chr2	50650001	50700000	0.4348397170243389	876
HCU	HEL	chr2	50700001	50750000	0.3770766453455996	1106
HCU	HEL	chr2	50750001	50800000	0.448472655296015	606
HCU	HEL	chr2	50800001	50850000	0.3769422953535972	518
HCU	HEL	chr2	50850001	50900000	0.4974628480925941	657
HCU	HEL	chr2	50900001	50950000	0.5098012558581525	467
HCU	HEL	chr2	50950001	51000000	0.3676525578447036	637
HCU	HEL	chr2	51000001	51050000	0.4701235832518442	592
HCU	HEL	chr2	51050001	51100000	0.5192215153884133	587
HCU	HEL	chr2	51100001	51150000	0.5203107434058374	384
HCU	HEL	chr2	51150001	51200000	0.3866961446335781	761
HCU	HEL	chr2	51200001	51250000	0.5799765329726436	383
HCU	HEL	chr2	51250001	51300000	0.5005109094187655	150
HCU	HEL	chr2	51300001	51350000	0.3791524195998099	373
HCU	HEL	chr2	51350001	51400000	0.4232547711795533	234
HCU	HEL	chr2	51400001	51450000	0.821387992546471	21
HCU	HEL	chr2	51450001	51500000	0.2706066299317841	122
HCU	HEL	chr2	51500001	51550000	0.2850090016518495	39
HCU	HEL	chr2	51600001	51650000	0.385637040737434	71
HCU	HEL	chr2	51650001	51700000	0.3107986273214976	260
HCU	HEL	chr2	51700001	51750000	0.3464182361140926	163
HCU	HEL	chr2	51750001	51800000	0.3012434793564833	120
HCU	HEL	chr2	51800001	51850000	0.2974051063502048	252
HCU	HEL	chr2	51850001	51900000	0.5823073446637178	489
HCU	HEL	chr2	51900001	51950000	0.4961436199900281	353
HCU	HEL	chr2	51950001	52000000	0.4141606350914754	545
HCU	HEL	chr2	52000001	52050000	0.4524702104688639	355
HCU	HEL	chr2	52050001	52100000	0.5313506967134849	466
HCU	HEL	chr2	52100001	52150000	0.5093476604188057	451
HCU	HEL	chr2	52150001	52200000	0.2705364919998715	574
HCU	HEL	chr2	52200001	52250000	0.3358022923075452	509
HCU	HEL	chr2	52250001	52300000	0.4322738389034876	455
HCU	HEL	chr2	52300001	52350000	0.600433858177221	535
HCU	HEL	chr2	52350001	52400000	0.6353928168989219	427
HCU	HEL	chr2	52400001	52450000	0.4645108254303335	384
HCU	HEL	chr2	52450001	52500000	0.1447946509725014	428
HCU	HEL	chr2	52500001	52550000	0.7196509283145283	501
HCU	HEL	chr2	52550001	52600000	0.2513646341518383	148
HCU	HEL	chr2	52600001	52650000	0.1628786173995229	10
HCU	HEL	chr2	52650001	52700000	0.4047367886064084	41
HCU	HEL	chr2	52700001	52750000	0.4040700933174022	112
HCU	HEL	chr2	52750001	52800000	0.6398927535703212	20
HCU	HEL	chr2	52800001	52850000	0.2073216016229973	47
HCU	HEL	chr2	52850001	52900000	0.707844127354626	23
HCU	HEL	chr2	52900001	52950000	0.487207836720253	21
HCU	HEL	chr2	52950001	53000000	0.3649695679657045	101
HCU	HEL	chr2	53000001	53050000	0.3434038883127661	575
HCU	HEL	chr2	53050001	53100000	0.5016858732507585	722
HCU	HEL	chr2	53100001	53150000	0.352782494953855	635
HCU	HEL	chr2	53150001	53200000	0.3271535071886563	472
HCU	HEL	chr2	53200001	53250000	0.4718193499979709	549
HCU	HEL	chr2	53250001	53300000	0.3750065750563531	532
HCU	HEL	chr2	53300001	53350000	0.3743865069103373	368
HCU	HEL	chr2	53350001	53400000	0.3771057143687459	724
HCU	HEL	chr2	53400001	53450000	0.3482251449653909	711
HCU	HEL	chr2	53450001	53500000	0.3895108771245114	629
HCU	HEL	chr2	53500001	53550000	0.4536592202645708	623
HCU	HEL	chr2	53550001	53600000	0.4233902956319011	641
HCU	HEL	chr2	53600001	53650000	0.4679392439324061	353
HCU	HEL	chr2	53650001	53700000	0.3444881858240564	685
HCU	HEL	chr2	53700001	53750000	0.3261452615409532	618
HCU	HEL	chr2	53750001	53800000	0.4023047375160051	260
HCU	HEL	chr2	53800001	53850000	0.2785039779048688	689
HCU	HEL	chr2	53850001	53900000	0.3478430603978749	777
HCU	HEL	chr2	53900001	53950000	0.3585188714410552	697
HCU	HEL	chr2	53950001	54000000	0.5243206101625039	751
HCU	HEL	chr2	54000001	54050000	0.722113696837121	576
HCU	HEL	chr2	54050001	54100000	0.4495616462395975	702
HCU	HEL	chr2	54100001	54150000	0.5393879896490618	680
HCU	HEL	chr2	54150001	54200000	0.4739412424443202	676
HCU	HEL	chr2	54200001	54250000	0.4002856625846762	656
HCU	HEL	chr2	54250001	54300000	0.6033162083051414	377
HCU	HEL	chr2	54300001	54350000	0.5601498658570917	589
HCU	HEL	chr2	54350001	54400000	0.6123603910663581	467
HCU	HEL	chr2	54400001	54450000	0.6201636212367478	486
HCU	HEL	chr2	54450001	54500000	0.467344332416053	516
HCU	HEL	chr2	54500001	54550000	0.5878147081599414	739
HCU	HEL	chr2	54550001	54600000	0.3877104145686221	485
HCU	HEL	chr2	54600001	54650000	0.3937841942735953	412
HCU	HEL	chr2	54650001	54700000	0.2157127820942368	1096
HCU	HEL	chr2	54700001	54750000	0.1929292719417543	1620
HCU	HEL	chr2	54750001	54800000	0.159923214477675	1853
HCU	HEL	chr2	54800001	54850000	0.1604639930820477	176
HCU	HEL	chr2	54850001	54900000	0.2135142396222107	291
HCU	HEL	chr2	54900001	54950000	0.2231424655901805	173
HCU	HEL	chr2	54950001	55000000	0.1826209499778934	583
HCU	HEL	chr2	55000001	55050000	0.3243079479943908	14
HCU	HEL	chr2	55100001	55150000	0.1602996986454157	218
HCU	HEL	chr2	55150001	55200000	0.2897603717507696	397
HCU	HEL	chr2	55200001	55250000	0.6023677355119411	206
HCU	HEL	chr2	55250001	55300000	0.2189205337998973	90
HCU	HEL	chr2	55300001	55350000	0.4443113227225152	184
HCU	HEL	chr2	55350001	55400000	0.3611990030258234	47
HCU	HEL	chr2	55400001	55450000	0.3860014557873019	74
HCU	HEL	chr2	55450001	55500000	0.2912527540489351	47
HCU	HEL	chr2	55500001	55550000	0.2174404716785931	143
HCU	HEL	chr2	55550001	55600000	0.3979472353279962	279
HCU	HEL	chr2	55600001	55650000	0.2565889124507725	162
HCU	HEL	chr2	55650001	55700000	0.3091543533614959	434
HCU	HEL	chr2	55700001	55750000	0.4204084067302817	692
HCU	HEL	chr2	55750001	55800000	0.4220352554077892	671
HCU	HEL	chr2	55800001	55850000	0.3142180520493507	429
HCU	HEL	chr2	55850001	55900000	0.1921710516617556	266
HCU	HEL	chr2	55900001	55950000	0.3037602820211516	5
HCU	HEL	chr2	56000001	56050000	0.2167461234318814	8
HCU	HEL	chr2	56050001	56100000	0.4377327888734992	24
HCU	HEL	chr2	56100001	56150000	0.2925361988134257	4
HCU	HEL	chr2	56150001	56200000	0.3201984038760819	9
HCU	HEL	chr2	56200001	56250000	0.2241969672264797	5
HCU	HEL	chr2	56300001	56350000	0.398753807809471	29
HCU	HEL	chr2	56350001	56400000	0.3010754810064134	6
HCU	HEL	chr2	56400001	56450000	0.3402014983208473	19
HCU	HEL	chr2	56450001	56500000	0.4069907260237998	5
HCU	HEL	chr2	56550001	56600000	0.2449243561612195	12
HCU	HEL	chr2	56600001	56650000	0.3403537304330148	15
HCU	HEL	chr2	56650001	56700000	0.1288349180891282	263
HCU	HEL	chr2	56700001	56750000	0.3797659691069877	298
HCU	HEL	chr2	56750001	56800000	0.2540803411903388	464
HCU	HEL	chr2	56800001	56850000	0.2470846724518733	563
HCU	HEL	chr2	56850001	56900000	0.2882105359587559	68
HCU	HEL	chr2	56900001	56950000	0.5535140977144856	5
HCU	HEL	chr2	56950001	57000000	0.3926228088741799	40
HCU	HEL	chr2	57000001	57050000	0.2677958778476748	31
HCU	HEL	chr2	57100001	57150000	0.3642552956650509	97
HCU	HEL	chr2	57150001	57200000	0.6933957198742042	265
HCU	HEL	chr2	57200001	57250000	0.7777841768051257	453
HCU	HEL	chr2	57250001	57300000	0.5759472003155125	382
HCU	HEL	chr2	57300001	57350000	0.4628465600369764	612
HCU	HEL	chr2	57350001	57400000	0.5101299878049159	545
HCU	HEL	chr2	57400001	57450000	0.586832645187307	410
HCU	HEL	chr2	57450001	57500000	0.7449209698872475	491
HCU	HEL	chr2	57500001	57550000	0.7352169354389945	321
HCU	HEL	chr2	57550001	57600000	0.4971427552053124	750
HCU	HEL	chr2	57600001	57650000	0.5519156836563952	567
HCU	HEL	chr2	57650001	57700000	0.4106795208248194	649
HCU	HEL	chr2	57700001	57750000	0.4762161812018224	709
HCU	HEL	chr2	57750001	57800000	0.4511765236276907	705
HCU	HEL	chr2	57800001	57850000	0.3676339896849652	705
HCU	HEL	chr2	57850001	57900000	0.2763172779219002	631
HCU	HEL	chr2	57900001	57950000	0.2971638850685797	508
HCU	HEL	chr2	57950001	58000000	0.4000300098668805	718
HCU	HEL	chr2	58000001	58050000	0.3848711006137612	506
HCU	HEL	chr2	58050001	58100000	0.3637959927198646	772
HCU	HEL	chr2	58100001	58150000	0.3647456096826125	664
HCU	HEL	chr2	58150001	58200000	0.4039340763046043	594
HCU	HEL	chr2	58200001	58250000	0.2813914443173413	491
HCU	HEL	chr2	58250001	58300000	0.3905263125843883	583
HCU	HEL	chr2	58300001	58350000	0.337809388408198	727
HCU	HEL	chr2	58350001	58400000	0.2891180064515474	725
HCU	HEL	chr2	58400001	58450000	0.3981493397319075	686
HCU	HEL	chr2	58450001	58500000	0.4429408531647307	421
HCU	HEL	chr2	58500001	58550000	0.5856257353832409	352
HCU	HEL	chr2	58550001	58600000	0.4427139312108136	634
HCU	HEL	chr2	58600001	58650000	0.5056276312397973	722
HCU	HEL	chr2	58650001	58700000	0.4000108067217809	632
HCU	HEL	chr2	58700001	58750000	0.3772156730720801	584
HCU	HEL	chr2	58750001	58800000	0.5314736045684461	525
HCU	HEL	chr2	58800001	58850000	0.4087433536108855	479
HCU	HEL	chr2	58850001	58900000	0.3861955314437078	584
HCU	HEL	chr2	58900001	58950000	0.4370936488698929	283
HCU	HEL	chr2	58950001	59000000	0.2486872383468212	457
HCU	HEL	chr2	59050001	59100000	0.2056364723535318	13
HCU	HEL	chr2	59100001	59150000	0.3036472386271439	4
HCU	HEL	chr2	59150001	59200000	0.2145674708742317	11
HCU	HEL	chr2	59200001	59250000	0.2050907197500701	133
HCU	HEL	chr2	59250001	59300000	0.3308255719323628	6
HCU	HEL	chr2	59300001	59350000	0.1822597789520605	414
HCU	HEL	chr2	59350001	59400000	0.181000721152312	134
HCU	HEL	chr2	59400001	59450000	0.2833514099783081	5
HCU	HEL	chr2	59450001	59500000	0.3984751215146338	31
HCU	HEL	chr2	59600001	59650000	0.1618092296400501	7
HCU	HEL	chr2	59650001	59700000	0.3348430347760648	16
HCU	HEL	chr2	59700001	59750000	0.4049970042441034	283
HCU	HEL	chr2	59750001	59800000	0.3838411078656473	374
HCU	HEL	chr2	59800001	59850000	0.2765135611722227	630
HCU	HEL	chr2	59850001	59900000	0.4742863039648552	497
HCU	HEL	chr2	59900001	59950000	0.6211727570548995	410
HCU	HEL	chr2	59950001	60000000	0.4886235454101757	512
HCU	HEL	chr2	60000001	60050000	0.4586687053611658	723
HCU	HEL	chr2	60050001	60100000	0.4695711535363918	132
HCU	HEL	chr2	60100001	60150000	0.6892511317032839	100
HCU	HEL	chr2	60150001	60200000	0.376398786348063	696
HCU	HEL	chr2	60200001	60250000	0.4636918799609775	425
HCU	HEL	chr2	60250001	60300000	0.1989677648085525	75
HCU	HEL	chr2	60300001	60350000	0.3829090044838451	154
HCU	HEL	chr2	60350001	60400000	0.5117730095893019	588
HCU	HEL	chr2	60400001	60450000	0.329352255987246	505
HCU	HEL	chr2	60450001	60500000	0.3794434818013659	387
HCU	HEL	chr2	60500001	60550000	0.6189980481457384	348
HCU	HEL	chr2	60550001	60600000	0.4445329931413822	486
HCU	HEL	chr2	60600001	60650000	0.2903407560849301	834
HCU	HEL	chr2	60650001	60700000	0.3385303817295501	508
HCU	HEL	chr2	60700001	60750000	0.5321553674259484	577
HCU	HEL	chr2	60750001	60800000	0.3985064871528933	526
HCU	HEL	chr2	60800001	60850000	0.4287996590188954	677
HCU	HEL	chr2	60850001	60900000	0.32866940514611	726
HCU	HEL	chr2	60900001	60950000	0.3274918951836793	623
HCU	HEL	chr2	60950001	61000000	0.4177480897598485	411
HCU	HEL	chr2	61000001	61050000	0.2617848184935279	611
HCU	HEL	chr2	61050001	61100000	0.4718372163600446	434
HCU	HEL	chr2	61100001	61150000	0.4439963941403991	385
HCU	HEL	chr2	61150001	61200000	0.4941244554313416	389
HCU	HEL	chr2	61200001	61250000	0.6683975020838939	407
HCU	HEL	chr2	61250001	61300000	0.5937790574354653	429
