pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
HEL	HMA	chr2	86950001	87000000	0.0057826455967344	24743	14308	2474300	0
HEL	HMA	chr2	87000001	87050000	0.0036041275797373	21320	7684	2132000	0
HEL	HMA	chr2	87050001	87100000	0.0040611045828437	21275	8640	2127500	0
HEL	HMA	chr2	87100001	87150000	0.0086958366481039	18855	16396	1885500	0
HEL	HMA	chr2	87150001	87200000	0.0029449756752222	23844	7022	2384400	0
HEL	HMA	chr2	87200001	87250000	0.0054933114185271	21903	12032	2190300	0
HEL	HMA	chr2	87250001	87300000	0.0045569867291178	20496	9340	2049600	0
HEL	HMA	chr2	87300001	87350000	0.0097084777812795	25384	24644	2538400	0
HEL	HMA	chr2	87350001	87400000	0.0107054410251302	30123	32248	3012300	0
HEL	HMA	chr2	87400001	87450000	0.0083333333333333	17292	14410	1729200	0
HEL	HMA	chr2	87450001	87500000	0.0066209262435677	11660	7720	1166000	0
HEL	HMA	chr2	87500001	87550000	0.0048702622881653	14221	6926	1422100	0
HEL	HMA	chr2	87550001	87600000	0.0045334516809053	18026	8172	1802600	0
HEL	HMA	chr2	87600001	87650000	0.0038819235042056	12602	4892	1260200	0
HEL	HMA	chr2	87650001	87700000	0.0072328767123287	22995	16632	2299500	0
HEL	HMA	chr2	87700001	87750000	0.0051114434237698	14043	7178	1404300	0
HEL	HMA	chr2	87750001	87800000	0.0047910587458019	18163	8702	1816300	0
HEL	HMA	chr2	87800001	87850000	0.0058083038869257	13584	7890	1358400	0
HEL	HMA	chr2	87850001	87900000	0.0061928842333393	22148	13716	2214800	0
HEL	HMA	chr2	87900001	87950000	0.0057396831702835	20137	11558	2013700	0
HEL	HMA	chr2	87950001	88000000	0.0047595891430556	20153	9592	2015300	0
HEL	HMA	chr2	88000001	88050000	0.0051460932370321	12184	6270	1218400	0
HEL	HMA	chr2	88050001	88100000	0.0044724783617129	17677	7906	1767700	0
HEL	HMA	chr2	88100001	88150000	0.0062792602996254	17088	10730	1708800	0
HEL	HMA	chr2	88150001	88200000	0.0042133473924695	22761	9590	2276100	0
HEL	HMA	chr2	88200001	88250000	0.0055434999004578	20092	11138	2009200	0
HEL	HMA	chr2	88250001	88300000	0.0072422274074541	15857	11484	1585700	0
HEL	HMA	chr2	88300001	88350000	0.0051895014187271	19736	10242	1973600	0
HEL	HMA	chr2	88350001	88400000	0.0042540713201026	19097	8124	1909700	0
HEL	HMA	chr2	88400001	88450000	0.0037190551896434	17612	6550	1761200	0
HEL	HMA	chr2	88450001	88500000	0.0039112163361941	16895	6608	1689500	0
HEL	HMA	chr2	88500001	88550000	0.0086744445823507	16114	13978	1611400	0
HEL	HMA	chr2	88550001	88600000	0.0061288632792037	15272	9360	1527200	0
HEL	HMA	chr2	88600001	88650000	0.0038569731824717	15997	6170	1599700	0
HEL	HMA	chr2	88650001	88700000	0.0036395927066066	16892	6148	1689200	0
HEL	HMA	chr2	88700001	88750000	0.0047237736356907	14861	7020	1486100	0
HEL	HMA	chr2	88750001	88800000	0.0050375482037751	19708	9928	1970800	0
HEL	HMA	chr2	88800001	88850000	0.0053110629067245	23050	12242	2305000	0
HEL	HMA	chr2	88850001	88900000	0.0070856229393545	20018	14184	2001800	0
HEL	HMA	chr2	88900001	88950000	0.0037956399625518	14954	5676	1495400	0
HEL	HMA	chr2	88950001	89000000	0.0063281335224173	18334	11602	1833400	0
HEL	HMA	chr2	89000001	89050000	0.0062650725006359	19655	12314	1965500	0
HEL	HMA	chr2	89050001	89100000	0.0086006116913843	17329	14904	1732900	0
HEL	HMA	chr2	89100001	89150000	0.0050815574291403	23603	11994	2360300	0
HEL	HMA	chr2	89150001	89200000	0.0073219269506127	16482	12068	1648200	0
HEL	HMA	chr2	89200001	89250000	0.0060883674488267	24036	14634	2403600	0
HEL	HMA	chr2	89250001	89300000	0.0088783841856467	16289	14462	1628900	0
HEL	HMA	chr2	89300001	89350000	0.0093345323741007	21128	19722	2112800	0
HEL	HMA	chr2	89350001	89400000	0.007345217762596	18736	13762	1873600	0
HEL	HMA	chr2	89400001	89450000	0.0078395632864544	21616	16946	2161600	0
HEL	HMA	chr2	89450001	89500000	0.0060698927987402	16511	10022	1651100	0
HEL	HMA	chr2	89500001	89550000	0.0054744489715772	20371	11152	2037100	0
HEL	HMA	chr2	89550001	89600000	0.0069112166605772	13685	9458	1368500	0
HEL	HMA	chr2	89600001	89650000	0.0093595125253893	14770	13824	1477000	0
HEL	HMA	chr2	89650001	89700000	0.0065296096545095	18727	12228	1872700	0
HEL	HMA	chr2	89700001	89750000	0.0042533895199706	21832	9286	2183200	0
HEL	HMA	chr2	89750001	89800000	0.0044559408754974	17590	7838	1759000	0
HEL	HMA	chr2	89800001	89850000	0.0049447106524143	21704	10732	2170400	0
HEL	HMA	chr2	89850001	89900000	0.0078733528550512	21856	17208	2185600	0
HEL	HMA	chr2	89900001	89950000	0.0034663613564496	18342	6358	1834200	0
HEL	HMA	chr2	89950001	90000000	0.00455684418758	25781	11748	2578100	0
HEL	HMA	chr2	90000001	90050000	0.0039101458366002	25508	9974	2550800	0
HEL	HMA	chr2	90050001	90100000	0.0062805173807599	24740	15538	2474000	0
HEL	HMA	chr2	90100001	90150000	0.004517754599789	17066	7710	1706600	0
HEL	HMA	chr2	90150001	90200000	0.0052148774114638	17987	9380	1798700	0
HEL	HMA	chr2	90200001	90250000	0.007037422037422	19240	13540	1924000	0
HEL	HMA	chr2	90250001	90300000	0.0038698180453948	21324	8252	2132400	0
HEL	HMA	chr2	90300001	90350000	0.0049101855507303	20264	9950	2026400	0
HEL	HMA	chr2	90350001	90400000	0.0066548687134743	24298	16170	2429800	0
HEL	HMA	chr2	90400001	90450000	0.0075685080469769	18392	13920	1839200	0
HEL	HMA	chr2	90450001	90500000	0.0058162345580828	18861	10970	1886100	0
HEL	HMA	chr2	90500001	90550000	0.0038844145499601	22598	8778	2259800	0
HEL	HMA	chr2	90550001	90600000	0.0090953853200503	17466	15886	1746600	0
HEL	HMA	chr2	90600001	90650000	0.0048006010865795	17302	8306	1730200	0
HEL	HMA	chr2	90650001	90700000	0.0062629910163818	22708	14222	2270800	0
HEL	HMA	chr2	90700001	90750000	0.0043662177985948	13664	5966	1366400	0
HEL	HMA	chr2	90750001	90800000	0.0050775639184142	13924	7070	1392400	0
HEL	HMA	chr2	90800001	90850000	0.0076504232441089	26226	20064	2622600	0
HEL	HMA	chr2	90850001	90900000	0.0060629921259842	13970	8470	1397000	0
HEL	HMA	chr2	90900001	90950000	0.0032929782082324	20650	6800	2065000	0
HEL	HMA	chr2	90950001	91000000	0.0054132867850908	19478	10544	1947800	0
HEL	HMA	chr2	91000001	91050000	0.0039345937659683	21527	8470	2152700	0
HEL	HMA	chr2	91050001	91100000	0.0059644153315039	11297	6738	1129700	0
HEL	HMA	chr2	91100001	91150000	0.0044431083721629	19959	8868	1995900	0
HEL	HMA	chr2	91150001	91200000	0.0044379783163265	25088	11134	2508800	0
HEL	HMA	chr2	91200001	91250000	0.0048216833095577	11216	5408	1121600	0
HEL	HMA	chr2	91250001	91300000	0.0050962351945854	18912	9638	1891200	0
HEL	HMA	chr2	91300001	91350000	0.0058851420000967	20669	12164	2066900	0
HEL	HMA	chr2	91350001	91400000	0.0043758973646426	21591	9448	2159100	0
HEL	HMA	chr2	91400001	91450000	0.0038377153218495	22060	8466	2206000	0
HEL	HMA	chr2	91450001	91500000	0.0038239907537356	24226	9264	2422600	0
HEL	HMA	chr2	91500001	91550000	0.0041147902869757	18120	7456	1812000	0
HEL	HMA	chr2	91550001	91600000	0.0038476712328767	18250	7022	1825000	0
HEL	HMA	chr2	91600001	91650000	0.0029684476230542	23770	7056	2377000	0
HEL	HMA	chr2	91650001	91700000	0.0045899035734543	17630	8092	1763000	0
HEL	HMA	chr2	91700001	91750000	0.0036862788509437	18067	6660	1806700	0
HEL	HMA	chr2	91750001	91800000	0.0050753063102329	20649	10480	2064900	0
HEL	HMA	chr2	91800001	91850000	0.0042225656877897	22645	9562	2264500	0
HEL	HMA	chr2	91850001	91900000	0.0045975792062496	20737	9534	2073700	0
HEL	HMA	chr2	91900001	91950000	0.0031980528070268	18899	6044	1889900	0
HEL	HMA	chr2	91950001	92000000	0.0042897098726779	23955	10276	2395500	0
HEL	HMA	chr2	92000001	92050000	0.0069804032410024	21228	14818	2122800	0
HEL	HMA	chr2	92050001	92100000	0.0090960619263144	23641	21504	2364100	0
HEL	HMA	chr2	92100001	92150000	0.0045528960729458	19302	8788	1930200	0
HEL	HMA	chr2	92150001	92200000	0.0042647660220833	17117	7300	1711700	0
HEL	HMA	chr2	92200001	92250000	0.0038067257277165	22124	8422	2212400	0
HEL	HMA	chr2	92250001	92300000	0.0076069868995633	16030	12194	1603000	0
HEL	HMA	chr2	92300001	92350000	0.0053483278578047	23742	12698	2374200	0
HEL	HMA	chr2	92350001	92400000	0.0066920893182492	23601	15794	2360100	0
HEL	HMA	chr2	92400001	92450000	0.0034119146224912	18834	6426	1883400	0
HEL	HMA	chr2	92450001	92500000	0.0056254635352286	16180	9102	1618000	0
HEL	HMA	chr2	92500001	92550000	0.0032554576790501	20888	6800	2088800	0
HEL	HMA	chr2	92550001	92600000	0.0029386857299972	18185	5344	1818500	0
HEL	HMA	chr2	92600001	92650000	0.0045999014130791	24344	11198	2434400	0
HEL	HMA	chr2	92650001	92700000	0.0060063636363636	22000	13214	2200000	0
HEL	HMA	chr2	92700001	92750000	0.0058157881513491	19901	11574	1990100	0
HEL	HMA	chr2	92750001	92800000	0.0082649589753852	14991	12390	1499100	0
HEL	HMA	chr2	92800001	92850000	0.0051008130674153	27427	13990	2742700	0
HEL	HMA	chr2	92850001	92900000	0.0089199914199914	18648	16634	1864800	0
HEL	HMA	chr2	92900001	92950000	0.006865948912814	23685	16262	2368500	0
HEL	HMA	chr2	92950001	93000000	0.0045804036161081	21902	10032	2190200	0
HEL	HMA	chr2	93000001	93050000	0.0057655565524885	18947	10924	1894700	0
HEL	HMA	chr2	93050001	93100000	0.0038856413027459	20357	7910	2035700	0
HEL	HMA	chr2	93100001	93150000	0.0044563189998487	19837	8840	1983700	0
HEL	HMA	chr2	93150001	93200000	0.0051093935304461	24453	12494	2445300	0
HEL	HMA	chr2	93200001	93250000	0.0051557154136327	22798	11754	2279800	0
HEL	HMA	chr2	93250001	93300000	0.006546591247395	20154	13194	2015400	0
HEL	HMA	chr2	93300001	93350000	0.0074708310895709	16713	12486	1671300	0
HEL	HMA	chr2	93350001	93400000	0.006631492168178	18195	12066	1819500	0
HEL	HMA	chr2	93400001	93450000	0.0053094005090845	22786	12098	2278600	0
HEL	HMA	chr2	93450001	93500000	0.0062554698895603	23995	15010	2399500	0
HEL	HMA	chr2	93500001	93550000	0.0084968277208394	24588	20892	2458800	0
HEL	HMA	chr2	93550001	93600000	0.0034281009347604	20647	7078	2064700	0
HEL	HMA	chr2	93600001	93650000	0.0063559322033898	19588	12450	1958800	0
HEL	HMA	chr2	93650001	93700000	0.0046154671243162	18646	8606	1864600	0
HEL	HMA	chr2	93700001	93750000	0.0043261496433449	26356	11402	2635600	0
HEL	HMA	chr2	93750001	93800000	0.0036142793660198	20253	7320	2025300	0
HEL	HMA	chr2	93800001	93850000	0.007072125467311	21934	15512	2193400	0
HEL	HMA	chr2	93850001	93900000	0.0083302667893284	21740	18110	2174000	0
HEL	HMA	chr2	93900001	93950000	0.0048304428968091	21969	10612	2196900	0
HEL	HMA	chr2	93950001	94000000	0.0051988267181524	26933	14002	2693300	0
HEL	HMA	chr2	94000001	94050000	0.0062457415398591	26418	16500	2641800	0
HEL	HMA	chr2	94050001	94100000	0.00565356190143	22867	12928	2286700	0
HEL	HMA	chr2	94100001	94150000	0.0080021169621593	18895	15120	1889500	0
HEL	HMA	chr2	94150001	94200000	0.0050776042880447	21455	10894	2145500	0
HEL	HMA	chr2	94200001	94250000	0.004638507147125	21757	10092	2175700	0
HEL	HMA	chr2	94250001	94300000	0.0057748207991762	25251	14582	2525100	0
HEL	HMA	chr2	94300001	94350000	0.0046126684752185	23223	10712	2322300	0
HEL	HMA	chr2	94350001	94400000	0.004585693477909	24716	11334	2471600	0
HEL	HMA	chr2	94400001	94450000	0.0035572611593617	24755	8806	2475500	0
HEL	HMA	chr2	94450001	94500000	0.0042313142047467	22584	9556	2258400	0
HEL	HMA	chr2	94500001	94550000	0.0034993894993894	24570	8598	2457000	0
HEL	HMA	chr2	94550001	94600000	0.0086430114162295	16205	14006	1620500	0
HEL	HMA	chr2	94600001	94650000	0.0064717694858263	21413	13858	2141300	0
HEL	HMA	chr2	94650001	94700000	0.0047201100145607	24724	11670	2472400	0
HEL	HMA	chr2	94700001	94750000	0.0058515389257694	24855	14544	2485500	0
HEL	HMA	chr2	94750001	94800000	0.0040277374081302	24083	9700	2408300	0
HEL	HMA	chr2	94800001	94850000	0.0048741325350387	22047	10746	2204700	0
HEL	HMA	chr2	94850001	94900000	0.0042846570326802	25673	11000	2567300	0
HEL	HMA	chr2	94900001	94950000	0.0049592935007589	7247	3594	724700	0
HEL	HMA	chr2	94950001	95000000	0.006663173826988	17178	11446	1717800	0
HEL	HMA	chr2	95000001	95050000	0.0043967010309278	24250	10662	2425000	0
HEL	HMA	chr2	95050001	95100000	0.0038473965452963	16094	6192	1609400	0
HEL	HMA	chr2	95100001	95150000	0.0032338150105035	15709	5080	1570900	0
HEL	HMA	chr2	95150001	95200000	0.0061054736315921	20005	12214	2000500	0
HEL	HMA	chr2	95200001	95250000	0.0077911197989388	17905	13950	1790500	0
HEL	HMA	chr2	95250001	95300000	0.0075272221422746	20847	15692	2084700	0
HEL	HMA	chr2	95300001	95350000	0.0056659168935716	16894	9572	1689400	0
HEL	HMA	chr2	95350001	95400000	0.0053715886422477	23561	12656	2356100	0
HEL	HMA	chr2	95400001	95450000	0.0053461267959409	19906	10642	1990600	0
HEL	HMA	chr2	95450001	95500000	0.0054257724189902	23886	12960	2388600	0
HEL	HMA	chr2	95500001	95550000	0.0058327148158721	17515	10216	1751500	0
HEL	HMA	chr2	95550001	95600000	0.0038784878023621	19389	7520	1938900	0
HEL	HMA	chr2	95600001	95650000	0.0037870840141026	23258	8808	2325800	0
HEL	HMA	chr2	95650001	95700000	0.0044459709379128	18925	8414	1892500	0
HEL	HMA	chr2	95700001	95750000	0.0067630529369108	22064	14922	2206400	0
HEL	HMA	chr2	95750001	95800000	0.0038088974491473	21287	8108	2128700	0
HEL	HMA	chr2	95800001	95850000	0.0095976259933608	19882	19082	1988200	0
HEL	HMA	chr2	95850001	95900000	0.0057791293574365	17757	10262	1775700	0
HEL	HMA	chr2	95900001	95950000	0.0106831882116543	17916	19140	1791600	0
HEL	HMA	chr2	95950001	96000000	0.0056466530804201	25516	14408	2551600	0
HEL	HMA	chr2	96000001	96050000	0.008706356106713	21853	19026	2185300	0
HEL	HMA	chr2	96050001	96100000	0.0074519699489591	17437	12994	1743700	0
HEL	HMA	chr2	96100001	96150000	0.0086459393254192	26535	22942	2653500	0
HEL	HMA	chr2	96150001	96200000	0.0047409026616947	15554	7374	1555400	0
HEL	HMA	chr2	96200001	96250000	0.010760585992374	4983	5362	498300	0
HEL	HMA	chr2	96250001	96300000	0.0083771372740596	20470	17148	2047000	0
HEL	HMA	chr2	96300001	96350000	0.0080856548856548	24050	19446	2405000	0
HEL	HMA	chr2	96350001	96400000	0.0057133828408911	18987	10848	1898700	0
HEL	HMA	chr2	96400001	96450000	0.0070613054301506	23701	16736	2370100	0
HEL	HMA	chr2	96450001	96500000	0.004317817749096	21849	9434	2184900	0
HEL	HMA	chr2	96500001	96550000	0.0044772688085522	17399	7790	1739900	0
HEL	HMA	chr2	96550001	96600000	0.0032957543775485	20845	6870	2084500	0
HEL	HMA	chr2	96600001	96650000	0.0050599901386073	18253	9236	1825300	0
HEL	HMA	chr2	96650001	96700000	0.0031952662721893	19097	6102	1909700	0
HEL	HMA	chr2	96700001	96750000	0.0045845368161078	23889	10952	2388900	0
HEL	HMA	chr2	96750001	96800000	0.0051243624950961	25490	13062	2549000	0
HEL	HMA	chr2	96800001	96850000	0.0071969287336433	18494	13310	1849400	0
HEL	HMA	chr2	96850001	96900000	0.0062638256343526	24592	15404	2459200	0
HEL	HMA	chr2	96900001	96950000	0.0066518545948281	16203	10778	1620300	0
HEL	HMA	chr2	96950001	97000000	0.0034406133409864	24391	8392	2439100	0
HEL	HMA	chr2	97000001	97050000	0.0035879734762467	22018	7900	2201800	0
HEL	HMA	chr2	97050001	97100000	0.0035639436001536	18227	6496	1822700	0
HEL	HMA	chr2	97100001	97150000	0.0064392324093816	16415	10570	1641500	0
HEL	HMA	chr2	97150001	97200000	0.0046776096985302	18642	8720	1864200	0
HEL	HMA	chr2	97200001	97250000	0.0045686815632511	22466	10264	2246600	0
HEL	HMA	chr2	97250001	97300000	0.0045792046505482	22707	10398	2270700	0
HEL	HMA	chr2	97300001	97350000	0.0037542780903764	17239	6472	1723900	0
HEL	HMA	chr2	97350001	97400000	0.0038823529411764	22950	8910	2295000	0
HEL	HMA	chr2	97400001	97450000	0.0050947480012368	22639	11534	2263900	0
HEL	HMA	chr2	97450001	97500000	0.0038654334595294	20867	8066	2086700	0
HEL	HMA	chr2	97500001	97550000	0.0046822429906542	19260	9018	1926000	0
HEL	HMA	chr2	97550001	97600000	0.0032265597238438	19699	6356	1969900	0
HEL	HMA	chr2	97600001	97650000	0.003755845434408	24378	9156	2437800	0
HEL	HMA	chr2	97650001	97700000	0.0066640685892439	20528	13680	2052800	0
HEL	HMA	chr2	97700001	97750000	0.0067997908049255	21033	14302	2103300	0
HEL	HMA	chr2	97750001	97800000	0.005489068663502	14957	8210	1495700	0
HEL	HMA	chr2	97800001	97850000	0.0049980375225684	25478	12734	2547800	0
HEL	HMA	chr2	97850001	97900000	0.0036928992351736	23927	8836	2392700	0
HEL	HMA	chr2	97900001	97950000	0.0038251728383369	21118	8078	2111800	0
HEL	HMA	chr2	97950001	98000000	0.0035500534378339	22456	7972	2245600	0
HEL	HMA	chr2	98000001	98050000	0.002578811369509	19350	4990	1935000	0
HEL	HMA	chr2	98050001	98100000	0.0036980753976537	23953	8858	2395300	0
HEL	HMA	chr2	98100001	98150000	0.0050466497031382	21222	10710	2122200	0
HEL	HMA	chr2	98150001	98200000	0.0028371215524211	22262	6316	2226200	0
HEL	HMA	chr2	98200001	98250000	0.0030486568677141	23676	7218	2367600	0
HEL	HMA	chr2	98250001	98300000	0.0032491436744833	26567	8632	2656700	0
HEL	HMA	chr2	98300001	98350000	0.0056553301949051	22729	12854	2272900	0
HEL	HMA	chr2	98350001	98400000	0.005969286908925	19731	11778	1973100	0
HEL	HMA	chr2	98400001	98450000	0.0042118034491723	23078	9720	2307800	0
HEL	HMA	chr2	98450001	98500000	0.0055653154211094	21289	11848	2128900	0
HEL	HMA	chr2	98500001	98550000	0.0048826955527733	18371	8970	1837100	0
HEL	HMA	chr2	98550001	98600000	0.0047156533835201	24442	11526	2444200	0
HEL	HMA	chr2	98600001	98650000	0.0048935555341489	20762	10160	2076200	0
HEL	HMA	chr2	98650001	98700000	0.005463470428442	20983	11464	2098300	0
HEL	HMA	chr2	98700001	98750000	0.0048268669169795	19176	9256	1917600	0
HEL	HMA	chr2	98750001	98800000	0.0057312008482813	22634	12972	2263400	0
HEL	HMA	chr2	98800001	98850000	0.0030335211007479	21658	6570	2165800	0
HEL	HMA	chr2	98850001	98900000	0.0042791906149122	25402	10870	2540200	0
HEL	HMA	chr2	98900001	98950000	0.0054489864298877	23876	13010	2387600	0
HEL	HMA	chr2	98950001	99000000	0.004625278466647	23791	11004	2379100	0
HEL	HMA	chr2	99000001	99050000	0.0040555196258892	20101	8152	2010100	0
HEL	HMA	chr2	99050001	99100000	0.0043961753164207	18093	7954	1809300	0
HEL	HMA	chr2	99100001	99150000	0.0052110745614035	21888	11406	2188800	0
HEL	HMA	chr2	99150001	99200000	0.0043518405033296	24477	10652	2447700	0
HEL	HMA	chr2	99200001	99250000	0.0044059912550004	21498	9472	2149800	0
HEL	HMA	chr2	99250001	99300000	0.005845395749923	16235	9490	1623500	0
HEL	HMA	chr2	99300001	99350000	0.0038723534826633	16295	6310	1629500	0
HEL	HMA	chr2	99350001	99400000	0.0056657051768635	19761	11196	1976100	0
HEL	HMA	chr2	99400001	99450000	0.0072779968641611	21047	15318	2104700	0
HEL	HMA	chr2	99450001	99500000	0.0056993126495272	26333	15008	2633300	0
HEL	HMA	chr2	99500001	99550000	0.0050565645182263	23071	11666	2307100	0
HEL	HMA	chr2	99550001	99600000	0.0045814333164442	17763	8138	1776300	0
HEL	HMA	chr2	99600001	99650000	0.0049032982906668	24922	12220	2492200	0
HEL	HMA	chr2	99650001	99700000	0.0055472425761666	25930	14384	2593000	0
HEL	HMA	chr2	99700001	99750000	0.0041638642616936	22897	9534	2289700	0
HEL	HMA	chr2	99750001	99800000	0.0058204708114167	23194	13500	2319400	0
HEL	HMA	chr2	99800001	99850000	0.0075160534094383	19622	14748	1962200	0
HEL	HMA	chr2	99850001	99900000	0.0066281605945552	24758	16410	2475800	0
HEL	HMA	chr2	99900001	99950000	0.0060908064936192	23038	14032	2303800	0
HEL	HMA	chr2	99950001	100000000	0.004370248919362	26836	11728	2683600	0
HEL	HMA	chr2	100000001	100050000	0.0034972990669504	24436	8546	2443600	0
HEL	HMA	chr2	100050001	100100000	0.0052791953257895	27042	14276	2704200	0
HEL	HMA	chr2	100100001	100150000	0.0038301486199575	25905	9922	2590500	0
HEL	HMA	chr2	100150001	100200000	0.0060601366100978	14201	8606	1420100	0
HEL	HMA	chr2	100200001	100250000	0.0061650439550051	21158	13044	2115800	0
HEL	HMA	chr2	100250001	100300000	0.0052364229273799	15946	8350	1594600	0
HEL	HMA	chr2	100300001	100350000	0.003824377013053	17697	6768	1769700	0
HEL	HMA	chr2	100350001	100400000	0.0046324180690876	22580	10460	2258000	0
HEL	HMA	chr2	100400001	100450000	0.0042506057459328	14445	6140	1444500	0
HEL	HMA	chr2	100450001	100500000	0.0064224995478386	22116	14204	2211600	0
HEL	HMA	chr2	100500001	100550000	0.0041047624026347	19129	7852	1912900	0
HEL	HMA	chr2	100550001	100600000	0.0050540806293018	21357	10794	2135700	0
HEL	HMA	chr2	100600001	100650000	0.0046399929882992	22819	10588	2281900	0
HEL	HMA	chr2	100650001	100700000	0.0023666951810664	24549	5810	2454900	0
HEL	HMA	chr2	100700001	100750000	0.0053461016437943	26524	14180	2652400	0
HEL	HMA	chr2	100750001	100800000	0.005413096200485	18555	10044	1855500	0
HEL	HMA	chr2	100800001	100850000	0.0047185176442818	16946	7996	1694600	0
HEL	HMA	chr2	100850001	100900000	0.0046575454694412	24412	11370	2441200	0
HEL	HMA	chr2	100900001	100950000	0.0054155142894771	22779	12336	2277900	0
HEL	HMA	chr2	100950001	101000000	0.0058719056974459	12725	7472	1272500	0
HEL	HMA	chr2	101000001	101050000	0.0034849859168377	20947	7300	2094700	0
HEL	HMA	chr2	101050001	101100000	0.002801243567753	18656	5226	1865600	0
HEL	HMA	chr2	101100001	101150000	0.0034371632370298	19487	6698	1948700	0
HEL	HMA	chr2	101150001	101200000	0.0036476949867106	21822	7960	2182200	0
HEL	HMA	chr2	101200001	101250000	0.0057708789639081	21002	12120	2100200	0
HEL	HMA	chr2	101250001	101300000	0.0033430115692142	22387	7484	2238700	0
HEL	HMA	chr2	101300001	101350000	0.0050998592460151	26287	13406	2628700	0
HEL	HMA	chr2	101350001	101400000	0.0090134984759785	20669	18630	2066900	0
HEL	HMA	chr2	101400001	101450000	0.0065763757929024	23332	15344	2333200	0
HEL	HMA	chr2	101450001	101500000	0.0054034068400897	22719	12276	2271900	0
HEL	HMA	chr2	101500001	101550000	0.0035727257718342	18171	6492	1817100	0
HEL	HMA	chr2	101550001	101600000	0.0040215216327982	22489	9044	2248900	0
HEL	HMA	chr2	101600001	101650000	0.0043813363372265	16867	7390	1686700	0
HEL	HMA	chr2	101650001	101700000	0.0066826227318267	17966	12006	1796600	0
HEL	HMA	chr2	101700001	101750000	0.006883621610079	23415	16118	2341500	0
HEL	HMA	chr2	101750001	101800000	0.0050818890125616	25156	12784	2515600	0
HEL	HMA	chr2	101800001	101850000	0.0038067777569743	26705	10166	2670500	0
HEL	HMA	chr2	101850001	101900000	0.0073403930353324	19642	14418	1964200	0
HEL	HMA	chr2	101900001	101950000	0.0035624925533182	16786	5980	1678600	0
HEL	HMA	chr2	101950001	102000000	0.0062151993980436	18606	11564	1860600	0
HEL	HMA	chr2	102000001	102050000	0.0063513870541611	26495	16828	2649500	0
HEL	HMA	chr2	102050001	102100000	0.0041513426736719	27408	11378	2740800	0
HEL	HMA	chr2	102100001	102150000	0.0027690275378518	19682	5450	1968200	0
HEL	HMA	chr2	102150001	102200000	0.003328253901529	19031	6334	1903100	0
HEL	HMA	chr2	102200001	102250000	0.0047280822643909	18866	8920	1886600	0
HEL	HMA	chr2	102250001	102300000	0.0052896856326318	19245	10180	1924500	0
HEL	HMA	chr2	102300001	102350000	0.0037152621638636	22238	8262	2223800	0
HEL	HMA	chr2	102350001	102400000	0.0053058080419041	19473	10332	1947300	0
HEL	HMA	chr2	102400001	102450000	0.0043176148463644	16435	7096	1643500	0
HEL	HMA	chr2	102450001	102500000	0.0035712496869521	19965	7130	1996500	0
HEL	HMA	chr2	102500001	102550000	0.0042943722943722	23100	9920	2310000	0
HEL	HMA	chr2	102550001	102600000	0.005066115305092	20797	10536	2079700	0
HEL	HMA	chr2	102600001	102650000	0.0085706359664331	14419	12358	1441900	0
HEL	HMA	chr2	102650001	102700000	0.0051022853719079	23366	11922	2336600	0
HEL	HMA	chr2	102700001	102750000	0.0084473783073042	18633	15740	1863300	0
HEL	HMA	chr2	102750001	102800000	0.009678858162355	22420	21700	2242000	0
HEL	HMA	chr2	102800001	102850000	0.0103407271895723	17492	18088	1749200	0
HEL	HMA	chr2	102850001	102900000	0.0048247297706839	19798	9552	1979800	0
HEL	HMA	chr2	102900001	102950000	0.0055906455168447	20867	11666	2086700	0
HEL	HMA	chr2	102950001	103000000	0.0047319966111268	17705	8378	1770500	0
HEL	HMA	chr2	103000001	103050000	0.0040325583869766	18797	7580	1879700	0
HEL	HMA	chr2	103050001	103100000	0.005661789724396	17634	9984	1763400	0
HEL	HMA	chr2	103100001	103150000	0.0045012111869632	18164	8176	1816400	0
HEL	HMA	chr2	103150001	103200000	0.0049884312818139	23771	11858	2377100	0
HEL	HMA	chr2	103200001	103250000	0.0043717992488904	23432	10244	2343200	0
HEL	HMA	chr2	103250001	103300000	0.004926282051282	18720	9222	1872000	0
HEL	HMA	chr2	103300001	103350000	0.0034965166635285	21244	7428	2124400	0
HEL	HMA	chr2	103350001	103400000	0.0043551047840166	16367	7128	1636700	0
HEL	HMA	chr2	103400001	103450000	0.0049905594753055	20126	10044	2012600	0
HEL	HMA	chr2	103450001	103500000	0.0067206477732793	21983	14774	2198300	0
HEL	HMA	chr2	103500001	103550000	0.0075423728813559	21476	16198	2147600	0
HEL	HMA	chr2	103550001	103600000	0.0092977339017276	13371	12432	1337100	0
HEL	HMA	chr2	103600001	103650000	0.0058448831815353	17677	10332	1767700	0
HEL	HMA	chr2	103650001	103700000	0.0034403783918347	20085	6910	2008500	0
HEL	HMA	chr2	103700001	103750000	0.0042374020156774	17860	7568	1786000	0
HEL	HMA	chr2	103750001	103800000	0.0048626353920091	27882	13558	2788200	0
HEL	HMA	chr2	103800001	103850000	0.0082762568960133	19214	15902	1921400	0
HEL	HMA	chr2	103850001	103900000	0.005522515632732	22229	12276	2222900	0
HEL	HMA	chr2	103900001	103950000	0.0042898604136914	21707	9312	2170700	0
